,no,sticky,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,semantic_url,sticky_cap,custom_spoiler,replies,images,omitted_posts,omitted_images,last_replies,last_modified,bumplimit,imagelimit,trip
32,21330162,,12/09/22(Fri)13:39:35,Anonymous,,"Fuck Char, Gym best Gundam antagonist",1550140391066,.jpg,1440,1080,250,187,1670611175905116,1670611175,7scXs6AaZv0mAfbLGf9BfQ==,807495,0,fuck-char-gym-best-gundam-antagonist,,4,13,5,8.0,4.0,"[{'no': 21330471, 'now': '12/09/22(Fri)15:14:00', 'name': 'Anonymous', 'com': '<a href=""#p21330162"" class=""quotelink"">&gt;&gt;21330162</a><br>He was honestly pretty boring<br>Very disappointing final boss to Gundam multiverse as a whole<br><br>His weird monkey girl waifu assistant was pretty based though', 'time': 1670616840, 'resto': 21330162}, {'no': 21330485, 'now': '12/09/22(Fri)15:17:02', 'name': 'Anonymous', 'com': '<a href=""#p21330171"" class=""quotelink"">&gt;&gt;21330171</a><br><span class=""quote"">&gt;Only battle experience is through training simulations</span><br><span class=""quote"">&gt;Dark History exists</span><br><span class=""quote"">&gt;Training simulations were just binge watching G Gundam holotapes for thousands of years</span><br><span class=""quote"">&gt;Becomes loud and stupid</span><br><br>No wonder he sucks', 'filename': 'mpv-shot0026', 'ext': '.jpg', 'w': 1440, 'h': 1080, 'tn_w': 125, 'tn_h': 93, 'tim': 1670617022266426, 'time': 1670617022, 'md5': 'ISLOENwQXTrbDo+TMjkw3g==', 'fsize': 205850, 'resto': 21330162}, {'no': 21330522, 'now': '12/09/22(Fri)15:28:04', 'name': 'Anonymous', 'com': '<a href=""#p21330471"" class=""quotelink"">&gt;&gt;21330471</a><br>I do think he&#039;s pretty disappointing overall, despite being a great character in concept. Most of the problem comes from his very late introduction to the story. I feel if he was revealed or even implied earlier, it would have given him a greater presence throughout the story.<br><br>One thing the show kinda missed out on, which I suspect is due to time constraints and a 50 ep allotment, is giving viewers a vague picture of the goings-on at the Moon during the Earth Return period, so characters like Agrippa and Gym couldn&#039;t leave much of an impression since they come in late and leave early.', 'time': 1670617684, 'resto': 21330162}, {'no': 21330536, 'now': '12/09/22(Fri)15:32:39', 'name': 'Anonymous', 'com': '<a href=""#p21330522"" class=""quotelink"">&gt;&gt;21330522</a><br><s>Also he probably would&#039;ve won if he fell in love with the circus performer waifu and uses the power of love to conquer Earth.</s>', 'time': 1670617959, 'resto': 21330162}, {'no': 21330870, 'now': '12/09/22(Fri)17:02:18', 'name': 'Anonymous', 'com': '<a href=""#p21330162"" class=""quotelink"">&gt;&gt;21330162</a><br><span class=""quote"">&gt;muh fighting</span><br><span class=""quote"">&gt;muh war</span><br>he&#039;s lamer Yazan Gable.<br>his ending was bad too', 'time': 1670623338, 'resto': 21330162}]",1670623338,0.0,0.0,
33,21281386,,11/16/22(Wed)21:24:00,Anonymous,,Post redesigns,FGRedesign,.jpg,1194,1200,248,250,1668651840773976,1668651840,+mhuYNkX+CNh9dDSXUeq8w==,156484,0,post-redesigns,,4,108,68,103.0,64.0,"[{'no': 21324172, 'now': '12/07/22(Wed)03:49:52', 'name': 'Anonymous', 'filename': '1578589679244', 'ext': '.jpg', 'w': 1280, 'h': 1810, 'tn_w': 88, 'tn_h': 125, 'tim': 1670402992166637, 'time': 1670402992, 'md5': 'AwC4pGgq2hgwUxyXqNk5mQ==', 'fsize': 216102, 'resto': 21281386}, {'no': 21325118, 'now': '12/07/22(Wed)16:57:00', 'name': 'Anonymous', 'com': '<a href=""#p21281386"" class=""quotelink"">&gt;&gt;21281386</a>', 'filename': '1650483711449', 'ext': '.jpg', 'w': 1032, 'h': 728, 'tn_w': 125, 'tn_h': 88, 'tim': 1670450220646045, 'time': 1670450220, 'md5': '7Dxag6AzZbmGHD58pr26UQ==', 'fsize': 218833, 'resto': 21281386}, {'no': 21325121, 'now': '12/07/22(Wed)16:58:01', 'name': 'Anonymous', 'filename': '1650483772690', 'ext': '.jpg', 'w': 1714, 'h': 1012, 'tn_w': 125, 'tn_h': 73, 'tim': 1670450281836604, 'time': 1670450281, 'md5': 'fUj7dhasAxfMeHZQkIQEDQ==', 'fsize': 341011, 'resto': 21281386}, {'no': 21325124, 'now': '12/07/22(Wed)17:00:03', 'name': 'Anonymous', 'filename': 'zjorcmdwz1d51', 'ext': '.jpg', 'w': 740, 'h': 1000, 'tn_w': 92, 'tn_h': 125, 'tim': 1670450403275381, 'time': 1670450403, 'md5': 'd7rpEaAwe1Aw5QkyQP7Fuw==', 'fsize': 221091, 'resto': 21281386}, {'no': 21330788, 'now': '12/09/22(Fri)16:45:37', 'name': 'Anonymous', 'com': '<a href=""#p21281413"" class=""quotelink"">&gt;&gt;21281413</a><br><span class=""quote"">&gt;This female shaped robot was something I was designing for other purposes</span><br>W-What purposes were those?...', 'time': 1670622337, 'resto': 21281386}]",1670622337,0.0,0.0,
34,21327058,,12/08/22(Thu)17:03:41,Anonymous,,If a Feddie captures and pilots The Zeong does it become The EFSFg?,16705368750253677469282688731577,.jpg,720,540,250,187,1670537021978352,1670537021,O1NeeVrqlJ00yum5ZcJMLw==,59563,0,if-a-feddie-captures-and-pilots-the-zeong-does-it,,4,24,5,19.0,3.0,"[{'no': 21329917, 'now': '12/09/22(Fri)11:27:03', 'name': 'Anonymous', 'com': '<a href=""#p21327088"" class=""quotelink"">&gt;&gt;21327088</a><br>that, or a prototype for the Zong', 'filename': 'ZONG', 'ext': '.png', 'w': 573, 'h': 619, 'tn_w': 115, 'tn_h': 124, 'tim': 1670603223980160, 'time': 1670603223, 'md5': 'wO8TyYJoSaQvCOLhqa5GEw==', 'fsize': 234868, 'resto': 21327058}, {'no': 21329948, 'now': '12/09/22(Fri)11:49:51', 'name': 'Anonymous', 'com': '<a href=""#p21327058"" class=""quotelink"">&gt;&gt;21327058</a><br>EFSF[G]-79Xs', 'time': 1670604591, 'resto': 21327058}, {'no': 21329980, 'now': '12/09/22(Fri)12:10:02', 'name': 'Anonymous', 'com': '<a href=""#p21329730"" class=""quotelink"">&gt;&gt;21329730</a><br>did you just say &quot;propane&quot;?', 'filename': 'hank hill scirocco', 'ext': '.png', 'w': 233, 'h': 807, 'tn_w': 36, 'tn_h': 124, 'tim': 1670605802766549, 'time': 1670605802, 'md5': 'bWjoTmUK8/V1hgKtllXNyQ==', 'fsize': 164105, 'resto': 21327058}, {'no': 21330681, 'now': '12/09/22(Fri)16:21:05', 'name': 'Anonymous', 'com': '<a href=""#p21327207"" class=""quotelink"">&gt;&gt;21327207</a><br>I&#039;m supposed there&#039;s no resin conversion kit of this for the RG yet', 'time': 1670620865, 'resto': 21327058}, {'no': 21330704, 'now': '12/09/22(Fri)16:27:03', 'name': 'Anonymous', 'com': '<a href=""#p21329862"" class=""quotelink"">&gt;&gt;21329862</a><br>fuck you Thunderbolt Acguy rocks', 'time': 1670621223, 'resto': 21327058}]",1670621223,0.0,0.0,
35,21215636,,10/17/22(Mon)20:47:03,Anonymous,,/m/ variants of non-/m/ things,1319599432139,.jpg,877,621,250,177,1666054023480524,1666054023,igx9sSV4p7hm3o+sUxnYnw==,224817,0,m-variants-of-nonm-things,,4,136,126,131.0,123.0,"[{'no': 21322492, 'now': '12/06/22(Tue)09:51:28', 'name': 'Anonymous', 'com': '<a href=""#p21215636"" class=""quotelink"">&gt;&gt;21215636</a><br>Dun-dun-dundundun...dun-DUN-DUUUNNN<wbr>.', 'filename': '1659139669884', 'ext': '.jpg', 'w': 813, 'h': 1000, 'tn_w': 101, 'tn_h': 125, 'tim': 1670338288473552, 'time': 1670338288, 'md5': 'h+vtadCztMvVYR55SCnsPg==', 'fsize': 304340, 'resto': 21215636}, {'no': 21327038, 'now': '12/08/22(Thu)16:52:25', 'name': 'Anonymous', 'filename': '1514244499992[1]', 'ext': '.jpg', 'w': 738, 'h': 600, 'tn_w': 125, 'tn_h': 101, 'tim': 1670536345509794, 'time': 1670536345, 'md5': 'iVT4Qm4J9sIWfI0D92JNIg==', 'fsize': 83815, 'resto': 21215636}, {'no': 21329385, 'now': '12/09/22(Fri)06:31:56', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;Tappet is based on the famous British children&#039;s book character Noddy, sporting his conical blue &quot;hat&quot; topped in a bell, red torso, blue &quot;shorts&quot; and coloured cheeks. Moreover, his visible alternate mode components, including a chest grill and large red wheel wells on his shoulders, indicate that he transforms into Noddy&#039;s car, itself one of the most well-known aspects of the character.</span>', 'filename': 'TheAutonomyLesson_Tappet', 'ext': '.jpg', 'w': 483, 'h': 403, 'tn_w': 125, 'tn_h': 104, 'tim': 1670585516401302, 'time': 1670585516, 'md5': 'LLd4q6rY7MlITHL5qub/MA==', 'fsize': 147488, 'resto': 21215636}, {'no': 21330083, 'now': '12/09/22(Fri)13:06:27', 'name': 'Anonymous', 'com': '<a href=""#p21244810"" class=""quotelink"">&gt;&gt;21244810</a><br>. . . And on this weeks episode of things you never want to meet on an abandoned space station . . .', 'time': 1670609187, 'resto': 21215636}, {'no': 21330564, 'now': '12/09/22(Fri)15:40:36', 'name': 'Anonymous', 'com': '<a href=""#p21215818"" class=""quotelink"">&gt;&gt;21215818</a><br>shockwave?', 'time': 1670618436, 'resto': 21215636}]",1670618436,0.0,0.0,
36,20900152,,06/02/22(Thu)01:54:09,Anonymous,Korean /M/echa thread,"so, it seems like I have found a nasty little rabbithole with korean mecha shit, or mecha like stuff, anything else some anons here know about it, nobody outside of korea really talks about it<br>Starting out with one of the only ones that has a wiki but will post more obscure in thread itself",CE0B34CB-56A1-4C8E-93B9-E4B49744A548,.jpg,262,380,172,250,1654149249018,1654149249,cNEMQw3FvkVJXzNWwoKKBg==,33380,0,korean-mecha-thread,,4,252,128,247.0,128.0,"[{'no': 21317180, 'now': '12/03/22(Sat)19:48:19', 'name': 'Anonymous', 'com': '<a href=""#p21313708"" class=""quotelink"">&gt;&gt;21313708</a><br>https://www.youtube.com/watch?v=ZNT<wbr>6dgvopeE', 'time': 1670114899, 'resto': 20900152}, {'no': 21317200, 'now': '12/03/22(Sat)19:52:16', 'name': 'Anonymous', 'com': '<a href=""#p21313708"" class=""quotelink"">&gt;&gt;21313708</a><br>https://www.youtube.com/watch?v=t2R<wbr>BgoXNJNs', 'time': 1670115136, 'resto': 20900152}, {'no': 21322021, 'now': '12/06/22(Tue)01:42:38', 'name': 'Anonymous', 'com': 'https://www.youtube.com/watch?v=TC_<wbr>Nsj1SDaA', 'time': 1670308958, 'resto': 20900152}, {'no': 21325019, 'now': '12/07/22(Wed)15:18:44', 'name': 'Anonymous', 'com': 'bump', 'time': 1670444324, 'resto': 20900152}, {'no': 21330534, 'now': '12/09/22(Fri)15:32:27', 'name': 'Anonymous', 'com': 'Bump', 'time': 1670617947, 'resto': 20900152}]",1670617947,0.0,0.0,
37,21325826,,12/08/22(Thu)01:14:04,Anonymous,,"/GG/ giga general #1<br>I think with how big it is we should have a thread dedicated to Giga Tokusatsu, who is your favorite team? favorite ranger? are you excited for Jyuukaizar",1,.png,1228,574,250,116,1670480044118425,1670480044,RCOkMgvx2uBaegwEJuy/TQ==,1571687,0,gg-giga-general-1,,4,21,1,16.0,1.0,"[{'no': 21326416, 'now': '12/08/22(Thu)10:16:48', 'name': 'Anonymous', 'com': '<a href=""#p21326131"" class=""quotelink"">&gt;&gt;21326131</a><br>The lack of moderation is increasingly obvious and people try getting away with more and more.', 'time': 1670512608, 'resto': 21325826}, {'no': 21326479, 'now': '12/08/22(Thu)11:10:29', 'name': 'Anonymous', 'com': '<a href=""#p21326416"" class=""quotelink"">&gt;&gt;21326416</a><br><span class=""quote"">&gt;lack of moderation is increasingly obvious</span><br><br>This is a feature not a bug. Anyone who tried to clean up their designated board and do prunes of junk threads got fired with extreme prejudice. We have former staff doing Q&amp;As who have said as much.', 'time': 1670515829, 'resto': 21325826}, {'no': 21330510, 'now': '12/09/22(Fri)15:23:55', 'name': 'Anonymous', 'com': '<a href=""#p21325932"" class=""quotelink"">&gt;&gt;21325932</a><br>yes, and no... this whole &#039;legit toku&#039; business is supposed to be separated from their usual badend rape house and it is quite recent despite the fact GIGA has been in the porn business since the 2000s or before.', 'time': 1670617435, 'resto': 21325826}, {'no': 21330554, 'now': '12/09/22(Fri)15:39:03', 'name': 'Anonymous', 'com': '<a href=""#p21326398"" class=""quotelink"">&gt;&gt;21326398</a><br>if you won&#039;t post on /otg/ due to the porn, why exactly do you think a general in THE SAME BOARD will accomplish?', 'time': 1670618343, 'resto': 21325826}, {'no': 21331091, 'now': '12/09/22(Fri)18:14:45', 'name': 'Anonymous', 'com': '<a href=""#p21330510"" class=""quotelink"">&gt;&gt;21330510</a><br><span class=""quote"">&gt;is supposed to be separated from their usual badend rape house</span><br>Except for every &#039;series&#039; finishing with a non-youtube NSFW rape episode anyway<br>The whole thing seems kinda retarded', 'time': 1670627685, 'resto': 21325826}]",1670627685,0.0,0.0,
38,21299986,,11/24/22(Thu)19:27:22,Anonymous,,What is the weirdest mech anime?,883423436542,.jpg,155,325,119,250,1669336042631731,1669336042,jHmsM3DGuUVLTEGKD3bcag==,8400,0,what-is-the-weirdest-mech-anime,,4,55,14,50.0,12.0,"[{'no': 21322437, 'now': '12/06/22(Tue)09:15:01', 'name': 'Anonymous', 'com': '<a href=""#p21308439"" class=""quotelink"">&gt;&gt;21308439</a><br>Them splitting from Sunrise was a really huge blow to Sunrise&#039;s animation quality', 'time': 1670336101, 'resto': 21299986}, {'no': 21322556, 'now': '12/06/22(Tue)10:24:10', 'name': 'Anonymous', 'com': '<a href=""#p21301709"" class=""quotelink"">&gt;&gt;21301709</a><br><span class=""quote"">&gt;Brain Powerd was Tomino&#039;s response to Evangelion</span><br>They were in production at the same fucking time. Stop spreading this fucking lie', 'time': 1670340250, 'resto': 21299986}, {'no': 21322829, 'now': '12/06/22(Tue)13:45:16', 'name': 'Anonymous', 'com': '<a href=""#p21304341"" class=""quotelink"">&gt;&gt;21304341</a><br>where are you goin&#039;?<br>when are you comin&#039; home?<br><a href=""#p21322431"" class=""quotelink"">&gt;&gt;21322431</a><br>nothing, it&#039;s just fun', 'time': 1670352316, 'resto': 21299986}, {'no': 21322840, 'now': '12/06/22(Tue)13:59:18', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;CTRL+F</span><br><span class=""quote"">&gt;Neo Ranga not found</span><br>You slipping /m/.', 'filename': 'Neo', 'ext': '.jpg', 'w': 1280, 'h': 720, 'tn_w': 125, 'tn_h': 70, 'tim': 1670353158950448, 'time': 1670353158, 'md5': 'mY99abVOj1GZzOnOhTgK9A==', 'fsize': 104918, 'resto': 21299986}, {'no': 21330490, 'now': '12/09/22(Fri)15:17:51', 'name': 'Anonymous', 'filename': '1658532947668[1]', 'ext': '.jpg', 'w': 2048, 'h': 1280, 'tn_w': 125, 'tn_h': 78, 'tim': 1670617071876013, 'time': 1670617071, 'md5': 'O6lxm+FIgxqhPC8AcHakjw==', 'fsize': 169024, 'resto': 21299986}]",1670617071,0.0,0.0,
39,21294107,,11/22/22(Tue)02:45:54,Anonymous,,The Clone Wars in UC Engage,1669102862037,.jpg,1334,750,249,140,1669103154209690,1669103154,rSyROYq5n+XPZHZcHn4H7w==,216142,0,the-clone-wars-in-uc-engage,,4,102,28,97.0,28.0,"[{'no': 21325847, 'now': '12/08/22(Thu)01:26:02', 'name': 'Anonymous', 'com': '<a href=""#p21325430"" class=""quotelink"">&gt;&gt;21325430</a><br>Always was, Char makes reference to the Neo Zeon war in CCA', 'time': 1670480762, 'resto': 21294107}, {'no': 21326056, 'now': '12/08/22(Thu)04:19:26', 'name': 'Anonymous', 'com': '<a href=""#p21325216"" class=""quotelink"">&gt;&gt;21325216</a><br>Would make a mother.', 'time': 1670491166, 'resto': 21294107}, {'no': 21326088, 'now': '12/08/22(Thu)05:04:29', 'name': 'Anonymous', 'com': '<a href=""#p21325430"" class=""quotelink"">&gt;&gt;21325430</a><br>Who would expect them to canonize that obscure live action comedy.', 'time': 1670493869, 'resto': 21294107}, {'no': 21326180, 'now': '12/08/22(Thu)06:45:25', 'name': 'Anonymous', 'com': 'Is she going to go join Char&#039;s Zeon afterwards? How&#039;s cloning work here, did Glemy just need some small genetic sample?<br><br><a href=""#p21325430"" class=""quotelink"">&gt;&gt;21325430</a><br>You what? It always was.', 'time': 1670499925, 'resto': 21294107}, {'no': 21330467, 'now': '12/09/22(Fri)15:12:35', 'name': 'Anonymous', 'com': '<a href=""#p21326180"" class=""quotelink"">&gt;&gt;21326180</a><br>Will be interesting to see.', 'time': 1670616755, 'resto': 21294107}]",1670616755,0.0,0.0,
40,21323194,,12/06/22(Tue)17:43:10,Anonymous,Vandread,"Finished it a short while ago, and man was this a sweet show.<br>So many comfy moments.<br>Also, TRUST rocks. Unironically one of my favorite OPs from the 2000s. <br>www.youtube.com/watch?v=SbzFK3D_QvE<wbr><br><s>Meia best girl</s>",Vandread,.jpg,1280,900,250,175,1670366590584788,1670366590,DafV04KC9V3cO0qq2ofhyw==,349225,0,vandread,,4,22,7,17.0,4.0,"[{'no': 21325387, 'now': '12/07/22(Wed)20:02:50', 'name': 'Anonymous', 'com': '<a href=""#p21323194"" class=""quotelink"">&gt;&gt;21323194</a><br>Character designs were on point.', 'filename': '1646018941595', 'ext': '.jpg', 'w': 2826, 'h': 1986, 'tn_w': 125, 'tn_h': 87, 'tim': 1670461370284235, 'time': 1670461370, 'md5': 'cfP7BCYFz9AtvIcNI2RAUQ==', 'fsize': 2293210, 'resto': 21323194}, {'no': 21326135, 'now': '12/08/22(Thu)05:54:39', 'name': 'Anonymous', 'com': '<a href=""#p21324140"" class=""quotelink"">&gt;&gt;21324140</a><br>If the original dyke didn&#039;t return then all those cards games with Hibiki would turn her real straight.', 'time': 1670496879, 'resto': 21323194}, {'no': 21326234, 'now': '12/08/22(Thu)07:40:48', 'name': 'Anonymous', 'com': '<a href=""#p21326135"" class=""quotelink"">&gt;&gt;21326135</a><br>Gascogne played cards with Hibiki, not Barnette anon', 'time': 1670503248, 'resto': 21323194}, {'no': 21326486, 'now': '12/08/22(Thu)11:15:38', 'name': 'Anonymous', 'com': 'Barnette was pretty cool.', 'filename': 'VanDread - 17 (DVD 712x364 10bit x264 AC3) [D7E84215].mkv_snapshot_14.43_[2018.05.29_22.50.51]', 'ext': '.jpg', 'w': 712, 'h': 364, 'tn_w': 125, 'tn_h': 63, 'tim': 1670516138640750, 'time': 1670516138, 'md5': 'vkT23LhYCQ5sDAxRRIY+Bw==', 'fsize': 35347, 'resto': 21323194}, {'no': 21330452, 'now': '12/09/22(Fri)15:08:36', 'name': 'Anonymous', 'com': '<a href=""#p21325387"" class=""quotelink"">&gt;&gt;21325387</a><br>Those pinups get posted every thread but I never liked them<br>They&#039;re off-model<br>They&#039;re from Kazuya Kuroda&#039;s personal artbooks, and the designs were starting to slip as early as the Second Stage OVA cover', 'filename': 'vandread-turbulence-2945', 'ext': '.jpg', 'w': 385, 'h': 550, 'tn_w': 87, 'tn_h': 125, 'tim': 1670616516344456, 'time': 1670616516, 'md5': 'DDXwxj27oejiZ9Z++WT73A==', 'fsize': 227610, 'resto': 21323194}]",1670616516,0.0,0.0,
41,21094374,,08/28/22(Sun)01:30:18,Anonymous,Angelic Mecha,"For me, it’s Wing Zero Custom.",5FA66097-4704-4649-80F7-A68AA24DF41A,.jpg,1175,1026,250,218,1661664618492519,1661664618,8K6ldf5F6hhtJe9cTYnouA==,974426,0,angelic-mecha,,4,132,84,127.0,79.0,"[{'no': 21307435, 'now': '11/28/22(Mon)14:22:43', 'name': 'Anonymous', 'com': 'Our guardian angel.', 'filename': 'bos', 'ext': '.png', 'w': 460, 'h': 308, 'tn_w': 125, 'tn_h': 83, 'tim': 1669663363715007, 'time': 1669663363, 'md5': 'F2VgEWkg9i0d3HLpG4QLog==', 'fsize': 84077, 'resto': 21094374, 'spoiler': 1}, {'no': 21314278, 'now': '12/02/22(Fri)06:20:58', 'name': 'Anonymous', 'filename': '1643109478006[1]', 'ext': '.jpg', 'w': 1860, 'h': 1536, 'tn_w': 124, 'tn_h': 103, 'tim': 1669980058621784, 'time': 1669980058, 'md5': 'BI1xNDd+9fQDzuRqK/f4EQ==', 'fsize': 809429, 'resto': 21094374}, {'no': 21320420, 'now': '12/05/22(Mon)08:18:40', 'name': 'Anonymous', 'filename': '1640008302101[1]', 'ext': '.jpg', 'w': 1518, 'h': 2048, 'tn_w': 92, 'tn_h': 125, 'tim': 1670246320446152, 'time': 1670246320, 'md5': 'sDIK7mXG1yihyRZjdF3xbw==', 'fsize': 2018569, 'resto': 21094374}, {'no': 21323370, 'now': '12/06/22(Tue)19:38:54', 'name': 'Anonymous', 'com': 'セイント・ガンダム', 'filename': 'plzfxq', 'ext': '.jpg', 'w': 1200, 'h': 900, 'tn_w': 125, 'tn_h': 93, 'tim': 1670373534130550, 'time': 1670373534, 'md5': 'il4tDUFDHkPm7eGUcr5GIw==', 'fsize': 416809, 'resto': 21094374}, {'no': 21330451, 'now': '12/09/22(Fri)15:07:53', 'name': 'Anonymous', 'filename': '1641476707575[1]', 'ext': '.jpg', 'w': 1910, 'h': 1536, 'tn_w': 125, 'tn_h': 100, 'tim': 1670616473771139, 'time': 1670616473, 'md5': 'B6lmhw7KKYrwSjudsW93pA==', 'fsize': 2138329, 'resto': 21094374}]",1670616473,0.0,0.0,
