,no,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,bumplimit,imagelimit,semantic_url,custom_spoiler,replies,images,omitted_posts,omitted_images,last_replies,last_modified,trip
44,246108371,12/09/22(Fri)17:18:06,Anonymous,Pui Pui Molcar: Driving School,Who&#039;s That Girl?,there she goes,.webm,1280,720,250,140,1670624286712469,1670624286,CrS2ZLk8zKVYibZ9HH+KLw==,733921,0,0,0,pui-pui-molcar-driving-school,1,54,29,49.0,27.0,"[{'no': 246113794, 'now': '12/09/22(Fri)20:25:15', 'name': 'Anonymous', 'com': 'does anyone have subs?<br>i cant understand whats happening without subs', 'time': 1670635515, 'resto': 246108371}, {'no': 246113848, 'now': '12/09/22(Fri)20:27:19', 'name': 'Anonymous', 'com': '<a href=""#p246108371"" class=""quotelink"">&gt;&gt;246108371</a><br>That was an adorable episode, was cher being covered in debris and a swollen eye supposed to imply that she was abused/taken advantage of on more than one occasion? Or am I just looking into it too much and her voyage to find the runaway ball on that one occasion was just that treacherous?<br><br>If memory serves me right, that was the most emotional and heartfelt episode in this series. The only episode to my recollection that rivals it is Shiromo&#039;s humiliation. Also for as much as people are dissing on this season, this season definitely beats out the first season in the feels department. Showing that this show can be more than just cute molcars doing cute things.', 'filename': 'Sews6vX', 'ext': '.gif', 'w': 1280, 'h': 720, 'tn_w': 125, 'tn_h': 70, 'tim': 1670635639304762, 'time': 1670635639, 'md5': 'Qqg63TJJ4pF/civ+6qQ4TA==', 'fsize': 3985922, 'resto': 246108371}, {'no': 246114089, 'now': '12/09/22(Fri)20:36:25', 'name': 'Anonymous', 'com': '<a href=""#p246113446"" class=""quotelink"">&gt;&gt;246113446</a><br>She really is. The strongest Molcar and the Molcar who will fight hardest to protect the innocent. Meanwhile poor Choco still has nothing to do and there&#039;s only two episodes left this season, the last of which will probably be focused on Peter&#039;s graduation.', 'time': 1670636185, 'resto': 246108371}, {'no': 246114154, 'now': '12/09/22(Fri)20:38:51', 'name': 'Anonymous', 'com': 'Molcars!', 'time': 1670636331, 'resto': 246108371}, {'no': 246114287, 'now': '12/09/22(Fri)20:44:17', 'name': 'Anonymous', 'filename': '1665184943278138', 'ext': '.gif', 'w': 600, 'h': 366, 'tn_w': 125, 'tn_h': 76, 'tim': 1670636657191985, 'time': 1670636657, 'md5': 'jNCeqskuKnHF6Pb2yU7+cA==', 'fsize': 791555, 'resto': 246108371}]",1670636657,
45,246114063,12/09/22(Fri)20:35:27,Anonymous,Nagatoro,Old or new Brotoro/Taiga haircut?<br>Our boy looks so different now,1653269748839,.png,441,587,187,250,1670636127050350,1670636127,g21Q+hWtJPRAHWhFaamOxA==,273842,0,0,0,nagatoro,1,3,0,,,"[{'no': 246114127, 'now': '12/09/22(Fri)20:38:05', 'name': 'Anonymous', 'com': '<a href=""#p246114063"" class=""quotelink"">&gt;&gt;246114063</a><br>New Taiga looks like those surfers from NTR doujin', 'time': 1670636285, 'resto': 246114063}, {'no': 246114186, 'now': '12/09/22(Fri)20:40:01', 'name': 'Anonymous', 'com': '<a href=""#p246114063"" class=""quotelink"">&gt;&gt;246114063</a><br><span class=""quote"">&gt;Taiga</span><br>I think Ichiro ojisan is still out there. Sipping white monster or whatever the nip equivalent is.', 'time': 1670636401, 'resto': 246114063}, {'no': 246114285, 'now': '12/09/22(Fri)20:44:16', 'name': 'Anonymous', 'com': '<a href=""#p246114063"" class=""quotelink"">&gt;&gt;246114063</a><br>Is he the NTR guy before he started getting tons of pussy? Is this his origin story? Does that mean Naga&#039;s dad is the ugly bastard?', 'time': 1670636656, 'resto': 246114063}]",1670636656,
46,246071000,12/08/22(Thu)16:27:56,Anonymous,Made in Abyss,WHEN WILL THE FUCKING CHAPTER DROP???? MAKE YOUR PREDICTIONS HERE,1624251782842,.jpg,679,363,250,133,1670534876203307,1670534876,+VzpvgL/zR20TDuqsKZFIg==,39813,0,0,0,made-in-abyss,1,278,106,273.0,103.0,"[{'no': 246112700, 'now': '12/09/22(Fri)19:45:52', 'name': 'Anonymous', 'com': '<a href=""#p246112610"" class=""quotelink"">&gt;&gt;246112610</a><br>fluffyko', 'filename': '102993262_p12', 'ext': '.jpg', 'w': 1024, 'h': 1024, 'tn_w': 125, 'tn_h': 125, 'tim': 1670633152003005, 'time': 1670633152, 'md5': 'VcRQOsghOYaQCSsqc90stw==', 'fsize': 280751, 'resto': 246071000}, {'no': 246113169, 'now': '12/09/22(Fri)20:02:29', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;tsukushi earlier today tweeted about fucking up when drawing Reg again</span><br>lol<br>February at the earliest', 'time': 1670634149, 'resto': 246071000}, {'no': 246113968, 'now': '12/09/22(Fri)20:31:50', 'name': 'Anonymous', 'com': '<a href=""#p246103769"" class=""quotelink"">&gt;&gt;246103769</a><br>confirmed for the longest hiatus of the entire series', 'filename': '1661531677368212', 'ext': '.jpg', 'w': 256, 'h': 320, 'tn_w': 100, 'tn_h': 125, 'tim': 1670635910239646, 'time': 1670635910, 'md5': '7d5iYCLFbxuVaq7ijQiy1Q==', 'fsize': 47219, 'resto': 246071000}, {'no': 246114007, 'now': '12/09/22(Fri)20:33:09', 'name': 'Anonymous', 'com': '<a href=""#p246113169"" class=""quotelink"">&gt;&gt;246113169</a><br>it&#039;s all the pressure from the editor', 'time': 1670635989, 'resto': 246071000}, {'no': 246114277, 'now': '12/09/22(Fri)20:43:46', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;listened to Old Stories again</span>', 'filename': '1653238243741', 'ext': '.gif', 'w': 718, 'h': 404, 'tn_w': 125, 'tn_h': 70, 'tim': 1670636626847461, 'time': 1670636626, 'md5': '9HfiAGbZD60mc+wBXI1pxA==', 'fsize': 4179947, 'resto': 246071000}]",1670636626,
47,246105354,12/09/22(Fri)15:31:54,Anonymous,Sakamoto Days:,"Believe it or not, an anime adaptation of Sakamoto Days is in the works. Adapting the first four story arcs (Chapters 1 through 36), the first season will span 12 episodes. It will be produced by GEMBA, this time with their biggest budget yet (expect better 3DCG than The Magnificent Kotobuki). The anime will premier in time for the Fall 2023 season.",2593027229,.png,1200,800,250,166,1670617914059875,1670617914,sOgc9CTYUrIUpi/rr1Ka1w==,1477450,0,0,0,sakamoto-days,1,16,3,11.0,2.0,"[{'no': 246109757, 'now': '12/09/22(Fri)18:01:21', 'name': 'Anonymous', 'com': '<a href=""#p246105354"" class=""quotelink"">&gt;&gt;246105354</a><br>decent bait but GEMBA gave it away', 'filename': '1364762430109', 'ext': '.jpg', 'w': 285, 'h': 279, 'tn_w': 125, 'tn_h': 122, 'tim': 1670626881591415, 'time': 1670626881, 'md5': '6FzpZJk1UBunJeRPW4y/jw==', 'fsize': 18619, 'resto': 246105354}, {'no': 246110136, 'now': '12/09/22(Fri)18:14:47', 'name': 'Anonymous', 'com': 'Gonna be honest you got me there for a minute', 'time': 1670627687, 'resto': 246105354}, {'no': 246110207, 'now': '12/09/22(Fri)18:17:17', 'name': 'Anonymous', 'com': '<a href=""#p246105702"" class=""quotelink"">&gt;&gt;246105702</a><br><br>3D backgrounds are a must since tracking the movement of the action scenes would be pure torture without a model. But yeah the last thing we need is a T-posing Sakamoto flying around.', 'time': 1670627837, 'resto': 246105354}, {'no': 246112483, 'now': '12/09/22(Fri)19:37:52', 'name': 'Anonymous', 'com': '<a href=""#p246110207"" class=""quotelink"">&gt;&gt;246110207</a><br>I agree, sponsors are too biased towards 2D to spend much money on 3DCG. How else do you explain Berserk 2016/2017? Fucking thing was given a smaller budget than Aqua Teen Hunger Force.', 'time': 1670632672, 'resto': 246105354}, {'no': 246114276, 'now': '12/09/22(Fri)20:43:45', 'name': 'Anonymous', 'com': '<a href=""#p246109757"" class=""quotelink"">&gt;&gt;246109757</a><br>Yeah, GEMBA is probably too busy making their own I.P., or adapting a culturally irrelevant manga.', 'time': 1670636625, 'resto': 246105354}]",1670636625,
48,246107270,12/09/22(Fri)16:40:45,Anonymous,Manga,"<span class=""quote"">&gt; ctrl + F &quot;Manga&quot; not found.</span><br><br>Let&#039;s have a manga thread. <br>What manga are you reading, anon? <s> What manga will you read soon? </s><br><br>I&#039;m rereading My Monster Secret and it bugs me how there aren&#039;t many funny non-harem romcoms today. What gives?",mmsphoto,.png,849,513,249,151,1670622045403507,1670622045,Zvk/D5pjdQSdOCXlctpmRA==,654872,0,0,0,manga,1,34,12,29.0,9.0,"[{'no': 246111920, 'now': '12/09/22(Fri)19:17:56', 'name': 'Anonymous', 'com': '<a href=""#p246107270"" class=""quotelink"">&gt;&gt;246107270</a><br>Just finished reading Gantz and plan on moving on to finally reading Berserk<br>i&#039;ve avoided any Gantz threads because it was a series I&#039;d always been interested in and wanted to avoid spoilers. What&#039;s the general consensus about it? I liked <s>Osaka</s> the best, and, while the <s>Katastrophe</s> started out cool, but the <s>Kojima-capture plot</s> kinda dragged on quite long. the <s>giant robots </s>were cool but i think that <s>all the aliens should&#039;ve all been killed</s>', 'filename': 'literally moi', 'ext': '.png', 'w': 821, 'h': 1200, 'tn_w': 85, 'tn_h': 125, 'tim': 1670631476470156, 'time': 1670631476, 'md5': 'B4pIac7WofbESIvkyMB9Sw==', 'fsize': 477942, 'resto': 246107270}, {'no': 246111948, 'now': '12/09/22(Fri)19:18:50', 'name': 'Anonymous', 'com': '<a href=""#p246109078"" class=""quotelink"">&gt;&gt;246109078</a><br><span class=""quote"">&gt;last few chapters have been meh</span><br>Are you joking?', 'filename': 'fd59b0f1-c94a-4bcf-92cb-8e8d12ed4b6e', 'ext': '.jpg', 'w': 1371, 'h': 1944, 'tn_w': 88, 'tn_h': 125, 'tim': 1670631530479825, 'time': 1670631530, 'md5': 'jS9f7wP7Npe4Z0Qn4dyBMw==', 'fsize': 1920071, 'resto': 246107270, 'spoiler': 1}, {'no': 246111971, 'now': '12/09/22(Fri)19:19:51', 'name': 'Anonymous', 'com': '<a href=""#p246111920"" class=""quotelink"">&gt;&gt;246111920</a><br>It was a very silly series that is enjoyable if you don&#039;t take it seriously and accept the author has no idea where he&#039;s going.', 'time': 1670631591, 'resto': 246107270}, {'no': 246112614, 'now': '12/09/22(Fri)19:42:33', 'name': 'Anonymous', 'com': '<a href=""#p246107270"" class=""quotelink"">&gt;&gt;246107270</a>', 'filename': '1670632878233', 'ext': '.jpg', 'w': 3000, 'h': 3000, 'tn_w': 125, 'tn_h': 125, 'tim': 1670632953390150, 'time': 1670632953, 'md5': '6Heh7O5KSYFOhGADbApT7A==', 'fsize': 2279595, 'resto': 246107270}, {'no': 246114274, 'now': '12/09/22(Fri)20:43:43', 'name': 'Anonymous', 'com': '<a href=""#p246111971"" class=""quotelink"">&gt;&gt;246111971</a><br>yeah, i get that feel. it was a fun rollercoaster, but the post-read analysis drags some things', 'time': 1670636623, 'resto': 246107270}]",1670636623,
49,246090641,12/09/22(Fri)05:45:35,Anonymous,,The Goblin Slayer spin off I&#039;d like to see.,1589148023430,.jpg,700,785,222,250,1670582735832358,1670582735,HR0P7WNdqQeS+kHvPwwEkA==,146082,0,0,0,the-goblin-slayer-spin-off-id-like-to-see,1,82,13,77.0,12.0,"[{'no': 246113347, 'now': '12/09/22(Fri)20:09:01', 'name': 'Anonymous', 'com': '<a href=""#p246113131"" class=""quotelink"">&gt;&gt;246113131</a><br>vol9 probably, I didn&#039;t read it', 'time': 1670634541, 'resto': 246090641}, {'no': 246113434, 'now': '12/09/22(Fri)20:12:00', 'name': 'Anonymous', 'com': '<a href=""#p246113347"" class=""quotelink"">&gt;&gt;246113347</a><br><span class=""quote"">&gt;I didn&#039;t read it</span>', 'filename': 'cb7', 'ext': '.jpg', 'w': 332, 'h': 365, 'tn_w': 113, 'tn_h': 125, 'tim': 1670634720272524, 'time': 1670634720, 'md5': 'rQd9un/twZyIEKKQv6Zm/Q==', 'fsize': 15335, 'resto': 246090641}, {'no': 246113596, 'now': '12/09/22(Fri)20:17:35', 'name': 'Anonymous', 'com': '<a href=""#p246113434"" class=""quotelink"">&gt;&gt;246113434</a><br>would be funny, unless he was actually right<br>I would look at track record of the author before denying the existence of his daring magical realm.', 'time': 1670635055, 'resto': 246090641}, {'no': 246113631, 'now': '12/09/22(Fri)20:19:02', 'name': 'Anonymous', 'com': '<a href=""#p246093438"" class=""quotelink"">&gt;&gt;246093438</a><br>It&#039;s for the pure Aryan blood.', 'time': 1670635142, 'resto': 246090641}, {'no': 246114269, 'now': '12/09/22(Fri)20:43:38', 'name': 'Anonymous', 'com': '<a href=""#p246113631"" class=""quotelink"">&gt;&gt;246113631</a><br>her innate talent for magic is worth more than pigmentation<br>all mundanes must be exterminated', 'time': 1670636618, 'resto': 246090641}]",1670636618,
50,246100849,12/09/22(Fri)12:51:39,Anonymous,,"I hate this creature. Whenever I see that ugly mug it feels like like it&#039;s mocking me, like it knows that as soon as it fades from the screen I&#039;ll be watching some badly animated garbage that&#039;ll end up printing money anyway.",Toei_Animation_logo.svg,.png,1200,901,250,187,1670608299123385,1670608299,3FCvHezu9jpZZnyaw6JLig==,103039,0,0,0,i-hate-this-creature-whenever-i-see-that-ugly-mug,1,42,10,37.0,9.0,"[{'no': 246112475, 'now': '12/09/22(Fri)19:37:29', 'name': 'Anonymous', 'com': '<a href=""#p246112411"" class=""quotelink"">&gt;&gt;246112411</a><br>There&#039;s a difference between a teenager and a small child. Dai is far more childish than your average shounen.I have a hard time believing Dai could hold the attention of anyone over the age of 12.', 'time': 1670632649, 'resto': 246100849}, {'no': 246112955, 'now': '12/09/22(Fri)19:54:24', 'name': 'Anonymous', 'com': '<a href=""#p246112475"" class=""quotelink"">&gt;&gt;246112475</a><br><span class=""quote"">&gt;Dai is far more childish than your average shounen</span><br>It really isn&#039;t any more childish than Saint Seiya or Dragon Ball Z. <br>I think you have the misconception that it&#039;s Pokemon-tier or Beyblade-tier.', 'time': 1670633664, 'resto': 246100849}, {'no': 246113399, 'now': '12/09/22(Fri)20:10:45', 'name': 'Anonymous', 'com': '<a href=""#p246112475"" class=""quotelink"">&gt;&gt;246112475</a><br>the only difference between Dai and most mainstream shonen is that the MC is 12 instead of 14~17.', 'time': 1670634645, 'resto': 246100849}, {'no': 246113882, 'now': '12/09/22(Fri)20:28:43', 'name': 'Anonymous', 'com': '<a href=""#p246100849"" class=""quotelink"">&gt;&gt;246100849</a><br>Toei is a stupid cat', 'filename': '1670604297837288', 'ext': '.jpg', 'w': 1600, 'h': 1200, 'tn_w': 125, 'tn_h': 93, 'tim': 1670635723549453, 'time': 1670635723, 'md5': 'T3Wkppk7GbaQBk9UfXsKqQ==', 'fsize': 611947, 'resto': 246100849}, {'no': 246114268, 'now': '12/09/22(Fri)20:43:34', 'name': 'Anonymous', 'com': '<a href=""#p246113399"" class=""quotelink"">&gt;&gt;246113399</a><br>Naruto was 12 at the start', 'time': 1670636614, 'resto': 246100849}]",1670636614,
51,246114077,12/09/22(Fri)20:36:03,Anonymous,,What is the most aesthetic Jojo stand?,Emporio&#039;sWeatherOxygen,.png,1920,1080,250,140,1670636163876029,1670636163,mDLEnPBSvxwb8yg2YiVgqA==,2493181,0,0,0,what-is-the-most-aesthetic-jojo-stand,1,2,1,,,"[{'no': 246114129, 'now': '12/09/22(Fri)20:38:12', 'name': 'Anonymous', 'com': 'Purple Sex', 'filename': 'Purple Sex', 'ext': '.jpg', 'w': 1280, 'h': 720, 'tn_w': 125, 'tn_h': 70, 'tim': 1670636292638980, 'time': 1670636292, 'md5': 'cvoIxw2m+kl48b7S5v8WlQ==', 'fsize': 139890, 'resto': 246114077}, {'no': 246114253, 'now': '12/09/22(Fri)20:42:58', 'name': 'Anonymous', 'com': '<a href=""#p246114077"" class=""quotelink"">&gt;&gt;246114077</a><br>Every single part 3 stand and only the part 3 stands', 'time': 1670636578, 'resto': 246114077}]",1670636578,
52,246114126,12/09/22(Fri)20:38:04,Anonymous,It&#039;s time for the adaptation,Will they fuck it up?,gyro,.jpg,449,682,164,250,1670636284563712,1670636284,fiKmGGaFavVwnqGtS8PnNg==,85062,0,0,0,its-time-for-the-adaptation,1,2,0,,,"[{'no': 246114166, 'now': '12/09/22(Fri)20:39:14', 'name': 'Anonymous', 'com': '<a href=""#p246114126"" class=""quotelink"">&gt;&gt;246114126</a><br><span class=""quote"">&gt;it&#039;s time</span><br>lol part 6 just ended, it&#039;ll be time in 3 years<br>See you until then', 'time': 1670636354, 'resto': 246114126}, {'no': 246114249, 'now': '12/09/22(Fri)20:42:45', 'name': 'Anonymous', 'com': '<a href=""#p246114126"" class=""quotelink"">&gt;&gt;246114126</a><br>David productions is already done with Jojo dummy.', 'time': 1670636565, 'resto': 246114126}]",1670636565,
53,246109492,12/09/22(Fri)17:52:54,Anonymous,,"For Tankobons do you prefer covers that showcase one character, or covers that try and depict the events of the volume or depict several characters doing cool things?",FMA deluxe covers,.jpg,1280,897,250,175,1670626374100636,1670626374,GsY84kma6ZaHG2vpJ1aieA==,501618,0,0,0,for-tankobons-do-you-prefer-covers-that-showcase,1,22,8,17.0,7.0,"[{'no': 246112241, 'now': '12/09/22(Fri)19:29:42', 'name': 'Anonymous', 'com': '<a href=""#p246109569"" class=""quotelink"">&gt;&gt;246109569</a><br>I do prefer this style overall. Covers like 21 and 25 are my favorite kinds.', 'time': 1670632182, 'resto': 246109492}, {'no': 246112505, 'now': '12/09/22(Fri)19:38:36', 'name': 'Anonymous', 'com': '<a href=""#p246109492"" class=""quotelink"">&gt;&gt;246109492</a><br><a href=""#p246109569"" class=""quotelink"">&gt;&gt;246109569</a><br>In FMA&#039;s case the normal covers look way better. Arakawa&#039;s a good artist but her &quot;strength&quot; isn&#039;t in character portraits the way it is for someone like Kubo, who has a very unique and stylish character art style. That being said I like when only one or two characters are featured but there&#039;s still good color and design put into the composition.', 'filename': 'gashbell', 'ext': '.png', 'w': 844, 'h': 1200, 'tn_w': 87, 'tn_h': 125, 'tim': 1670632716667304, 'time': 1670632716, 'md5': 'lbIrU5e1RjIDpTlIb0cBSg==', 'fsize': 2733313, 'resto': 246109492}, {'no': 246113542, 'now': '12/09/22(Fri)20:15:44', 'name': 'Anonymous', 'com': '<a href=""#p246109492"" class=""quotelink"">&gt;&gt;246109492</a><br>The latter<br><br><s> But do like the fullmetal versions covers more then the orignial.</s>', 'time': 1670634944, 'resto': 246109492, 'spoiler': 1}, {'no': 246114245, 'now': '12/09/22(Fri)20:42:41', 'name': 'Anonymous', 'com': '<a href=""#p246110532"" class=""quotelink"">&gt;&gt;246110532</a><br>I thought Sabrina&#039;s ace was Alakazam, not Mr. Mime.', 'time': 1670636561, 'resto': 246109492}, {'no': 246114266, 'now': '12/09/22(Fri)20:43:26', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;tankobons</span>', 'time': 1670636606, 'resto': 246109492}]",1670636606,
54,246098921,12/09/22(Fri)11:44:22,Anonymous,Jashin-chan (post-mortem) Dropkick,"<span class=""quote"">&gt;kill Jashin-chan</span><br><span class=""quote"">&gt;act like nothing happened</span><br>what the fuck? Medusa you fucking traitor",20221209_174220,.jpg,800,650,250,203,1670604262743190,1670604262,Auiuibg8DiLBlu+PV7PQHQ==,152233,0,0,0,jashinchan-postmortem-dropkick,1,80,37,75.0,35.0,"[{'no': 246113791, 'now': '12/09/22(Fri)20:25:01', 'name': 'Anonymous', 'filename': '1670495949367', 'ext': '.jpg', 'w': 1497, 'h': 1967, 'tn_w': 95, 'tn_h': 124, 'tim': 1670635501798838, 'time': 1670635501, 'md5': 'CTovYYfIp03IzXOfjK0lXg==', 'fsize': 361395, 'resto': 246098921}, {'no': 246113998, 'now': '12/09/22(Fri)20:32:53', 'name': 'Anonymous', 'com': 'I HATE Yurine<br>I HATE Atre<br>I HATE the &quot;BAITO&quot; guy.<br>I love everyone else.<br>Simple as.', 'time': 1670635973, 'resto': 246098921}, {'no': 246114029, 'now': '12/09/22(Fri)20:34:13', 'name': 'Anonymous', 'com': 'Yurine is the best character.<br><br>I do not hate any of the cast because I am not mentally ill.', 'filename': 'EpANAtnU8AAvkza', 'ext': '.jpg', 'w': 1400, 'h': 1883, 'tn_w': 92, 'tn_h': 125, 'tim': 1670636053602319, 'time': 1670636053, 'md5': 'BdunsZ9Mg1oWKpbD/GqUzA==', 'fsize': 775698, 'resto': 246098921}, {'no': 246114165, 'now': '12/09/22(Fri)20:39:12', 'name': 'Anonymous', 'com': '<a href=""#p246114029"" class=""quotelink"">&gt;&gt;246114029</a><br>Yurine is the worst character. You would have to be mentally ill to like her.', 'time': 1670636352, 'resto': 246098921}, {'no': 246114240, 'now': '12/09/22(Fri)20:42:27', 'name': 'Anonymous', 'com': '<a href=""#p246114029"" class=""quotelink"">&gt;&gt;246114029</a><br>I hate the yaweh kid', 'time': 1670636547, 'resto': 246098921}]",1670636547,
