,no,sticky,closed,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,capcode,semantic_url,replies,images,last_modified,country,bumplimit,imagelimit,country_name,omitted_posts,omitted_images,last_replies,trip
45,174838206,,,12/10/22(Sat)01:55:59,Anonymous,/fr/ - le fil du matin,"<a href=""/int/thread/174812666#p174826115"" class=""quotelink"">&gt;&gt;174826115</a>",américain,.png,1035,797,250,192,1670655359081887,1670655359,/5XENM7QHMt7G6eTPQlzbA==,552771,0,,fr-le-fil-du-matin,192,52,1670674221,FR,0.0,0.0,France,187.0,50.0,"[{'no': 174845060, 'now': '12/10/22(Sat)07:05:34', 'name': 'Paulin', 'com': '<a href=""#p174844418"" class=""quotelink"">&gt;&gt;174844418</a><br>Toi yen a pas pouvoir construire dans pente', 'time': 1670673934, 'resto': 174838206, 'country': 'FR', 'country_name': 'France'}, {'no': 174845088, 'now': '12/10/22(Sat)07:06:19', 'name': 'Anonymous', 'com': '<a href=""#p174844963"" class=""quotelink"">&gt;&gt;174844963</a><br>Kek, je connaissais que &quot;Va Doucement&quot;', 'time': 1670673979, 'resto': 174838206, 'country': 'FR', 'country_name': 'France'}, {'no': 174845130, 'now': '12/10/22(Sat)07:07:43', 'name': 'Anonymous', 'com': '<a href=""#p174841951"" class=""quotelink"">&gt;&gt;174841951</a><br>Bahaha, regardez ces négros qui ne peuvent pas s&#039;empêcher de parler d&#039;une personne ad nauseam.', 'filename': 'AA Franziska', 'ext': '.jpg', 'w': 720, 'h': 540, 'tn_w': 125, 'tn_h': 93, 'tim': 1670674063330827, 'time': 1670674063, 'md5': 'NIMQmhpvmQEfbj0eRZ0AUA==', 'fsize': 282504, 'resto': 174838206, 'country': 'FR', 'country_name': 'France'}, {'no': 174845202, 'now': '12/10/22(Sat)07:10:08', 'name': 'Anonymous', 'com': '<a href=""#p174844418"" class=""quotelink"">&gt;&gt;174844418</a><br><span class=""quote"">&gt;Croivent</span>', 'filename': '1608688938541', 'ext': '.png', 'w': 417, 'h': 578, 'tn_w': 90, 'tn_h': 125, 'tim': 1670674208381330, 'time': 1670674208, 'md5': 'uUrthrrWb0pQzWmlzt8KBg==', 'fsize': 199485, 'resto': 174838206, 'country': 'FR', 'country_name': 'France'}, {'no': 174845207, 'now': '12/10/22(Sat)07:10:21', 'name': 'Anonymous', 'com': '<a href=""#p174844683"" class=""quotelink"">&gt;&gt;174844683</a><br>Je prie pour la privatisation tout les jours.<br><br><a href=""#p174845028"" class=""quotelink"">&gt;&gt;174845028</a><br>RARE.', 'time': 1670674221, 'resto': 174838206, 'country': 'FR', 'country_name': 'France'}]",
46,174837703,,,12/10/22(Sat)01:21:53,Anonymous,,why did God make Argentinians so based?,1670651477303185,.webm,1080,606,250,140,1670653313592482,1670653313,PC6uWWH4lpGq6ZjVg89zug==,2997485,0,,why-did-god-make-argentinians-so-based,55,5,1670674199,LT,0.0,0.0,Lithuania,50.0,2.0,"[{'no': 174844437, 'now': '12/10/22(Sat)06:45:40', 'name': 'Anonymous', 'com': '<a href=""#p174844362"" class=""quotelink"">&gt;&gt;174844362</a><br>If we had more guys like him in our ranks maybe nafris would stop burning capital city? Don&#039;t you think little faggot? You&#039;re probably one of those faggots living in the countryside acting like everything is normal as long they don&#039;t come into your neighborhood.', 'time': 1670672740, 'resto': 174837703, 'country': 'BE', 'country_name': 'Belgium'}, {'no': 174844613, 'now': '12/10/22(Sat)06:51:22', 'name': 'Anonymous', 'com': '.', 'filename': 'Argenook', 'ext': '.jpg', 'w': 1166, 'h': 813, 'tn_w': 125, 'tn_h': 87, 'tim': 1670673082995980, 'time': 1670673082, 'md5': '0JNlzJDsE75xRQeW7qNPdg==', 'fsize': 179592, 'resto': 174837703, 'country': 'NL', 'country_name': 'Netherlands'}, {'no': 174844644, 'now': '12/10/22(Sat)06:52:24', 'name': 'Anonymous', 'com': '<a href=""#p174844613"" class=""quotelink"">&gt;&gt;174844613</a><br>Found the nafri little scum', 'time': 1670673144, 'resto': 174837703, 'country': 'BE', 'country_name': 'Belgium'}, {'no': 174844826, 'now': '12/10/22(Sat)06:58:03', 'name': 'Anonymous', 'com': '<a href=""#p174844644"" class=""quotelink"">&gt;&gt;174844644</a><br>Found the last &quot;European&quot; man left in the Benelux. What is it in Belgium now? 40% foreign born?', 'filename': 'Messi', 'ext': '.jpg', 'w': 919, 'h': 1024, 'tn_w': 112, 'tn_h': 125, 'tim': 1670673483657209, 'time': 1670673483, 'md5': 'mL8Tj11m1r97f7u1MX5HFw==', 'fsize': 178840, 'resto': 174837703, 'country': 'NL', 'country_name': 'Netherlands'}, {'no': 174845198, 'now': '12/10/22(Sat)07:09:59', 'name': 'Anonymous', 'filename': 'Argenholanda', 'ext': '.jpg', 'w': 615, 'h': 345, 'tn_w': 125, 'tn_h': 70, 'tim': 1670674199135690, 'time': 1670674199, 'md5': 'gF+giU26xxqqDRV5iLXeWQ==', 'fsize': 62521, 'resto': 174837703, 'country': 'NL', 'country_name': 'Netherlands'}]",
47,174843946,,,12/10/22(Sat)06:29:35,Anonymous,What should the Flag of Earth look like?,,800px-Flag_of_Earth.svg,.png,800,497,250,155,1670671775568863,1670671775,TPTIXcoUbHT+R2gO8ntHaw==,17456,0,,what-should-the-flag-of-earth-look-like,17,7,1670674170,PH,0.0,0.0,Philippines,12.0,5.0,"[{'no': 174845002, 'now': '12/10/22(Sat)07:03:45', 'name': 'Anonymous', 'com': '<a href=""#p174844652"" class=""quotelink"">&gt;&gt;174844652</a><br>TO SAVE OUR MOTHER EARTH FROM ANY ALIEN ATTACK', 'time': 1670673825, 'resto': 174843946, 'country': 'FI', 'country_name': 'Finland'}, {'no': 174845056, 'now': '12/10/22(Sat)07:05:24', 'name': 'Anonymous', 'com': 'Okay imagine the most evil flag you can.<br>Like if there was a flag to represent the Satanic hell demons whose job it is, is to inflict the maximum physical and mental pain for eternity on any unbaptised child that goes to Hell.<br>Why choose such an evil flag? Because, if aliens exist, and deem it worthwhile to visit us, it will only be for the purpose of exterminating, enslaving, or harvesting us for biofuel.<br>If we have a REALLY scary flag, it might just persuade them we&#039;re dangerous and make them back off and leave us alone.', 'time': 1670673924, 'resto': 174843946, 'country': 'GB', 'country_name': 'United Kingdom'}, {'no': 174845062, 'now': '12/10/22(Sat)07:05:37', 'name': 'ᕕ( ᐛ )ᕗ', 'com': '<a href=""#p174845002"" class=""quotelink"">&gt;&gt;174845002</a><br>Fuck the earth. Billions must die.', 'filename': '1666360_uXKAEgWG', 'ext': '.png', 'w': 600, 'h': 600, 'tn_w': 125, 'tn_h': 125, 'tim': 1670673937228768, 'time': 1670673937, 'md5': 'FULJvwLtmvM/G/bcdbDc2w==', 'fsize': 26090, 'resto': 174843946, 'country': 'RU', 'trip': '!SM0TN//WQg', 'country_name': 'Russian Federation'}, {'no': 174845098, 'now': '12/10/22(Sat)07:06:42', 'name': 'ᕕ( ᐛ )ᕗ', 'com': '<a href=""#p174845056"" class=""quotelink"">&gt;&gt;174845056</a><br>So, this? Even the name soumds demonic<br>IZRAEL, like some demon', 'filename': 'scale_1200', 'ext': '.jpg', 'w': 1200, 'h': 800, 'tn_w': 125, 'tn_h': 83, 'tim': 1670674002593208, 'time': 1670674002, 'md5': 'vT5IArD8hO8hqcM/+QRz8w==', 'fsize': 178722, 'resto': 174843946, 'country': 'RU', 'trip': '!SM0TN//WQg', 'country_name': 'Russian Federation'}, {'no': 174845180, 'now': '12/10/22(Sat)07:09:30', 'name': 'Anonymous', 'com': '<a href=""#p174845098"" class=""quotelink"">&gt;&gt;174845098</a><br>That might just work!', 'time': 1670674170, 'resto': 174843946, 'country': 'GB', 'country_name': 'United Kingdom'}]",
48,174842089,,,12/10/22(Sat)05:20:52,Anonymous,,"Is it safe for young, feminine males to visit Africa?",O_8,.png,456,426,250,233,1670667652124450,1670667652,ZloegnvS4Mbf6f7WiQ27MQ==,75642,0,,is-it-safe-for-young-feminine-males-to-visit,10,1,1670674143,LT,0.0,0.0,Lithuania,5.0,0.0,"[{'no': 174843764, 'now': '12/10/22(Sat)06:23:18', 'name': 'Anonymous', 'com': '<a href=""#p174842089"" class=""quotelink"">&gt;&gt;174842089</a><br>What&#039;s that thing below Morocco', 'time': 1670671398, 'resto': 174842089, 'country': 'FR', 'country_name': 'France'}, {'no': 174845046, 'now': '12/10/22(Sat)07:05:11', 'name': 'Anonymous', 'com': '<a href=""#p174843764"" class=""quotelink"">&gt;&gt;174843764</a><br>Nothing...', 'filename': '1670581908229498', 'ext': '.jpg', 'w': 600, 'h': 603, 'tn_w': 124, 'tn_h': 125, 'tim': 1670673911116148, 'time': 1670673911, 'md5': 'iFPpLUDhztJAj8qs7wHY5Q==', 'fsize': 51981, 'resto': 174842089, 'country': 'EG', 'country_name': 'Egypt'}, {'no': 174845078, 'now': '12/10/22(Sat)07:06:02', 'name': 'Anonymous', 'com': 'youre going to get aids', 'time': 1670673962, 'resto': 174842089, 'country': 'AU', 'country_name': 'Australia'}, {'no': 174845118, 'now': '12/10/22(Sat)07:07:14', 'name': 'Anonymous', 'com': '<a href=""#p174842089"" class=""quotelink"">&gt;&gt;174842089</a><br>old map<br>mauritania flag', 'time': 1670674034, 'resto': 174842089, 'country': 'TR', 'country_name': 'Turkey'}, {'no': 174845169, 'now': '12/10/22(Sat)07:09:03', 'name': 'Anonymous', 'com': 'yeah sure, make sure you bring a lot of cash with you or cryptocurrency that can be access via your phone', 'time': 1670674143, 'resto': 174842089, 'country': 'SO', 'country_name': 'Somalia'}]",
49,174837768,,,12/10/22(Sat)01:26:25,Anonymous,,Spaniards still crying?,1670355541778218,.webm,700,502,250,179,1670653585405945,1670653585,QnXD3MtDhvHwKFtRyOWjuA==,785846,0,,spaniards-still-crying,21,2,1670674140,SE,0.0,0.0,Sweden,16.0,2.0,"[{'no': 174844234, 'now': '12/10/22(Sat)06:39:24', 'name': 'Anonymous', 'com': '<a href=""#p174837768"" class=""quotelink"">&gt;&gt;174837768</a><br>is this healthy for little boys to make them care this much about something pointless<br>like is it slightly traumatic, to be overwhelmed in such a mass of people for a game', 'time': 1670672364, 'resto': 174837768, 'country': 'AT', 'country_name': 'Austria'}, {'no': 174844748, 'now': '12/10/22(Sat)06:55:33', 'name': 'Anonymous', 'com': '<a href=""#p174837768"" class=""quotelink"">&gt;&gt;174837768</a><br>why is blonde boy in spain already acting like girl? it seems like they are ready for accepting BBC.', 'time': 1670673333, 'resto': 174837768, 'country': 'JP', 'country_name': 'Japan'}, {'no': 174844997, 'now': '12/10/22(Sat)07:03:39', 'name': 'Anonymous', 'com': '<a href=""#p174837768"" class=""quotelink"">&gt;&gt;174837768</a><br>No, they passed out', 'time': 1670673819, 'resto': 174837768, 'country': 'SE', 'country_name': 'Sweden'}, {'no': 174845076, 'now': '12/10/22(Sat)07:05:59', 'name': 'Anonymous', 'com': '<a href=""#p174837768"" class=""quotelink"">&gt;&gt;174837768</a><br>Cute twinks ohhhhh', 'time': 1670673959, 'resto': 174837768, 'country': 'BG', 'country_name': 'Bulgaria'}, {'no': 174845166, 'now': '12/10/22(Sat)07:09:00', 'name': 'Anonymous', 'com': 'You call that crying? Just wait nine hours...', 'time': 1670674140, 'resto': 174837768, 'country': 'GB', 'country_name': 'United Kingdom'}]",
50,174840033,,,12/10/22(Sat)03:49:04,Lainposter,/med/ - Mediterranean general + frens,"&quot;I haven&#039;t seen a /med/ thread today, so I made one&quot; edition",img_456240102,.jpg,774,513,250,165,1670662144867705,1670662144,uPqXE4GfZUgqjV1Ngz9JPQ==,137564,0,,med-mediterranean-general-frens,73,12,1670674136,GR,0.0,0.0,Greece,68.0,11.0,"[{'no': 174844762, 'now': '12/10/22(Sat)06:56:06', 'name': 'Anonymous', 'com': '<a href=""//boards.4channel.org/fit/thread/69202503#p69208705"" class=""quotelink"">&gt;&gt;&gt;/fit/69208705</a><br><a href=""//boards.4channel.org/fit/thread/69202503#p69208762"" class=""quotelink"">&gt;&gt;&gt;/fit/69208762</a>', 'time': 1670673366, 'resto': 174840033, 'country': 'ES', 'country_name': 'Spain'}, {'no': 174845030, 'now': '12/10/22(Sat)07:04:31', 'name': 'Anonymous', 'com': 'We&#039;re gonna lose tonight I can already tell', 'filename': 'pepesad', 'ext': '.png', 'w': 220, 'h': 184, 'tn_w': 125, 'tn_h': 104, 'tim': 1670673871724006, 'time': 1670673871, 'md5': 'Pqm3L50a47V7e7fjJ5qWEg==', 'fsize': 9698, 'resto': 174840033, 'country': 'FR', 'country_name': 'France'}, {'no': 174845127, 'now': '12/10/22(Sat)07:07:31', 'name': 'Anonymous', 'com': '<a href=""#p174844516"" class=""quotelink"">&gt;&gt;174844516</a><br>Unfathomably based', 'time': 1670674051, 'resto': 174840033, 'country': 'IT', 'country_name': 'Italy'}, {'no': 174845135, 'now': '12/10/22(Sat)07:07:50', 'name': 'Lainposter', 'com': '<a href=""#p174844516"" class=""quotelink"">&gt;&gt;174844516</a><br>I don&#039;t really understand why anglos give a fuck about ESLs. Can you imagine french people giving a fuck about FSLs?', 'time': 1670674070, 'resto': 174840033, 'country': 'GR', 'country_name': 'Greece'}, {'no': 174845165, 'now': '12/10/22(Sat)07:08:56', 'name': 'Anonymous', 'com': '<a href=""#p174845135"" class=""quotelink"">&gt;&gt;174845135</a><br><span class=""quote"">&gt;Can you imagine french people giving a fuck about FSLs</span><br>Well, they do kek; I agree though', 'time': 1670674136, 'resto': 174840033, 'country': 'IT', 'country_name': 'Italy'}]",
51,174840441,,,12/10/22(Sat)04:09:21,Anonymous,,"<span class=""quote"">&gt;Finns are the villains in Swedish movies</span><br>uhm, how is this okay? we are good people",1586895725735,.jpg,629,576,250,228,1670663361592986,1670663361,Rl/e4/a5LtdBr9Zp05E8hA==,58522,0,,finns-are-the-villains-in-swedish-movies,13,2,1670674127,FI,0.0,0.0,Finland,8.0,1.0,"[{'no': 174843232, 'now': '12/10/22(Sat)06:05:23', 'name': 'Anonymous', 'com': '<a href=""#p174840441"" class=""quotelink"">&gt;&gt;174840441</a><br>good people are the villains of bad people', 'time': 1670670323, 'resto': 174840441, 'country': 'HU', 'country_name': 'Hungary'}, {'no': 174843266, 'now': '12/10/22(Sat)06:06:39', 'name': 'Ryan', 'com': '<a href=""#p174843232"" class=""quotelink"">&gt;&gt;174843232</a><br>Real', 'time': 1670670399, 'resto': 174840441, 'country': 'JO', 'trip': '!!Ub4xTyZK81e', 'country_name': 'Jordan'}, {'no': 174844841, 'now': '12/10/22(Sat)06:58:37', 'name': 'Anonymous', 'com': '<a href=""#p174840441"" class=""quotelink"">&gt;&gt;174840441</a><br><span class=""quote"">&gt;Finns are the villains in Swedish movies</span><br>can you list some of such films?', 'time': 1670673517, 'resto': 174840441, 'country': 'FI', 'country_name': 'Finland'}, {'no': 174845009, 'now': '12/10/22(Sat)07:04:00', 'name': 'ᕕ( ᐛ )ᕗ', 'com': '<a href=""#p174841158"" class=""quotelink"">&gt;&gt;174841158</a><br>Gonna add all of these to my list of shit that &quot;totally did&quot; happen lol', 'filename': '1666360_TbWZclK1', 'ext': '.png', 'w': 600, 'h': 600, 'tn_w': 125, 'tn_h': 125, 'tim': 1670673840168815, 'time': 1670673840, 'md5': 'tlHcNZjTBwHa91jWarxnHw==', 'fsize': 30383, 'resto': 174840441, 'country': 'RU', 'trip': '!SM0TN//WQg', 'country_name': 'Russian Federation'}, {'no': 174845162, 'now': '12/10/22(Sat)07:08:47', 'name': 'Anonymous', 'com': '<a href=""#p174844841"" class=""quotelink"">&gt;&gt;174844841</a><br>OP and the Russian flags have something in common.', 'time': 1670674127, 'resto': 174840441, 'country': 'SE', 'country_name': 'Sweden'}]",
52,174845161,,,12/10/22(Sat)07:08:42,Anonymous,,Let me just put this here,614E347F-E9E4-46E7-A08D-D36AD188F861,.png,1334,1334,249,249,1670674122570904,1670674122,tU77eiwpzt53QG8OhNt9kA==,129010,0,,let-me-just-put-this-here,0,0,1670674122,DE,0.0,0.0,Germany,,,,
53,174833441,,,12/09/22(Fri)21:29:47,Anonymous,,"<span class=""quote"">&gt;hundreds of american kids die due to school shootings</span><br><span class=""quote"">&gt;thousands of american adults die from mass shootings and police shootings </span><br><span class=""quote"">&gt;millions of americans die from drug overdose</span><br>Amerifrens.... I&#039;m so sorry",1670639342247,.jpg,793,786,250,247,1670639387224379,1670639387,NubA+3u2+ixWH0ygvrzuww==,55221,0,,hundreds-of-american-kids-die-due-to-school,32,12,1670674120,MY,0.0,0.0,Malaysia,27.0,9.0,"[{'no': 174838746, 'now': '12/10/22(Sat)02:35:14', 'name': 'Anonymous', 'filename': '1670657608380', 'ext': '.jpg', 'w': 640, 'h': 640, 'tn_w': 125, 'tn_h': 125, 'tim': 1670657714744241, 'time': 1670657714, 'md5': 'VBam4j/ncL/bX3hQL2lPLQ==', 'fsize': 27584, 'resto': 174833441, 'country': 'MY', 'country_name': 'Malaysia'}, {'no': 174840652, 'now': '12/10/22(Sat)04:20:18', 'name': 'Anonymous', 'com': '<a href=""#p174833735"" class=""quotelink"">&gt;&gt;174833735</a><br>Based', 'time': 1670664018, 'resto': 174833441, 'country': 'MY', 'country_name': 'Malaysia'}, {'no': 174842215, 'now': '12/10/22(Sat)05:25:53', 'name': 'Anonymous', 'filename': '1670667928500', 'ext': '.png', 'w': 656, 'h': 527, 'tn_w': 125, 'tn_h': 100, 'tim': 1670667953719648, 'time': 1670667953, 'md5': 'tpdgq2FJJy1w/XwXwSflGA==', 'fsize': 29132, 'resto': 174833441, 'country': 'MY', 'country_name': 'Malaysia'}, {'no': 174843587, 'now': '12/10/22(Sat)06:17:31', 'name': 'Anonymous', 'com': '<a href=""#p174833441"" class=""quotelink"">&gt;&gt;174833441</a><br>Freedom ain&#039;t free', 'time': 1670671051, 'resto': 174833441, 'country': 'RU', 'country_name': 'Russian Federation'}, {'no': 174845158, 'now': '12/10/22(Sat)07:08:40', 'name': 'Anonymous', 'filename': '1670674106766', 'ext': '.jpg', 'w': 894, 'h': 894, 'tn_w': 125, 'tn_h': 125, 'tim': 1670674120031813, 'time': 1670674120, 'md5': 'mPew6m/z8wo0GgjWISsfmQ==', 'fsize': 242596, 'resto': 174833441, 'country': 'MY', 'country_name': 'Malaysia'}]",
54,174845067,,,12/10/22(Sat)07:05:42,Anonymous,/euromena/,"The question is not if, but when.",stock-photo-europe-north-africa-and-middle-east-map-designed-illustrated-brushstrokes-299499572,.jpg,1500,1261,250,210,1670673942983231,1670673942,OTTHnGh3/RpnHng0yUliwA==,556296,0,,euromena,1,0,1670674104,NL,0.0,0.0,Netherlands,,,"[{'no': 174845148, 'now': '12/10/22(Sat)07:08:24', 'name': 'Anonymous', 'com': '<a href=""#p174845067"" class=""quotelink"">&gt;&gt;174845067</a><br>What is Ceuta and Melilla?', 'time': 1670674104, 'resto': 174845067, 'country': 'BR', 'country_name': 'Brazil'}]",
55,174843135,,,12/10/22(Sat)06:01:08,Anonymous,,&quot;Friends&quot; want me to join them to their trip here. Should I do or its a waste of time and money?,iceland-flag-std,.jpg,700,700,250,250,1670670068997460,1670670068,mcCrCGvextQUvh1G3CzCDw==,36323,0,,friends-want-me-to-join-them-to-their-trip-here,4,0,1670674080,IT,0.0,0.0,Italy,,,"[{'no': 174843194, 'now': '12/10/22(Sat)06:03:49', 'name': 'Anonymous', 'com': '<a href=""#p174843135"" class=""quotelink"">&gt;&gt;174843135</a><br>*go', 'time': 1670670229, 'resto': 174843135, 'country': 'IT', 'country_name': 'Italy'}, {'no': 174844065, 'now': '12/10/22(Sat)06:33:31', 'name': 'Anonymous', 'com': 'iceland rocks<br>and their women are massive whore for foreign cock<br>go men', 'time': 1670672011, 'resto': 174843135, 'country': 'FR', 'country_name': 'France'}, {'no': 174844123, 'now': '12/10/22(Sat)06:35:43', 'name': 'Anonymous', 'com': '<a href=""#p174843135"" class=""quotelink"">&gt;&gt;174843135</a><br>don&#039;t go, is boring and cold.<br><a href=""#p174844065"" class=""quotelink"">&gt;&gt;174844065</a><br>foreign as in black men only, sorry.', 'time': 1670672143, 'resto': 174843135, 'country': 'NO', 'country_name': 'Norway'}, {'no': 174845138, 'now': '12/10/22(Sat)07:08:00', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;&quot;friends&quot;</span><br>you will be bored out of your wits even in the most interesting of places', 'time': 1670674080, 'resto': 174843135, 'country': 'IN', 'country_name': 'India'}]",
56,174833998,,,12/09/22(Fri)21:59:21,Anonymous,hilo latino - /lat/,edicion omero,1655015610623,.png,1019,772,250,189,1670641161243927,1670641161,GWKmfso5Kc6VtlVCPRE2TQ==,38579,0,,hilo-latino-lat,256,58,1670674075,CL,0.0,0.0,Chile,251.0,58.0,"[{'no': 174844531, 'now': '12/10/22(Sat)06:48:41', 'name': 'Anonymous', 'com': 'habla como las ñinas en el colegio :0', 'time': 1670672921, 'resto': 174833998, 'country': 'FR', 'country_name': 'France'}, {'no': 174844582, 'now': '12/10/22(Sat)06:50:23', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;jalarse la pija con una india disfrazada de gotica </span><br>BRUH', 'time': 1670673023, 'resto': 174833998, 'country': 'AR', 'country_name': 'Argentina'}, {'no': 174844918, 'now': '12/10/22(Sat)07:01:13', 'name': 'Anonymous', 'com': '<a href=""#p174844582"" class=""quotelink"">&gt;&gt;174844582</a><br>Sejalar la japi con una dian zadadisfras de ticago hurb*', 'time': 1670673673, 'resto': 174833998, 'country': 'MX', 'country_name': 'Mexico'}, {'no': 174844969, 'now': '12/10/22(Sat)07:02:44', 'name': 'Anonymous', 'com': 'delataste tu estatus de gordo mogolico con ese BRUH', 'time': 1670673764, 'resto': 174833998, 'country': 'AR', 'country_name': 'Argentina'}, {'no': 174845137, 'now': '12/10/22(Sat)07:07:55', 'name': 'Anonymous', 'com': 'Dorpen no sabia que el vocabulario tinoargen quialcolo era tan versodi', 'time': 1670674075, 'resto': 174833998, 'country': 'MX', 'country_name': 'Mexico'}]",
57,174844855,,,12/10/22(Sat)06:59:03,Anonymous,,Has your perception of russians changed since the start (arguably an intensification) of the russo-ukrainian war in 2022 ?,1665227696926765,.jpg,2805,2805,250,250,1670673543062358,1670673543,mmbr71sMR6Rc70CTpUARtA==,2767139,0,,has-your-perception-of-russians-changed-since-the,5,0,1670674066,CA,0.0,0.0,Canada,,,"[{'no': 174844868, 'now': '12/10/22(Sat)06:59:36', 'name': 'Anonymous', 'com': 'For the better, yes', 'time': 1670673576, 'resto': 174844855, 'country': 'US', 'country_name': 'United States'}, {'no': 174844874, 'now': '12/10/22(Sat)06:59:51', 'name': 'Anonymous', 'com': '<a href=""#p174844855"" class=""quotelink"">&gt;&gt;174844855</a><br>Yes. And not for the better.', 'time': 1670673591, 'resto': 174844855, 'country': 'SI', 'country_name': 'Slovenia'}, {'no': 174844923, 'now': '12/10/22(Sat)07:01:22', 'name': 'Anonymous', 'com': '<a href=""#p174844855"" class=""quotelink"">&gt;&gt;174844855</a><br>Yes. For the better. <br>They saved us from old fascism destroying our values and society, and they will save us from modern fascism destroying our values and society.', 'time': 1670673682, 'resto': 174844855, 'country': 'ES', 'country_name': 'Spain'}, {'no': 174844950, 'now': '12/10/22(Sat)07:02:16', 'name': 'Anonymous', 'com': '<a href=""#p174844855"" class=""quotelink"">&gt;&gt;174844855</a><br>Personally, nothing changed for me', 'time': 1670673736, 'resto': 174844855, 'country': 'UA', 'country_name': 'Ukraine'}, {'no': 174845132, 'now': '12/10/22(Sat)07:07:46', 'name': 'Anonymous', 'com': '<a href=""#p174844855"" class=""quotelink"">&gt;&gt;174844855</a><br><br>No, just hope the Russian people get democracy.<br><br>Lenin promised democracy and then betrayed the people, now one hundred years later it is taken over by crooks.<br><br>Can they not catch a break and enjoy peace? Stalin was brutal, Soviet collapse was brutal, the mafia was brutal, how much more is there to endure? I mean the people, not the oligarchs or corrupt politicians.<br><br>I do not think we will have a repeat of the 20th century, society will evolve and the regimes that rule our nations today will not exist in the years to come.', 'time': 1670674066, 'resto': 174844855, 'country': 'US', 'country_name': 'United States'}]",
