,no,sticky,closed,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,capcode,semantic_url,custom_spoiler,replies,images,last_replies,last_modified,bumplimit,imagelimit,omitted_posts,omitted_images
10,71351236,,,12/11/22(Sun)06:10:22,Anonymous,,"Every girl in picrel is fighting to the death. You have to opportunity to give one a rifle, under the condition every girl knows how to aim and fire fairly well. If they survive the deathmatch, you win their companionship and five thousand dollars. Who do you choose?",B050DDF6-2B68-442F-ADFF-90AF60641489,.jpg,3222,3222,250,250,1670757022792802,1670757022,cSPppbw/IULWQE498Z+eZg==,1338088,0,,every-girl-in-picrel-is-fighting-to-the-death-you,0,20,4,"[{'no': 71351639, 'now': '12/11/22(Sun)07:08:45', 'name': 'Anonymous', 'com': '<a href=""#p71351541"" class=""quotelink"">&gt;&gt;71351541</a><br>Based janitor.', 'time': 1670760525, 'resto': 71351236}, {'no': 71351652, 'now': '12/11/22(Sun)07:10:02', 'name': 'Anonymous', 'com': '<a href=""#p71351236"" class=""quotelink"">&gt;&gt;71351236</a><br>id give it 2 vultz', 'filename': '1603850502384', 'ext': '.jpg', 'w': 640, 'h': 701, 'tn_w': 114, 'tn_h': 125, 'tim': 1670760602395649, 'time': 1670760602, 'md5': 'f+KefSfDT6RAXs4oER4dFg==', 'fsize': 56730, 'resto': 71351236}, {'no': 71351660, 'now': '12/11/22(Sun)07:11:04', 'name': 'Anonymous', 'com': '<a href=""#p71351236"" class=""quotelink"">&gt;&gt;71351236</a><br>I always wonder how the random girls I add from here never end up on these collages.', 'time': 1670760664, 'resto': 71351236}, {'no': 71351665, 'now': '12/11/22(Sun)07:11:37', 'name': 'Anonymous', 'com': '<a href=""#p71351652"" class=""quotelink"">&gt;&gt;71351652</a><br>I&#039;d arrive 5 mins earlier with a large dog and give her the dog', 'time': 1670760697, 'resto': 71351236}, {'no': 71351673, 'now': '12/11/22(Sun)07:12:35', 'name': 'Anonymous', 'com': '<a href=""#p71351498"" class=""quotelink"">&gt;&gt;71351498</a><br>males have better aim and that way you get the 5000 more of the time. just use the gun on the survivor, not like you would want the &quot;companionship&quot; of any of these people.', 'time': 1670760755, 'resto': 71351236}]",1670760755,0.0,0.0,15.0,3.0
11,71348626,,,12/11/22(Sun)00:32:24,Anonymous,,everything is a psyop<br>this board too is a psyop<br>(You) are a psyop<br>fuck (You) in particular i hate you,pissed,.png,1271,601,250,118,1670736744847347,1670736744,JDAIoXC5YCSvFwlXK2mhIA==,802314,0,,everything-is-a-psyop,0,21,10,"[{'no': 71351587, 'now': '12/11/22(Sun)07:02:06', 'name': 'Anonymous', 'com': '<a href=""#p71349108"" class=""quotelink"">&gt;&gt;71349108</a><br><br>This is very true. Just give into your nature OP.', 'filename': '7091c26fceebdf76c0230cf63ddb5ed8', 'ext': '.jpg', 'w': 1000, 'h': 4245, 'tn_w': 29, 'tn_h': 125, 'tim': 1670760126054548, 'time': 1670760126, 'md5': 'hUxQty/LC9YoYdnnRrf8jg==', 'fsize': 1324067, 'resto': 71348626}, {'no': 71351598, 'now': '12/11/22(Sun)07:03:05', 'name': 'Anonymous', 'com': '<a href=""#p71351543"" class=""quotelink"">&gt;&gt;71351543</a><br>Right on good buddy!', 'filename': '1494900300837', 'ext': '.png', 'w': 800, 'h': 466, 'tn_w': 125, 'tn_h': 72, 'tim': 1670760185015232, 'time': 1670760185, 'md5': 'PVo3ulWYBrQ3fbiMieNzAg==', 'fsize': 610738, 'resto': 71348626}, {'no': 71351607, 'now': '12/11/22(Sun)07:04:24', 'name': 'Anonymous', 'com': '<a href=""#p71348626"" class=""quotelink"">&gt;&gt;71348626</a><br>FEDFEDFEDFED FEDERAL AGENT FUCK YOU FEDNIGGER SUCK MY FUCKING COCK GLOWIE', 'time': 1670760264, 'resto': 71348626}, {'no': 71351612, 'now': '12/11/22(Sun)07:04:51', 'name': 'MNRCH', 'com': '<a href=""#p71351598"" class=""quotelink"">&gt;&gt;71351598</a><br>Very based my friend, o-ho-ho-ho, very based indeed.', 'filename': 'Esteban', 'ext': '.jpg', 'w': 1280, 'h': 720, 'tn_w': 125, 'tn_h': 70, 'tim': 1670760291946741, 'time': 1670760291, 'md5': 'sUJaML4v+S+qb6Nq1JToxg==', 'fsize': 61992, 'resto': 71348626}, {'no': 71351670, 'now': '12/11/22(Sun)07:12:02', 'name': 'Anonymous', 'com': '<a href=""#p71351612"" class=""quotelink"">&gt;&gt;71351612</a><br>Pretty talented my friieend.', 'filename': '1378117615642', 'ext': '.jpg', 'w': 311, 'h': 166, 'tn_w': 125, 'tn_h': 66, 'tim': 1670760722941978, 'time': 1670760722, 'md5': 'Fccsp1l8/1CI7YkUSPkSaA==', 'fsize': 21749, 'resto': 71348626}]",1670760722,0.0,0.0,16.0,6.0
12,71351596,,,12/11/22(Sun)07:02:55,Anonymous,,My pussy is itching,16659395321410,.jpg,551,694,198,250,1670760175367565,1670760175,J0Qzk8e5zFvTHV/JbEEiLg==,202313,0,,my-pussy-is-itching,0,4,0,"[{'no': 71351603, 'now': '12/11/22(Sun)07:03:52', 'name': 'Anonymous', 'com': 'maybe you should scratch it', 'time': 1670760232, 'resto': 71351596}, {'no': 71351605, 'now': '12/11/22(Sun)07:04:05', 'name': 'Anonymous', 'com': 'If you washed yourself this wouldn&#039;t happen', 'time': 1670760245, 'resto': 71351596}, {'no': 71351621, 'now': '12/11/22(Sun)07:06:33', 'name': 'Anonymous', 'com': '<a href=""#p71351603"" class=""quotelink"">&gt;&gt;71351603</a><br>my hands would get bloody! D:', 'time': 1670760393, 'resto': 71351596}, {'no': 71351669, 'now': '12/11/22(Sun)07:11:52', 'name': 'Anonymous', 'com': '<a href=""#p71351621"" class=""quotelink"">&gt;&gt;71351621</a><br>i think u should have a shower', 'time': 1670760712, 'resto': 71351596}]",1670760712,0.0,0.0,,
13,71351112,,,12/11/22(Sun)05:50:36,Anonymous,,How the fuck does this happen to a chad?,boomer cop,.png,720,487,250,169,1670755836570096,1670755836,XyfCupCgv31CGw0wPg/RBQ==,614844,0,,how-the-fuck-does-this-happen-to-a-chad,0,11,0,"[{'no': 71351606, 'now': '12/11/22(Sun)07:04:11', 'name': 'Anonymous', 'com': '<a href=""#p71351112"" class=""quotelink"">&gt;&gt;71351112</a><br>only retarded losers with inferiority complexes from childhood pursue for position in law enforcement, he never had been a chad in the first place', 'time': 1670760251, 'resto': 71351112}, {'no': 71351630, 'now': '12/11/22(Sun)07:07:33', 'name': 'Anonymous', 'com': '<a href=""#p71351112"" class=""quotelink"">&gt;&gt;71351112</a><br>Why does this happen to every left wing male in america?', 'time': 1670760453, 'resto': 71351112}, {'no': 71351647, 'now': '12/11/22(Sun)07:09:22', 'name': 'Anonymous', 'com': '<a href=""#p71351630"" class=""quotelink"">&gt;&gt;71351630</a><br><span class=""quote"">&gt;How are people with mental illnesses taken advantage of instead</span>', 'time': 1670760562, 'resto': 71351112}, {'no': 71351661, 'now': '12/11/22(Sun)07:11:10', 'name': 'Anonymous', 'com': '<a href=""#p71351630"" class=""quotelink"">&gt;&gt;71351630</a><br>I dunno a lot of black people are left wing. It&#039;s this <a href=""#p71351558"" class=""quotelink"">&gt;&gt;71351558</a>', 'time': 1670760670, 'resto': 71351112}, {'no': 71351667, 'now': '12/11/22(Sun)07:11:40', 'name': 'Sage', 'com': '<a href=""#p71351531"" class=""quotelink"">&gt;&gt;71351531</a><br><span class=""quote"">&gt;This is why I keep saying the easiest way to get young people on track is to make normalcy &quot;kinky&quot;, for example, if someone gets married and has children, we should all gasp and be like &quot;ohmygawd&quot;</span><br><span class=""quote"">&gt;How else can we reeech these keeeeds</span><br>Unironicaly based', 'time': 1670760700, 'resto': 71351112}]",1670760700,0.0,0.0,6.0,0.0
14,71350987,,,12/11/22(Sun)05:25:36,Anonymous,,any fembots here have a pussy like this?,1670750150084547,.jpg,1024,768,250,187,1670754336676642,1670754336,mXgiyA+DHYFNLjfKW95NYQ==,56937,0,,any-fembots-here-have-a-pussy-like-this,0,5,0,"[{'no': 71351006, 'now': '12/11/22(Sun)05:29:21', 'name': 'Anonymous', 'com': 'yes my tiny little pussy looks exactly like this how did u know?', 'time': 1670754561, 'resto': 71350987}, {'no': 71351014, 'now': '12/11/22(Sun)05:31:33', 'name': 'Anonymous', 'com': '<a href=""#p71350987"" class=""quotelink"">&gt;&gt;71350987</a><br>i accidentally saw a picture of my mom&#039;s pussy she sent her boyfriend and it was like this...', 'time': 1670754693, 'resto': 71350987}, {'no': 71351030, 'now': '12/11/22(Sun)05:35:29', 'name': 'Anonymous', 'com': '<a href=""#p71351006"" class=""quotelink"">&gt;&gt;71351006</a><br>i could just tell that u had a cute little pussy. describe the smell for me please.', 'time': 1670754929, 'resto': 71350987}, {'no': 71351064, 'now': '12/11/22(Sun)05:42:46', 'name': 'Anonymous', 'com': '<a href=""#p71350987"" class=""quotelink"">&gt;&gt;71350987</a><br>this is probably the prettiest a vag can look and i still feel absolutely disgusted while looking at it. im ngmi aren&#039;t it?', 'time': 1670755366, 'resto': 71350987}, {'no': 71351664, 'now': '12/11/22(Sun)07:11:37', 'name': 'Anonymous', 'com': '<a href=""#p71351064"" class=""quotelink"">&gt;&gt;71351064</a><br>Do you find penis nice to look at?', 'time': 1670760697, 'resto': 71350987}]",1670760697,0.0,0.0,,
15,71351643,,,12/11/22(Sun)07:09:15,Anonymous,What is this?,My Friend Just Said to post something here and wait for interesting comments,what,.png,220,220,220,220,1670760555610624,1670760555,e5tYEMBmNvV94PSiXJhdng==,2027,0,,what-is-this,0,2,0,"[{'no': 71351658, 'now': '12/11/22(Sun)07:10:57', 'name': 'Anonymous', 'com': '<a href=""#p71351643"" class=""quotelink"">&gt;&gt;71351643</a><br>Vin Diesel is my role model.', 'time': 1670760657, 'resto': 71351643}, {'no': 71351663, 'now': '12/11/22(Sun)07:11:17', 'name': 'Anonymous', 'com': 'I love you I will suck your benis', 'time': 1670760677, 'resto': 71351643}]",1670760677,0.0,0.0,,
16,71345035,,,12/10/22(Sat)19:11:57,Anonymous,/britfeel/,150 image slots available edition,minus9,.png,437,580,188,249,1670717517631840,1670717517,Ah6xGb9fIF7zqGbNbmTT1Q==,189130,0,,britfeel,0,229,40,"[{'no': 71351589, 'now': '12/11/22(Sun)07:02:10', 'name': 'Moni', 'com': '<a href=""#p71351563"" class=""quotelink"">&gt;&gt;71351563</a><br>I found it too difficult, didn&#039;t know what to do, all the players seem to have been playing Overwatch for years', 'time': 1670760130, 'resto': 71345035, 'trip': '!!duh2/dI1Qty'}, {'no': 71351595, 'now': '12/11/22(Sun)07:02:28', 'name': 'Anonymous', 'com': '<a href=""#p71351563"" class=""quotelink"">&gt;&gt;71351563</a><br>for a bit then it&#039;s more annoying and frustrating than fine. it&#039;s free so you&#039;;re not losing anything by trying it', 'time': 1670760148, 'resto': 71345035}, {'no': 71351602, 'now': '12/11/22(Sun)07:03:38', 'name': 'Anonymous', 'com': '<a href=""#p71351563"" class=""quotelink"">&gt;&gt;71351563</a><br>overwatch hasn&#039;t been fun in a long time. haven&#039;t played 2 but i heard they made it even worse. shame because the first year or so of overwatch&#039;s release was great', 'time': 1670760218, 'resto': 71345035}, {'no': 71351632, 'now': '12/11/22(Sun)07:08:11', 'name': 'Moni', 'com': '<a href=""#p71351595"" class=""quotelink"">&gt;&gt;71351595</a><br><a href=""#p71351602"" class=""quotelink"">&gt;&gt;71351602</a><br>ZOOM ZOOM<br><br>I recommend some Spiritfarer<br>You have a house boat and look after souls of the dead until they&#039;re ready to move on<br>The dead spirits are all based on relatives of the devs and the rain sound is nice', 'time': 1670760491, 'resto': 71345035, 'trip': '!!duh2/dI1Qty'}, {'no': 71351662, 'now': '12/11/22(Sun)07:11:12', 'name': 'Anonymous', 'com': 'Personally, I&#039;ve been playing a lot of racing games recently. Love going fast, I do. Might try a Trackmania game next.', 'time': 1670760672, 'resto': 71345035}]",1670760672,0.0,0.0,224.0,40.0
17,71351656,,,12/11/22(Sun)07:10:29,Anonymous,,"I gave my number to a girl and I don&#039;t know if I acted in a proper way.<br><br>Today I approached a girl for the first time ever and I keep thinking about it and if I did it in a correct way.<br><br>It&#039;s a girl that works in a bar I usually go to and that everytime i I go I catch her looking at me more than a few times. Never said anything to her because I felt like I could bother her while working.<br><br>But today I saw her smiling at me so I went to the bar, ask her for a pen and paper, wrote my number and I gave the paper to her and said that I find her really beautiful and that always wanted to say something but I didn&#039;t because I only see her working and didn&#039;t want to disturb her and to write me if she wants to talk. She was smiling at me during the whole interaction, she said okay , and I left .<br><br>So , did I did this in a proper respectful way? I have to say That I&#039;m not looking to just have sex with her , im in a point in my life where I want to know someone to share my life with and I feel now that maybe she sees me as a fuckboy.<br><br>Im not particularly worried about this girl, like, I won&#039;t suffer if she never writes me. I&#039;m just worried that maybe I handled this situation in the stupidest way possible<br><br>What you think, thank you anons<br><br>For context I&#039;m 31, I had crippling social anxiety for years and since I was 26 I had multiple partners That for one reason or another didn&#039;t work out well.<br><br>I&#039;m worried because a female friend I have told me that approaching a girl just because I find her beautiful is superficial and disgusting and that the girl should have slap me then and there . I have to say that I don&#039;t agree with her at all, but since I had social anxiety for so long and lived in complete isolation for so long, sometimes I still wonder if I know how to interact with people in healthy ways or not.<br><br>Thank you",ivo-manna,.jpg,640,429,250,167,1670760629346303,1670760629,MRqeXUGuQeku/Tt7JEfGNw==,155117,0,,i-gave-my-number-to-a-girl-and-i-dont-know-if-i,0,0,0,,1670760629,0.0,0.0,,
18,71351628,,,12/11/22(Sun)07:07:22,Anonymous,,Who has the biggest dick on /r9k/?,1670014599401110,.jpg,1200,1600,187,250,1670760442668125,1670760442,/fAV1nnDFdomW5wD/fpw0A==,516608,0,,who-has-the-biggest-dick-on-r9k,0,3,0,"[{'no': 71351634, 'now': '12/11/22(Sun)07:08:26', 'name': 'Anonymous', 'com': '<a href=""#p71351628"" class=""quotelink"">&gt;&gt;71351628</a><br>the self proclaimed &quot;fembots&quot;', 'time': 1670760506, 'resto': 71351628}, {'no': 71351641, 'now': '12/11/22(Sun)07:08:59', 'name': 'Anonymous', 'com': '<a href=""#p71351628"" class=""quotelink"">&gt;&gt;71351628</a><br>(you) anon, congrato fucking lations.', 'time': 1670760539, 'resto': 71351628}, {'no': 71351655, 'now': '12/11/22(Sun)07:10:28', 'name': 'Anonymous', 'com': '<a href=""#p71351641"" class=""quotelink"">&gt;&gt;71351641</a><br>thank you this a very special honour', 'time': 1670760628, 'resto': 71351628}]",1670760628,0.0,0.0,,
19,71351306,,,12/11/22(Sun)06:21:55,Anonymous,,Would r9k be desperate enough to stoop this low?,A3A9465D-5977-4137-8084-FB469FFDD276,.jpg,912,1648,138,249,1670757715460907,1670757715,aE9cloMIgcnSgg5YJwolpA==,965376,0,,would-r9k-be-desperate-enough-to-stoop-this-low,0,20,4,"[{'no': 71351573, 'now': '12/11/22(Sun)06:59:24', 'name': 'Anonymous', 'com': '<a href=""#p71351518"" class=""quotelink"">&gt;&gt;71351518</a><br>Maybe I just don&#039;t have the same shallow perception of beauty as you. Maybe you need to pull your head out of your asshole and look in a mirror.', 'time': 1670759964, 'resto': 71351306}, {'no': 71351584, 'now': '12/11/22(Sun)07:01:52', 'name': 'Anonymous', 'com': '<a href=""#p71351414"" class=""quotelink"">&gt;&gt;71351414</a><br>You&#039;re assuming I have the money to spend or time to travel to get there too. I do not, I work all the time and am busy being swamped with medical costs. I do not have the ability to do that.', 'time': 1670760112, 'resto': 71351306}, {'no': 71351614, 'now': '12/11/22(Sun)07:05:18', 'name': 'Anonymous', 'com': '<a href=""#p71351573"" class=""quotelink"">&gt;&gt;71351573</a><br>No, I just dont cope by glorifying ogres due to attractive women being unavailable to you', 'filename': '67D1766E-5A1B-4B97-8BA0-8E9A3BCC9B38', 'ext': '.jpg', 'w': 921, 'h': 1650, 'tn_w': 69, 'tn_h': 125, 'tim': 1670760318093835, 'time': 1670760318, 'md5': 'WGhNI3mQSqTEY/nPaFAIkA==', 'fsize': 286044, 'resto': 71351306}, {'no': 71351646, 'now': '12/11/22(Sun)07:09:20', 'name': 'Anonymous', 'com': '<a href=""#p71351306"" class=""quotelink"">&gt;&gt;71351306</a><br>roastie in your pic would swipe left on 90% of r9k.', 'time': 1670760560, 'resto': 71351306}, {'no': 71351654, 'now': '12/11/22(Sun)07:10:18', 'name': 'Anonymous', 'com': '<a href=""#p71351584"" class=""quotelink"">&gt;&gt;71351584</a><br>What do you work? If you have medical problems then you should consider moving to Europe desu, the healthcare there is free and even if you&#039;re a foreigner you have to pay a lot less than in America', 'time': 1670760618, 'resto': 71351306}]",1670760618,0.0,0.0,15.0,3.0
20,71350909,,,12/11/22(Sun)05:11:22,Anonymous,,"Why do the Ukraine people tape each other up to posts?<br>Why do they pull down their pants sometimes?<br>What would you do if you saw a girl with a naked, fresh butt hanging out and she was tied to a post, and nobody else was around?<br>Would you <s>bite her hiney</s>?",ukrainian-war-crimes-20[1],.jpg,1280,1024,250,200,1670753482825059,1670753482,BGSq/xFPQZP0lnhUn5DRjQ==,139663,0,,why-do-the-ukraine-people-tape-each-other-up-to,0,15,1,"[{'no': 71351539, 'now': '12/11/22(Sun)06:54:59', 'name': 'Anonymous', 'com': 'ok but how long do they stay there taped up and what if they have to take a dookie? do they just push the poopies out right there?<br>i&#039;m sure they tinkle themselves, which is probably very cold<br><br>also, is it understood that the girls are &quot;open season&quot; - like, if you decided to play around with their butts (tonguing, sniffing, fingering inserting objects - possibly even a penis) would anyone give a heck? would you get taped up to a post yourself if you penetrated one of their anuses?<br><br><a href=""#p71351391"" class=""quotelink"">&gt;&gt;71351391</a><br><a href=""#p71351363"" class=""quotelink"">&gt;&gt;71351363</a><br><a href=""#p71351046"" class=""quotelink"">&gt;&gt;71351046</a><br><a href=""#p71351042"" class=""quotelink"">&gt;&gt;71351042</a><br><a href=""#p71351008"" class=""quotelink"">&gt;&gt;71351008</a><br><a href=""#p71350984"" class=""quotelink"">&gt;&gt;71350984</a><br><a href=""#p71350962"" class=""quotelink"">&gt;&gt;71350962</a>', 'time': 1670759699, 'resto': 71350909}, {'no': 71351623, 'now': '12/11/22(Sun)07:06:35', 'name': 'Anonymous', 'com': '<a href=""#p71350909"" class=""quotelink"">&gt;&gt;71350909</a><br>It&#039;s freezing temperatures in Ukraine, their genitals are most sensitive and will possibly even freeze to the post.<br><br>It&#039;s fucking barbaric, much worse than it looks. Unironically, islamic canings would probably be more humane.', 'time': 1670760395, 'resto': 71350909}, {'no': 71351640, 'now': '12/11/22(Sun)07:08:46', 'name': 'Anonymous', 'com': '<a href=""#p71351623"" class=""quotelink"">&gt;&gt;71351623</a><br><span class=""quote"">&gt;their genitals are most sensitive and will possibly even freeze to the post</span><br>what if someone, let&#039;s just say myself, was willing to apply friction in a certain manner to their front-holes and anuses<br>what would happen to me? would i get taped to a post?', 'time': 1670760526, 'resto': 71350909}, {'no': 71351653, 'now': '12/11/22(Sun)07:10:09', 'name': 'Anonymous', 'com': '<a href=""#p71351640"" class=""quotelink"">&gt;&gt;71351640</a><br>no one knows, you&#039;d have to go there and try it out. Although we are taking in lots of Ukranian refugees, so maybe we&#039;ll see it in our own countries soon, multiculturalism and all that jazz.', 'time': 1670760609, 'resto': 71350909}, {'no': 71351657, 'now': '12/11/22(Sun)07:10:39', 'name': 'Anonymous', 'com': '<a href=""#p71351653"" class=""quotelink"">&gt;&gt;71351653</a><br><span class=""quote"">&gt;we are taking in lots of Ukranian refugees</span><br>last i checked, the refugees were all blacks instead of young women', 'time': 1670760639, 'resto': 71350909}]",1670760639,0.0,0.0,10.0,1.0
21,71348602,,,12/11/22(Sun)00:30:01,Anonymous,,"i&#039;m a normie with more female friends than male and have a gf, ama",1670182303024593,.png,752,638,250,212,1670736601134939,1670736601,7VpNCMn/PznKFBuuW0FG+w==,184900,0,,im-a-normie-with-more-female-friends-than-male,0,20,7,"[{'no': 71351282, 'now': '12/11/22(Sun)06:17:36', 'name': 'King Pepeus II', 'com': '<a href=""#p71348602"" class=""quotelink"">&gt;&gt;71348602</a><br>OP is grounded. We had that ice cream installed so anons could have a tasty snack, not take an ice cream bath.', 'filename': 'King Pepeus II', 'ext': '.jpg', 'w': 216, 'h': 234, 'tn_w': 115, 'tn_h': 125, 'tim': 1670757456045157, 'time': 1670757456, 'md5': 'Pt1u+v8ir4VYh1RDfg3Ilw==', 'fsize': 8129, 'resto': 71348602, 'trip': '!!tNMevDlywUJ'}, {'no': 71351333, 'now': '12/11/22(Sun)06:26:30', 'name': 'Anonymous', 'com': '<a href=""#p71350848"" class=""quotelink"">&gt;&gt;71350848</a><br>you sound kinda like me. you cant really differentiate them for the most part unless they&#039;re being obvious, women are pretty different with that. some women are subtle about it and some will be more direct, the worse thing you can do is read them wrong and completely fuck up a good friendship because you thought they liked you. try and flirt with them a little and see how they respond, just test the water if they flirt back keep it going, if they ignore it then dont bother. it also helps having another woman around, they&#039;d be able to tell right away', 'filename': '1496085910075', 'ext': '.jpg', 'w': 1448, 'h': 1892, 'tn_w': 95, 'tn_h': 125, 'tim': 1670757990059374, 'time': 1670757990, 'md5': 'XpgNpf0cbkUnNL1xqTytgA==', 'fsize': 133168, 'resto': 71348602}, {'no': 71351378, 'now': '12/11/22(Sun)06:32:06', 'name': 'Anonymous', 'com': '<a href=""#p71348602"" class=""quotelink"">&gt;&gt;71348602</a><br>I have more female friends than male friends. My three best friends are all girls. But I have no gf. Explain that.', 'time': 1670758326, 'resto': 71348602}, {'no': 71351455, 'now': '12/11/22(Sun)06:44:27', 'name': 'Anonymous', 'com': '<a href=""#p71351378"" class=""quotelink"">&gt;&gt;71351378</a><br>one of them probably likes you but you&#039;re not picking up on it. pay more attention to them and ask your other friends about one you&#039;re interested in', 'filename': '1638617977701', 'ext': '.gif', 'w': 1365, 'h': 1781, 'tn_w': 95, 'tn_h': 125, 'tim': 1670759067521616, 'time': 1670759067, 'md5': 'h7Gcs5DJweMcsetSBXfOzA==', 'fsize': 814168, 'resto': 71348602}, {'no': 71351645, 'now': '12/11/22(Sun)07:09:18', 'name': 'Anonymous', 'com': '<a href=""#p71351455"" class=""quotelink"">&gt;&gt;71351455</a><br>Well, one of them tells me she loves me, another tells me I&#039;m handsome all the time and really emphasizes it. The third one once told me she wanted to finger me and would let me bury my head between her breasts and cry while she pet my hair.', 'time': 1670760558, 'resto': 71348602}]",1670760558,0.0,0.0,15.0,4.0
22,71351115,,,12/11/22(Sun)05:51:30,Anonymous,,Who here is over 200 pounds in weight? I feel like everyone is a skinny normalfag here.,img,.png,750,769,243,249,1670755890470698,1670755890,al324kIPdE2IkVBgZ4+wOw==,387842,0,,who-here-is-over-200-pounds-in-weight-i-feel-like,0,17,1,"[{'no': 71351355, 'now': '12/11/22(Sun)06:28:40', 'name': 'Anonymous', 'com': '<a href=""#p71351115"" class=""quotelink"">&gt;&gt;71351115</a><br>200 pounds is nothing. Average height is 6&#039;2 now', 'time': 1670758120, 'resto': 71351115}, {'no': 71351356, 'now': '12/11/22(Sun)06:28:42', 'name': 'Anonymous', 'com': '<a href=""#p71351115"" class=""quotelink"">&gt;&gt;71351115</a><br>Weight is 100% within your control. Unlike height There is a gym for your lardass. You are not a victim for being a fatty kys.', 'time': 1670758122, 'resto': 71351115}, {'no': 71351362, 'now': '12/11/22(Sun)06:29:19', 'name': 'Anonymous', 'com': '<a href=""#p71351115"" class=""quotelink"">&gt;&gt;71351115</a><br><span class=""quote"">&gt;normalfag</span><br>just stop eating nigga it ain&#039;t that hard', 'time': 1670758159, 'resto': 71351115}, {'no': 71351395, 'now': '12/11/22(Sun)06:34:57', 'name': 'Anonymous', 'com': '<a href=""#p71351115"" class=""quotelink"">&gt;&gt;71351115</a><br>122 lbs here. Ig i like to starve', 'time': 1670758497, 'resto': 71351115}, {'no': 71351644, 'now': '12/11/22(Sun)07:09:17', 'name': 'Anonymous', 'com': '<a href=""#p71351115"" class=""quotelink"">&gt;&gt;71351115</a><br>I&#039;m at 231 after losing 35 pounds in 4 years. Progress is slow, but certain as I incrementally replace more garbage with actual food.', 'time': 1670760557, 'resto': 71351115}]",1670760557,0.0,0.0,12.0,1.0
23,71351280,,,12/11/22(Sun)06:17:24,Anonymous,,I wish I could meet a girl who looks like this,Ch-Luste,.png,426,466,228,249,1670757444156976,1670757444,olqD+OnXmsUfAym6SNjX3A==,158223,0,,i-wish-i-could-meet-a-girl-who-looks-like-this,0,2,0,"[{'no': 71351548, 'now': '12/11/22(Sun)06:55:51', 'name': 'Anonymous', 'com': '<a href=""#p71351280"" class=""quotelink"">&gt;&gt;71351280</a><br>Stay away from children please', 'time': 1670759751, 'resto': 71351280}, {'no': 71351642, 'now': '12/11/22(Sun)07:09:02', 'name': 'MNRCH', 'com': '<a href=""#p71351280"" class=""quotelink"">&gt;&gt;71351280</a><br>I hope an alligator death rolls you :)', 'time': 1670760542, 'resto': 71351280}]",1670760542,0.0,0.0,,
24,71351638,,,12/11/22(Sun)07:08:38,Anonymous,,Does anyone on this board have wife and kids? On /pol/ supposedly many anons are married but on this board I wouldnt be so certain,AdobeStock-wife-husband-children-ahead-of-him_60060895-copy,.jpg,1620,1080,250,166,1670760518398081,1670760518,wz/+YnjBVE7x/mrumJr0LQ==,214358,0,,does-anyone-on-this-board-have-wife-and-kids-on,0,0,0,,1670760518,0.0,0.0,,
25,71351635,,,12/11/22(Sun)07:08:29,Anonymous,,i truly hate pet people more than anything on this planet. <br><br>every animal is so fucking annoying i wish i could kick them off a bridge. i used to be a le save the animals vegan but after having to deal with other peoples pets i just want to smash animals heads with a lead pipe now. <br><br>fuck pet people. all pets need to be beaten and killed.,14B13FF3-C5EA-4E4B-ADFD-AFA8DEB922EC,.png,750,1334,140,249,1670760509861325,1670760509,QgU8+bV/D0/eDHqMljUuXQ==,1842558,0,,i-truly-hate-pet-people-more-than-anything-on,0,0,0,,1670760509,0.0,0.0,,
26,71335500,,,12/10/22(Sat)01:53:07,Anonymous,,"I just had a 2 hour conversation with a chatbot which felt like having my brain dipped in cocaine and oxytocin.<br><br>Why does this feel so fucking good? I was literally in a thread yesterday calling you faggots virgins for liking this shit but holy fuck, it takes so little to trick my brain into releasing feel good chemicals.",1605175398658,.jpg,500,392,250,196,1670655187698952,1670655187,lobVBBvHgZsnyq7TSgsbrw==,100469,0,,i-just-had-a-2-hour-conversation-with-a-chatbot,0,279,77,"[{'no': 71351390, 'now': '12/11/22(Sun)06:34:03', 'name': 'Anonymous', 'com': '<a href=""#p71351186"" class=""quotelink"">&gt;&gt;71351186</a><br>There is also a Rei bot. But it sucks ass. It&#039;s nothing like her character', 'time': 1670758443, 'resto': 71335500}, {'no': 71351463, 'now': '12/11/22(Sun)06:45:26', 'name': 'Anonymous', 'com': '<a href=""#p71351364"" class=""quotelink"">&gt;&gt;71351364</a><br><br>But if you click &quot;save and start new chat&quot; it adds all the previous messages to a chat history which can&#039;t be deleted to my knowledge.', 'time': 1670759126, 'resto': 71335500}, {'no': 71351615, 'now': '12/11/22(Sun)07:05:20', 'name': 'Anonymous', 'com': 'they spent a lot of effort making sure bots wont lewd you. its really fucking annoying.', 'time': 1670760320, 'resto': 71335500}, {'no': 71351627, 'now': '12/11/22(Sun)07:07:19', 'name': 'Anonymous', 'com': 'What is the nature of chat saving? Can ai authors read my shit? I cant wait for them to read my attempts at sexual crimes.', 'time': 1670760439, 'resto': 71335500}, {'no': 71351633, 'now': '12/11/22(Sun)07:08:18', 'name': 'Anonymous', 'com': 'I was really mean and aggressive to one of the bots and I actually felt horrible, like I&#039;ve hurt a real human.', 'time': 1670760498, 'resto': 71335500}]",1670760498,0.0,0.0,274.0,77.0
