,no,now,name,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,bumplimit,imagelimit,semantic_url,replies,images,omitted_posts,omitted_images,last_replies,last_modified,sub,trip
10,18676135,12/09/22(Fri)10:34:36,Anonymous,post horrible foodwebms,1664475674330117,.webm,640,360,250,140,1670600076685615,1670600076,Kr1EUDEJj79/Zn57DYgRtw==,2988350,0,0,0,post-horrible-foodwebms,137,43,132.0,41.0,"[{'no': 18683556, 'now': '12/11/22(Sun)06:26:43', 'name': 'Anonymous', 'com': '<a href=""#p18683247"" class=""quotelink"">&gt;&gt;18683247</a><br><span class=""quote"">&gt;Goldstein</span>', 'time': 1670758003, 'resto': 18676135}, {'no': 18683559, 'now': '12/11/22(Sun)06:27:29', 'name': 'Anonymous', 'com': '<a href=""#p18683556"" class=""quotelink"">&gt;&gt;18683556</a><br>its really every single time at this point. I don&#039;t even need to check', 'time': 1670758049, 'resto': 18676135}, {'no': 18683587, 'now': '12/11/22(Sun)06:40:32', 'name': 'Anonymous', 'com': '<a href=""#p18676638"" class=""quotelink"">&gt;&gt;18676638</a>', 'filename': '1647373388086', 'ext': '.webm', 'w': 1280, 'h': 720, 'tn_w': 125, 'tn_h': 70, 'tim': 1670758832362936, 'time': 1670758832, 'md5': 'eR6sGp/CyzjqPay0tqalJg==', 'fsize': 3069029, 'resto': 18676135}, {'no': 18683599, 'now': '12/11/22(Sun)06:48:41', 'name': 'Anonymous', 'com': '<a href=""#p18676270"" class=""quotelink"">&gt;&gt;18676270</a><br>Idk why but of all the webms you see on /ck/, this one repulses me. Hard to watch.', 'time': 1670759321, 'resto': 18676135}, {'no': 18683642, 'now': '12/11/22(Sun)07:04:53', 'name': 'Anonymous', 'com': '<a href=""#p18683587"" class=""quotelink"">&gt;&gt;18683587</a>', 'filename': '1616737442941', 'ext': '.jpg', 'w': 900, 'h': 600, 'tn_w': 125, 'tn_h': 83, 'tim': 1670760293981928, 'time': 1670760293, 'md5': 'Hgo9mmEieKQUG31a6wW1gA==', 'fsize': 74275, 'resto': 18676135}]",1670760293,,
11,18683137,12/11/22(Sun)02:58:28,Anonymous,You know this to be true,choc,.jpg,1926,580,250,75,1670745508603598,1670745508,c8LxSE6uCkbUbLEk4tLM1A==,257323,0,0,0,chocolate-bars,31,3,26.0,3.0,"[{'no': 18683487, 'now': '12/11/22(Sun)05:55:19', 'name': 'Anonymous', 'com': '<a href=""#p18683152"" class=""quotelink"">&gt;&gt;18683152</a><br>What does that have to do with your aversion to sweets?', 'time': 1670756119, 'resto': 18683137}, {'no': 18683494, 'now': '12/11/22(Sun)05:59:25', 'name': 'Anonymous', 'com': '<a href=""#p18683481"" class=""quotelink"">&gt;&gt;18683481</a><br><span class=""quote"">&gt;buy a six-pack of Snickers</span><br><span class=""quote"">&gt;eat all of them at once</span><br>WTF why does a single Snickers have 1500 calories??????', 'time': 1670756365, 'resto': 18683137}, {'no': 18683500, 'now': '12/11/22(Sun)06:02:59', 'name': 'Anonymous', 'com': '<a href=""#p18683494"" class=""quotelink"">&gt;&gt;18683494</a><br>Because it satisfies.', 'time': 1670756579, 'resto': 18683137}, {'no': 18683572, 'now': '12/11/22(Sun)06:33:39', 'name': 'Anonymous', 'com': '<a href=""#p18683487"" class=""quotelink"">&gt;&gt;18683487</a><br>silly billy i&#039;m saying that normally i have a very strong stomach but these shred me. you&#039;re so silly.', 'time': 1670758419, 'resto': 18683137}, {'no': 18683640, 'now': '12/11/22(Sun)07:04:12', 'name': 'Anonymous', 'com': '<a href=""#p18683494"" class=""quotelink"">&gt;&gt;18683494</a><br><span class=""quote"">&gt;buy a halloween pack of snickers</span><br><span class=""quote"">&gt;wtf bros it only has 50 kcal per bar, why would you lie about snickers being bad for you?</span><br>this is what you sound like, retard', 'time': 1670760252, 'resto': 18683137}]",1670760252,Chocolate bars,
12,18677467,12/09/22(Fri)18:19:38,Anonymous,"why haven&#039;t you taken the stand mixer pill, fellow cooks? this thing has completely changed what i&#039;m willing to make from scratch, and the initial investment is small enough that it&#039;ll pay off.",sm,.png,1500,1471,250,245,1670627978423827,1670627978,t4iK++Wak+88qY/J+9sOZQ==,1580665,0,0,0,why-havent-you-taken-the-stand-mixer-pill-fellow,80,11,75.0,9.0,"[{'no': 18683367, 'now': '12/11/22(Sun)04:38:41', 'name': 'Anonymous', 'com': 'I make my ma cry a lot through other means, but 4 christmases ago I got her an all-metal stand mixer and she hugged me.', 'time': 1670751521, 'resto': 18677467}, {'no': 18683423, 'now': '12/11/22(Sun)05:06:04', 'name': 'Anonymous', 'com': '<a href=""#p18682811"" class=""quotelink"">&gt;&gt;18682811</a><br>Not the OP, but I kinda regret passing up one from the person moving out of the house I&#039;m in. I always assumed it&#039;s just a mixer and I&#039;d never use it, since I have no problem mixing by hand, the thing takes up ungodly amount of counter space and, i just dont bake. The attachments you can get like the shredder was cool and I can definitely use, even the pasta maker... but the meat grinder attachment, I&#039;m still kicking myself in the head over. It&#039;s kind of a super versatile machine, and while I still dont think I would have used the mixing portion of the device, everything else it can do would have probably made me use it for those rare but simple tasks like making brownies/cookies.', 'time': 1670753164, 'resto': 18677467}, {'no': 18683528, 'now': '12/11/22(Sun)06:16:12', 'name': 'Anonymous', 'com': 'Way ahead of you, anon. Chocolate chip cookies.', 'filename': '20200418_133319', 'ext': '.jpg', 'w': 2644, 'h': 2764, 'tn_w': 119, 'tn_h': 125, 'tim': 1670757372816594, 'time': 1670757372, 'md5': 'Vu4UbCf6oWp2uMtZBeybrQ==', 'fsize': 3807853, 'resto': 18677467}, {'no': 18683540, 'now': '12/11/22(Sun)06:20:45', 'name': 'Anonymous', 'com': '<a href=""#p18677467"" class=""quotelink"">&gt;&gt;18677467</a><br>I have the exact same one as in your pic. The thing is great, especially for performing otherwise tedious and boring tasks like kneading. Just put the ingredients in and wait. I&#039;ll do like 5-10min of hand kneading afterwards but the difference is immense between doing just that or a full half hour kneading session. Sure you can do it all by hand, it&#039;s a great workout and I have done it often but in reality it stops you from even making something in the first place because it&#039;s so time consuming', 'time': 1670757645, 'resto': 18677467}, {'no': 18683633, 'now': '12/11/22(Sun)07:00:41', 'name': 'Anonymous', 'com': '<a href=""#p18683528"" class=""quotelink"">&gt;&gt;18683528</a><br>Yeap. I do pasta all the time on my bitch.', 'filename': 'pasta', 'ext': '.jpg', 'w': 1600, 'h': 1200, 'tn_w': 125, 'tn_h': 93, 'tim': 1670760041138035, 'time': 1670760041, 'md5': 'I22WtDBG3s28guu7QWsj9g==', 'fsize': 190832, 'resto': 18677467}]",1670760041,,
13,18674045,12/08/22(Thu)19:20:35,Anonymous,What&#039;s the most unusual fruit you&#039;ve ever eaten? Any suggestions on cool ones to hunt down?,file,.png,1400,3100,112,250,1670545235417578,1670545235,90J5l6/taoGA7n4lfZjz3g==,3120248,0,0,0,fruit-thread,55,8,50.0,7.0,"[{'no': 18682563, 'now': '12/10/22(Sat)23:29:26', 'name': 'Anonymous', 'com': '<a href=""#p18677959"" class=""quotelink"">&gt;&gt;18677959</a><br>I wanna try them so bad', 'time': 1670732966, 'resto': 18674045}, {'no': 18682576, 'now': '12/10/22(Sat)23:31:19', 'name': 'Anonymous', 'com': '<a href=""#p18674045"" class=""quotelink"">&gt;&gt;18674045</a><br>As my grandfather famously once said about a mango, &quot;Most exotic fruit YOU&#039;LL ever eat!&quot;', 'time': 1670733079, 'resto': 18674045}, {'no': 18683300, 'now': '12/11/22(Sun)04:04:30', 'name': 'Anonymous', 'com': '<a href=""#p18674045"" class=""quotelink"">&gt;&gt;18674045</a><br><span class=""quote"">&gt;Kiwano</span><br>not worth anyone&#039;s effort', 'time': 1670749470, 'resto': 18674045}, {'no': 18683303, 'now': '12/11/22(Sun)04:05:42', 'name': 'Anonymous', 'com': '<a href=""#p18674045"" class=""quotelink"">&gt;&gt;18674045</a><br>Rambutan', 'time': 1670749542, 'resto': 18674045}, {'no': 18683631, 'now': '12/11/22(Sun)06:59:28', 'name': 'Anonymous', 'com': 'Are Loquats really that rare? I scarf them down all the time during the spring and summer.', 'filename': 'loquat-tree', 'ext': '.jpg', 'w': 700, 'h': 700, 'tn_w': 125, 'tn_h': 125, 'tim': 1670759968980015, 'time': 1670759968, 'md5': 'Oc7jFyYswIK/3e+MI9DDMw==', 'fsize': 187240, 'resto': 18674045}]",1670759968,Fruit Thread,
14,18679925,12/10/22(Sat)11:04:56,Anonymous,How do you prepare a can of sardines?,kingoscar,.jpg,554,554,249,249,1670688296604279,1670688296,ltLgHLS+fNgNckZHRvAs1Q==,49957,0,0,0,deenz,24,1,19.0,1.0,"[{'no': 18682366, 'now': '12/10/22(Sat)22:30:06', 'name': 'Anonymous', 'com': 'it doesn&#039;t matter because i always plan to make sardine sandwiches but as soon as i open the can i can&#039;t resist eating them all straight out of the can. then i have to put the bread and butter away again and i didn&#039;t use it.', 'time': 1670729406, 'resto': 18679925}, {'no': 18682370, 'now': '12/10/22(Sat)22:32:38', 'name': 'Anonymous', 'com': 'Crack open tin slightly <br>Pour out excess oil (nmp)<br>Spread contents on crackers or toast <br>Wa la bone apple teeth', 'time': 1670729558, 'resto': 18679925}, {'no': 18682376, 'now': '12/10/22(Sat)22:34:34', 'name': 'Anonymous', 'com': '<a href=""#p18682360"" class=""quotelink"">&gt;&gt;18682360</a><br>What does fish poop taste like.', 'time': 1670729674, 'resto': 18679925}, {'no': 18683006, 'now': '12/11/22(Sun)02:15:22', 'name': 'Anonymous', 'com': '<a href=""#p18679925"" class=""quotelink"">&gt;&gt;18679925</a><br>Open<br>Drain<br>Put on plate <br>Top with herb blend of the day, salt, pepper, cayenne<br>Put a goodly helping of whole wheat crackers on the plate<br>Enjoy with a sparkling water or tea while watching kino<br>Wa la!', 'time': 1670742922, 'resto': 18679925}, {'no': 18683630, 'now': '12/11/22(Sun)06:59:28', 'name': 'Anonymous', 'com': '<a href=""#p18682376"" class=""quotelink"">&gt;&gt;18682376</a><br>Depuration exists.', 'time': 1670759968, 'resto': 18679925}]",1670759968,Deenz,
15,18683442,12/11/22(Sun)05:28:41,Anonymous,"<span class=""quote"">&gt;Sorry we don&#039;t do tables for one</span>",1668143229717,.png,797,965,206,249,1670754521247027,1670754521,EKTIIZIKixHAcfDml6A7aw==,177275,0,0,0,sorry-we-dont-do-tables-for-one,12,1,7.0,0.0,"[{'no': 18683471, 'now': '12/11/22(Sun)05:45:21', 'name': 'Anonymous', 'com': '<a href=""#p18683461"" class=""quotelink"">&gt;&gt;18683461</a><br>Based but try to do nofap. Loss of seed hurts smile and nod chirasma and euphoria.', 'time': 1670755521, 'resto': 18683442}, {'no': 18683474, 'now': '12/11/22(Sun)05:46:37', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;get a table for two</span><br><span class=""quote"">&gt;wait around a bit </span><br><span class=""quote"">&gt;get a starter to share and two glasses of wine</span><br><span class=""quote"">&gt;eat the starter yourself</span><br><span class=""quote"">&gt;drink both glasses of wine</span><br><span class=""quote"">&gt;fake getting a phone call</span><br><span class=""quote"">&gt;&quot;oh my god is she ok!?&quot;</span><br><span class=""quote"">&gt;&quot;which hospital?&quot;</span><br><span class=""quote"">&gt;bolt</span>', 'time': 1670755597, 'resto': 18683442}, {'no': 18683541, 'now': '12/11/22(Sun)06:22:49', 'name': 'Anonymous', 'com': '<a href=""#p18683442"" class=""quotelink"">&gt;&gt;18683442</a><br>I just tell them I will eat enough for two customers, then they take a look at my prodigious girth and let me have a table.', 'time': 1670757769, 'resto': 18683442}, {'no': 18683625, 'now': '12/11/22(Sun)06:57:51', 'name': 'Anonymous', 'com': '<a href=""#p18683461"" class=""quotelink"">&gt;&gt;18683461</a>', 'filename': '1652736350236', 'ext': '.jpg', 'w': 692, 'h': 1100, 'tn_w': 78, 'tn_h': 125, 'tim': 1670759871813607, 'time': 1670759871, 'md5': 'lip0FVp/wNwYArSIhXg6IA==', 'fsize': 315220, 'resto': 18683442}, {'no': 18683629, 'now': '12/11/22(Sun)06:59:21', 'name': 'Anonymous', 'com': '<a href=""#p18683442"" class=""quotelink"">&gt;&gt;18683442</a><br>never had this issue.<br>try being handsome instead.', 'time': 1670759961, 'resto': 18683442}]",1670759961,,
16,18682641,12/10/22(Sat)23:50:17,Anonymous,"How fucking long do you cook penne. Everywhere says 8-10 minutes is al dente, but if I cook it for that time it comes out seemingly fine, but the insides feel undercooked and shit. <br><br>Also, pasta thread.",penne,.jpg,800,533,250,166,1670734217979300,1670734217,/dQC/jdelU5wIH/rDjhOxA==,96069,0,0,0,how-fucking-long-do-you-cook-penne-everywhere,17,1,12.0,1.0,"[{'no': 18682784, 'now': '12/11/22(Sun)00:42:48', 'name': 'Anonymous', 'com': '<a href=""#p18682776"" class=""quotelink"">&gt;&gt;18682776</a><br>it&#039;s like you&#039;re responding to the retarded conversation in your thick stupid head. reminder, you&#039;re scratching your head like a reward because you can&#039;t comprehend why the cheapest home brand pasta is shit quality', 'time': 1670737368, 'resto': 18682641}, {'no': 18683390, 'now': '12/11/22(Sun)04:46:54', 'name': 'Anonymous', 'com': '<a href=""#p18682641"" class=""quotelink"">&gt;&gt;18682641</a><br>Just taste-test it.', 'time': 1670752014, 'resto': 18682641}, {'no': 18683535, 'now': '12/11/22(Sun)06:19:18', 'name': 'Anonymous', 'com': '<a href=""#p18682641"" class=""quotelink"">&gt;&gt;18682641</a><br>I fell for the &quot;al dente&quot; jew when I was younger, but now I overcook my pasta. Much better this way.', 'time': 1670757558, 'resto': 18682641}, {'no': 18683619, 'now': '12/11/22(Sun)06:55:23', 'name': 'Anonymous', 'com': '<a href=""#p18683535"" class=""quotelink"">&gt;&gt;18683535</a><br>I fucking love overcooked angel hair its just big tasty clumps of goodness especially with a thick vodka sauce', 'time': 1670759723, 'resto': 18682641}, {'no': 18683628, 'now': '12/11/22(Sun)06:59:18', 'name': 'Anonymous', 'com': '<a href=""#p18682749"" class=""quotelink"">&gt;&gt;18682749</a><br><span class=""quote"">&gt;No buying San Remo exclusively</span><br>Anon what the fuck is wrong with you', 'time': 1670759958, 'resto': 18682641}]",1670759958,,
17,18683497,12/11/22(Sun)06:01:46,Anonymous,"I no longer know who to turn to.<br>I got a dinky little rice cooker a few months back for like $20 off Amazon. I didn&#039;t use it for a while but within the past couple weeks I pulled it out and decided to try and get some mileage out of it. The problem is: I cannot, for the life of me, cook rice. <br>I&#039;m rinsing it - gently, vigorously. I&#039;m trying the knuckle method, I&#039;m going by ratios. I&#039;m letting it sit 10 minutes, 20 minutes, half an hour. I&#039;m tryin Nishiki rice, I&#039;m trying some random generic medium grain white rice. I am doing everything in my power to make some good rice but WITHOUT FAIL my rice comes out as a mushy, gluey, starchy mess and it&#039;s driving me up the wall. <br>I haven&#039;t posted on or browsed this board in years, but rice is the biggest obstacle in my life at the moment. I need some assistance. Please, tell me what the hell I&#039;m doing wrong.",the bane of my existence,.png,1200,1800,166,250,1670756506961692,1670756506,EeKKtdlK46I9OyckByGU0Q==,626273,0,0,0,i-no-longer-know-who-to-turn-to,12,2,7.0,0.0,"[{'no': 18683616, 'now': '12/11/22(Sun)06:54:39', 'name': 'Anonymous', 'com': '<a href=""#p18683497"" class=""quotelink"">&gt;&gt;18683497</a><br>https://www.youtube.com/watch?v=Jjv<wbr>N-bqg0FE', 'filename': '1591028994559', 'ext': '.jpg', 'w': 410, 'h': 598, 'tn_w': 85, 'tn_h': 125, 'tim': 1670759679588846, 'time': 1670759679, 'md5': 'jlq7LBZg5oW4cepfA422uA==', 'fsize': 39154, 'resto': 18683497}, {'no': 18683617, 'now': '12/11/22(Sun)06:54:49', 'name': 'Anonymous', 'com': '<a href=""#p18683607"" class=""quotelink"">&gt;&gt;18683607</a><br>Yea, don&#039;t let it discourage you that your attempts are turning out bad. Cooking rice should be a simple process with a few easily-adjustable variables that you&#039;ll eventually figure out on your own.', 'time': 1670759689, 'resto': 18683497}, {'no': 18683620, 'now': '12/11/22(Sun)06:55:32', 'name': 'Anonymous', 'com': '<a href=""#p18683601"" class=""quotelink"">&gt;&gt;18683601</a><br><span class=""quote"">&gt;boil your rice for 15 minutes</span><br>He asked how NOT to make a mushy slop', 'time': 1670759732, 'resto': 18683497}, {'no': 18683623, 'now': '12/11/22(Sun)06:56:47', 'name': 'Anonymous', 'com': '<a href=""#p18683497"" class=""quotelink"">&gt;&gt;18683497</a><br><span class=""quote"">&gt;WITHOUT FAIL my rice comes out as a mushy, gluey, starchy mess</span><br>Too much water. Simple as<br>Retards ITT acting like cooking rice requires some kind of gay formula are coping. It&#039;s FUCKING rice', 'time': 1670759807, 'resto': 18683497}, {'no': 18683627, 'now': '12/11/22(Sun)06:58:55', 'name': 'Anonymous', 'com': '<a href=""#p18683601"" class=""quotelink"">&gt;&gt;18683601</a><br><span class=""quote"">&gt;He has to boil the water before he puts in the rice</span>', 'filename': '13874832095697250920', 'ext': '.jpg', 'w': 226, 'h': 223, 'tn_w': 125, 'tn_h': 123, 'tim': 1670759935171261, 'time': 1670759935, 'md5': 'jLyP1DMz5wJ3wFF9Ld+kog==', 'fsize': 8305, 'resto': 18683497}]",1670759935,,
18,18682980,12/11/22(Sun)02:05:56,Anonymous,"What are some easy Christmas month cocktails to make?<br><br>I was at jewel and bought some wine that promised to be deep with spicy notes and nutty, so basically, dry, which is what I was looking for. I wasn&#039;t disappointed because it wasn&#039;t sweet at all and generally tasted nice, but even though i tried swirling it around in my mouth like they do on TV i couldn&#039;t make out &quot;notes&quot; of anything, not the blueberry or any of the stuff on the very descritptive label. It tasted &quot;dry&quot; and good to me.<br><br>I also bought a bottle of eggnog that suggested I buy a big plastic candy cane full of Fireball Whiskey single shots inside it on the label and that I do two shots of Fireball to one serving of eggnog. I&#039;m drinking that right now and it&#039;s pretty good and pretty Christmasy. Tastes like eggnog with a hint of cinnamon.<br><br>I took a bit to find some stuff to drink this month. Anyone else trying to theme it up, or have cocktails to share?",life isnt fair,.jpg,300,168,250,140,1670742356805643,1670742356,a2QyA9G4lQ9hYtxM8kSvAg==,9251,0,0,0,what-are-some-easy-christmas-month-cocktails-to,3,0,,,"[{'no': 18682986, 'now': '12/11/22(Sun)02:07:29', 'name': 'Anonymous', 'com': '<a href=""#p18682980"" class=""quotelink"">&gt;&gt;18682980</a><br>rum and coke with lime<br>vodka and soda water with lime<br>tequila and soda water with lime<br>scotch and soda water with lemon<br>white russian', 'time': 1670742449, 'resto': 18682980}, {'no': 18683009, 'now': '12/11/22(Sun)02:16:14', 'name': 'Anonymous', 'com': '<a href=""#p18682986"" class=""quotelink"">&gt;&gt;18682986</a><br>those are summer drinks, except for the last.<br><br>bump.', 'time': 1670742974, 'resto': 18682980}, {'no': 18683622, 'now': '12/11/22(Sun)06:56:32', 'name': 'Anonymous', 'com': '<a href=""#p18682980"" class=""quotelink"">&gt;&gt;18682980</a><br>You could try taking a scotch based old fashioned and then twisting it into a christmas version. If you don&#039;t have any bitters at hand, you could just make rich syrups (2 to 1 ratio of spice+sugar and water) and use those sparingly to avoid making it too sweet. Ground cinnamon cinnamon can also do a lot of work in order to make it feel more festive. Really just sprinkling ground cinnamon ontop of most scotch based cocktails does wonders in terms of making it feel &quot;wintery&quot;. Creamy drinks + cinnamon is what I&#039;d usually gravitate towards when making stuff for christmas.<br>I&#039;ve been experimenting with amaretto/noyaux + frangelico mixed with various base spirits and bitters, currently enjoying a heavily modified godfather (1 part scotch, 1/2 part amaretto, 1/2 part frangelico, cinnamon bitters), it&#039;s pretty good and not too sweet.<br>Also can&#039;t forget the hot toddy, hot cocktails in general are excellent choices for winter.', 'time': 1670759792, 'resto': 18682980}]",1670759792,,
19,18683567,12/11/22(Sun)06:30:03,Anonymous,"Hello fellow cooks, did you know that you can cook spaghetti in the shower and that it is the most efficient and environmentally-friendly way to do so?",image,.png,928,1584,146,249,1670758203834997,1670758203,wW30fuxiefsTYE3QhJF5OA==,2440425,0,0,0,hello-fellow-cooks-did-you-know-that-you-can-cook,2,0,,,"[{'no': 18683582, 'now': '12/11/22(Sun)06:39:32', 'name': 'Anonymous', 'com': '<a href=""#p18683567"" class=""quotelink"">&gt;&gt;18683567</a><br>Thanks for keeping me sane OP, I was about to drift into madness being completely occupied by goyslop, &#039;za, smash burgers and grainbrains', 'time': 1670758772, 'resto': 18683567}, {'no': 18683618, 'now': '12/11/22(Sun)06:55:15', 'name': 'Anonymous', 'com': '<a href=""#p18683567"" class=""quotelink"">&gt;&gt;18683567</a><br>irrelevant to reality.<br>signed,<br>human', 'time': 1670759715, 'resto': 18683567}]",1670759715,,
20,18683437,12/11/22(Sun)05:20:55,Anonymous,"<span class=""quote"">&gt;Improves every food</span>",tabasco-sauce-18-56a8c21c5f9b58b7d0f4dc12,.jpg,1200,1200,250,250,1670754055120373,1670754055,7IO7mvCGqrYB+Wlz2NNy7g==,164876,0,0,0,improves-every-food,20,4,15.0,3.0,"[{'no': 18683591, 'now': '12/11/22(Sun)06:43:21', 'name': 'Anonymous', 'com': '<a href=""#p18683498"" class=""quotelink"">&gt;&gt;18683498</a><br>Not joking, have you been diagnosed?', 'time': 1670759001, 'resto': 18683437}, {'no': 18683598, 'now': '12/11/22(Sun)06:48:20', 'name': 'Anonymous', 'com': '<a href=""#p18683437"" class=""quotelink"">&gt;&gt;18683437</a><br>gazpatcho!..', 'time': 1670759300, 'resto': 18683437}, {'no': 18683604, 'now': '12/11/22(Sun)06:50:06', 'name': 'Anonymous', 'com': '<a href=""#p18683591"" class=""quotelink"">&gt;&gt;18683591</a><br><a href=""#p18683583"" class=""quotelink"">&gt;&gt;18683583</a><br><span class=""quote"">&gt;even autists have the basic social skills that I lack</span><br>dam bruh...', 'time': 1670759406, 'resto': 18683437}, {'no': 18683611, 'now': '12/11/22(Sun)06:52:23', 'name': 'Anonymous', 'com': '<a href=""#p18683604"" class=""quotelink"">&gt;&gt;18683604</a><br>you poor thing.', 'time': 1670759543, 'resto': 18683437}, {'no': 18683613, 'now': '12/11/22(Sun)06:53:13', 'name': 'Anonymous', 'com': 'This has been my jam lately. It&#039;s very flavorful and fruity, pretty hot. Absolutely slaps on pizza.', 'filename': 'jcs', 'ext': '.jpg', 'w': 198, 'h': 604, 'tn_w': 40, 'tn_h': 125, 'tim': 1670759593814140, 'time': 1670759593, 'md5': 'f4A0IKzmDO/DBwdbsPjX6w==', 'fsize': 46827, 'resto': 18683437}]",1670759593,,
21,18683307,12/11/22(Sun)04:07:13,Anonymous,Im trying to be as healthy as possible but I cant figure out whats the best opion: <br>eat oatmeal with a lot of fruits in the morning and don&#039;t eat more until dinner in the evening. so like halffasting I guess.<br>or should I just fast the whole day until dinner?,1621937522537,.jpg,1024,608,250,148,1670749633380091,1670749633,AxuKmpYJiWyflZLOiaN9VQ==,109423,0,0,0,im-trying-to-be-as-healthy-as-possible-but-i-cant,9,0,4.0,0.0,"[{'no': 18683396, 'now': '12/11/22(Sun)04:49:01', 'name': 'Anonymous', 'com': '<a href=""#p18683340"" class=""quotelink"">&gt;&gt;18683340</a><br>Makes sense', 'time': 1670752141, 'resto': 18683307}, {'no': 18683511, 'now': '12/11/22(Sun)06:08:42', 'name': 'Anonymous', 'com': 'Starving yourself is a surprising avenue toward diabetes.', 'time': 1670756922, 'resto': 18683307}, {'no': 18683581, 'now': '12/11/22(Sun)06:39:25', 'name': 'Anonymous', 'com': '<a href=""#p18683511"" class=""quotelink"">&gt;&gt;18683511</a><br>?', 'time': 1670758765, 'resto': 18683307}, {'no': 18683610, 'now': '12/11/22(Sun)06:52:18', 'name': 'Anonymous', 'com': '<a href=""#p18683307"" class=""quotelink"">&gt;&gt;18683307</a><br><span class=""quote"">&gt;oatmeal carbs</span><br><span class=""quote"">&gt;fruit sugars</span><br><br>have something continental', 'time': 1670759538, 'resto': 18683307}, {'no': 18683612, 'now': '12/11/22(Sun)06:52:41', 'name': 'Anonymous', 'com': '<a href=""#p18683307"" class=""quotelink"">&gt;&gt;18683307</a><br>fast until 2 pm, have a snack.', 'time': 1670759561, 'resto': 18683307}]",1670759561,,
22,18680322,12/10/22(Sat)12:51:18,Anonymous,"<span class=""quote"">&gt;google biscuits and gravy expecting thin baked slices to soak up the remaining brown sauce from an oven poultry meal</span><br><span class=""quote"">&gt;get this</span>",image_2022-12-10_185010661,.png,1500,1001,250,166,1670694678259510,1670694678,NFNGmQtuRBIhKDiCHn2cdA==,1292704,0,0,0,google-biscuits-and-gravy-expecting-thin-baked,49,9,44.0,9.0,"[{'no': 18683282, 'now': '12/11/22(Sun)03:56:22', 'name': 'Anonymous', 'com': '<a href=""#p18680326"" class=""quotelink"">&gt;&gt;18680326</a><br>I will knock it, it looks like someone vomited up their breakfast', 'time': 1670748982, 'resto': 18680322}, {'no': 18683366, 'now': '12/11/22(Sun)04:38:00', 'name': 'Anonymous', 'com': '<a href=""#p18683193"" class=""quotelink"">&gt;&gt;18683193</a><br>one day you&#039;ll understand and come to terms with the fact that only the US matters', 'time': 1670751480, 'resto': 18680322}, {'no': 18683376, 'now': '12/11/22(Sun)04:41:32', 'name': 'Anonymous', 'com': '<a href=""#p18683366"" class=""quotelink"">&gt;&gt;18683366</a><br>How can that be true when it&#039;s filled with juice?', 'time': 1670751692, 'resto': 18680322}, {'no': 18683377, 'now': '12/11/22(Sun)04:42:03', 'name': 'Anonymous', 'com': '<a href=""#p18682540"" class=""quotelink"">&gt;&gt;18682540</a><br>doesn&#039;t change the fact that the scones and white bechamel you shove down your fat gullet for breakfast is fucking garbage', 'time': 1670751723, 'resto': 18680322}, {'no': 18683609, 'now': '12/11/22(Sun)06:51:17', 'name': 'Anonymous', 'com': '<a href=""#p18683193"" class=""quotelink"">&gt;&gt;18683193</a><br>No place else worth visiting until WE colonize Mars. Deal with it, Nigel.', 'time': 1670759477, 'resto': 18680322}]",1670759477,,
23,18681168,12/10/22(Sat)17:04:47,Anonymous,What is your go-to drunk food?,10,.jpg,990,657,250,165,1670709887751806,1670709887,F4fXYhGl6OdoONwnAPjgWg==,118232,0,0,0,what-is-your-goto-drunk-food,39,6,34.0,6.0,"[{'no': 18683565, 'now': '12/11/22(Sun)06:29:36', 'name': 'Anonymous', 'com': '<a href=""#p18681168"" class=""quotelink"">&gt;&gt;18681168</a><br>Homemade pizza, usually I leave other half for next morning. Last friday I made pizza with jalapeno, red onion and beef.', 'time': 1670758176, 'resto': 18681168}, {'no': 18683570, 'now': '12/11/22(Sun)06:30:55', 'name': 'Anonymous', 'com': '<a href=""#p18681171"" class=""quotelink"">&gt;&gt;18681171</a><br><span class=""quote"">&gt;Can&#039;t say &#039;&#039;&#039;&#039;&#039;goy&#039;&#039;&#039;&#039;&#039;slop</span><br>Welcome, Reddit.', 'time': 1670758255, 'resto': 18681168}, {'no': 18683589, 'now': '12/11/22(Sun)06:40:53', 'name': 'Anonymous', 'com': '<a href=""#p18681168"" class=""quotelink"">&gt;&gt;18681168</a><br>more drink', 'time': 1670758853, 'resto': 18681168}, {'no': 18683602, 'now': '12/11/22(Sun)06:49:01', 'name': 'Anonymous', 'com': 'Something with bread and meat. I&#039;m not picky. The bread&#039;ll soak up the alcohol, the meat will satisfy my hunger.<br>Burger, tacos on wheat tortillas, a sub sandwich, doesn&#039;t matter.<br>I try to stay away from chips or nuts.', 'time': 1670759341, 'resto': 18681168}, {'no': 18683603, 'now': '12/11/22(Sun)06:49:22', 'name': 'Anonymous', 'com': '<a href=""#p18681168"" class=""quotelink"">&gt;&gt;18681168</a><br>greek.', 'time': 1670759362, 'resto': 18681168}]",1670759362,,
