,no,sticky,closed,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,semantic_url,replies,images,omitted_posts,omitted_images,last_replies,last_modified,bumplimit,imagelimit,trip
10,7951324,,,12/11/22(Sun)05:36:50,Anonymous,Self improvement wallpapers thread,,1661348447374372,.png,1920,1080,250,140,1670755010660324,1670755010,cNgWUtOVFDhNj+KlBthgWg==,1342002,0,self-improvement-wallpapers-thread,7,7,2.0,2.0,"[{'no': 7951584, 'now': '12/12/22(Mon)14:30:09', 'name': 'Anonymous', 'filename': 'arnoldschwarzeneggerconquer_1920x1080', 'ext': '.jpg', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670873409055873, 'time': 1670873409, 'md5': '5JUzRq5829TsJqfRn3v6Nw==', 'fsize': 389375, 'resto': 7951324}, {'no': 7951682, 'now': '12/13/22(Tue)00:12:09', 'name': 'Anonymous', 'filename': '1527256103079', 'ext': '.jpg', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670908329044980, 'time': 1670908329, 'md5': 'X0SwJr8hxKDMOIv84wZiTw==', 'fsize': 159906, 'resto': 7951324}, {'no': 7951683, 'now': '12/13/22(Tue)00:12:47', 'name': 'Anonymous', 'filename': '6-en_DoPEK9nhySX3oYt78tX7p5nthbAf2_6ZXfiACQ', 'ext': '.jpg', 'w': 1024, 'h': 640, 'tn_w': 125, 'tn_h': 78, 'tim': 1670908367201486, 'time': 1670908367, 'md5': 'mJOk8HC3asycGT5vmOBy4g==', 'fsize': 149190, 'resto': 7951324}, {'no': 7951684, 'now': '12/13/22(Tue)00:13:20', 'name': 'Anonymous', 'filename': '1583563270374', 'ext': '.png', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670908400641672, 'time': 1670908400, 'md5': 'XsMCMD2EAMQM4IgAppuB5Q==', 'fsize': 367586, 'resto': 7951324}, {'no': 7951685, 'now': '12/13/22(Tue)00:13:52', 'name': 'Anonymous', 'filename': '1583164052711', 'ext': '.jpg', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670908432758415, 'time': 1670908432, 'md5': 'Qtcriq7cTxhVCtVOusKcnw==', 'fsize': 262643, 'resto': 7951324}]",1670908432,0.0,0.0,
11,7946609,,,11/19/22(Sat)09:01:46,Anonymous,Post some engineer-esque wallapers,Not just engineering stuff related to Math and physics appreciated too.,LargeHadronCollider,.jpg,1920,1080,250,140,1668866506238561,1668866506,/jld+9NOLVcqCjok5xAmeg==,281650,0,post-some-engineeresque-wallapers,29,24,24.0,21.0,"[{'no': 7951599, 'now': '12/12/22(Mon)15:56:21', 'name': 'Anonymous', 'com': '<a href=""#p7947107"" class=""quotelink"">&gt;&gt;7947107</a><br>these are only &quot;epic&quot; if you are still in high scool.<br><br><a href=""#p7947108"" class=""quotelink"">&gt;&gt;7947108</a><br>this one is good but a bit cringy though.', 'time': 1670878581, 'resto': 7946609}, {'no': 7951601, 'now': '12/12/22(Mon)16:32:25', 'name': 'Anonymous', 'com': 'Absolute banger of a thread<br><br>it&#039;s hard to find high quality versions of these types of images, search engine results are just bloated with trash and paywalls now', 'time': 1670880745, 'resto': 7946609}, {'no': 7951675, 'now': '12/12/22(Mon)23:24:58', 'name': 'Anonymous', 'filename': '1575429589122', 'ext': '.jpg', 'w': 3840, 'h': 2160, 'tn_w': 125, 'tn_h': 70, 'tim': 1670905498180775, 'time': 1670905498, 'md5': 'CTjK42lNjc8pbD6tF7tTzQ==', 'fsize': 1275753, 'resto': 7946609}, {'no': 7951678, 'now': '12/12/22(Mon)23:25:59', 'name': 'Anonymous', 'filename': '1615485489153', 'ext': '.jpg', 'w': 3803, 'h': 2140, 'tn_w': 125, 'tn_h': 70, 'tim': 1670905559699115, 'time': 1670905559, 'md5': 'g1TkcU5PifTuN++RRnwLZA==', 'fsize': 1736040, 'resto': 7946609}, {'no': 7951681, 'now': '12/12/22(Mon)23:36:00', 'name': 'Anonymous', 'com': '<a href=""#p7946609"" class=""quotelink"">&gt;&gt;7946609</a><br>baggerchads report in.', 'filename': 'bagger288', 'ext': '.jpg', 'w': 1568, 'h': 1087, 'tn_w': 125, 'tn_h': 86, 'tim': 1670906160516009, 'time': 1670906160, 'md5': 'xYJFCSMWG0XH52XweOUHKg==', 'fsize': 231863, 'resto': 7946609}]",1670906160,0.0,0.0,
12,7940169,,,10/22/22(Sat)01:02:49,Anonymous,Cartography Thread,"Fictional or Non-Fictional<br>Doesn&#039;t matter, post some maps.",1244010532801,.jpg,1680,1050,250,156,1666414969590629,1666414969,eettC+fAUNIVwpnnywlzzA==,132550,0,cartography-thread,56,40,51.0,38.0,"[{'no': 7948771, 'now': '11/28/22(Mon)18:00:17', 'name': 'Anonymous', 'com': '<a href=""#p7948613"" class=""quotelink"">&gt;&gt;7948613</a><br><a href=""#p7948620"" class=""quotelink"">&gt;&gt;7948620</a><br>The three locations are the primary USAF missile wing &#039;districts&#039;, these being:<br><br>top left - 341st Missile Wing, Malmstrom AFB, Montana<br><br>top right - 91st Missile Wing, Minot AFB, North Dakota<br><br>bottom - 90th Missile Wing, F. E. Warren AFB, Wyoming<br><br>In the 2000 warhead first strike scenario shown on the map, these 3 bases in particular would be targetted with dozens of nuclear missiles in order to try and prevent/reduce the likelihood of a significant retaliatory counter launch by the U.S. The other black spots on the map are other high priority strategic and key civilian infrastructure/population centre targets in the same first strike scenario.<br><br>The 500 warhead scenario also shown on the map is more of a retaliatory counterstrike scenario that would be a possible response to the U.S. launching a first strike against Russian targets, in this case the 3 missile bases likely would have already fired all of their missiles against Russia and so they&#039;d be a lower priority target than American population centres and key civilian infrastructure, especially if the Russians are retaliating with a reduced nuclear arsenal due to the initial U.S. attack..', 'time': 1669676417, 'resto': 7940169}, {'no': 7949094, 'now': '11/30/22(Wed)10:41:32', 'name': 'Anonymous', 'filename': 'Köppen-Geiger_Climate_Classification_Map', 'ext': '.png', 'w': 2560, 'h': 1270, 'tn_w': 125, 'tn_h': 62, 'tim': 1669822892717859, 'time': 1669822892, 'md5': 'cCH36o4iFIkRaIMLdOQQaQ==', 'fsize': 1367334, 'resto': 7940169}, {'no': 7949537, 'now': '12/02/22(Fri)05:37:08', 'name': 'Anonymous', 'com': '<a href=""#p7943806"" class=""quotelink"">&gt;&gt;7943806</a><br>do you write about it anywhere we might read about it', 'time': 1669977428, 'resto': 7940169}, {'no': 7949574, 'now': '12/02/22(Fri)13:55:08', 'name': 'Anonymous', 'com': '<a href=""#p7949537"" class=""quotelink"">&gt;&gt;7949537</a><br>no', 'time': 1670007308, 'resto': 7940169}, {'no': 7951680, 'now': '12/12/22(Mon)23:33:37', 'name': 'Anonymous', 'filename': 'Map_Screen', 'ext': '.jpg', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670906017732710, 'time': 1670906017, 'md5': '9SH0p6qz9VPJ+m4HhCJPpw==', 'fsize': 898598, 'resto': 7940169}]",1670906017,0.0,0.0,
13,7946622,,,11/19/22(Sat)11:45:41,Anonymous,,"&#039;Tis the season.....<br><br>Yeah I know it&#039;s starting early, but last Christmas in this &quot;not a recession&quot; was lean and depressing as fuck, so this year we started early on everything to make it better than last year",1542747705963,.jpg,1920,1200,250,156,1668876341634982,1668876341,hObnFGpbFq3Gno42t33Oig==,593935,0,tis-the-season,120,106,115.0,106.0,"[{'no': 7950894, 'now': '12/09/22(Fri)04:08:55', 'name': 'Anonymous', 'com': '<a href=""#p7950870"" class=""quotelink"">&gt;&gt;7950870</a><br>the jim carrey version of Christmas Carol that came out in 2009', 'time': 1670576935, 'resto': 7946622}, {'no': 7950902, 'now': '12/09/22(Fri)05:17:48', 'name': 'Anonymous', 'com': '<a href=""#p7950894"" class=""quotelink"">&gt;&gt;7950894</a><br>Thanks', 'time': 1670581068, 'resto': 7946622}, {'no': 7951277, 'now': '12/11/22(Sun)01:52:42', 'name': 'Anonymous', 'com': '<a href=""#p7950266"" class=""quotelink"">&gt;&gt;7950266</a><br>this shit has tits and its still the gayest thing ive ever seen', 'time': 1670741562, 'resto': 7946622}, {'no': 7951602, 'now': '12/12/22(Mon)16:35:45', 'name': 'Anonymous', 'com': 'any mobile papes?', 'time': 1670880945, 'resto': 7946622}, {'no': 7951679, 'now': '12/12/22(Mon)23:31:40', 'name': 'Anonymous', 'com': '<a href=""#p7951277"" class=""quotelink"">&gt;&gt;7951277</a><br>Dude, really, whining about free content. Not cool.', 'time': 1670905900, 'resto': 7946622}]",1670905900,0.0,0.0,
14,7932883,,,09/19/22(Mon)15:13:08,Anonymous,Stable Diffusion,"Why isn&#039;t there a stable diffusion general here producing wallpapers? <br><br><span class=""quote"">&gt;Local install</span><br>GPU: https://rentry.org/voldy | https://github.com/AbdBarho/stable-<wbr>diffusion-webui-docker<br>CPU: http://rentry.org/cputard<br><br><span class=""quote"">&gt;AMD GPU Guides</span><br>Native: https://rentry.org/sd-nativeisekait<wbr>oo<br>Docker: https://rentry.org/sdamd<br>Onnx: https://rentry.org/ayymd-stable-dif<wbr>fustion-v1_4-guide<br><br><span class=""quote"">&gt;M1 Supported Fork</span><br>https://github.com/lstein/stable-di<wbr>ffusion<br><br><span class=""quote"">&gt;Cloud Hosted Install</span><br>Colab: https://colab.research.google.com/d<wbr>rive/1Iy-xW9t1-OQWhb0hNxueGij8phCyl<wbr>uOh<br>Paperspace: https://rentry.org/865dy<br><br><span class=""quote"">&gt;SaaS Sites</span><br>txt2img: https://huggingface.co/spaces/stabi<wbr>lityai/stable-diffusion | https://beta.dreamstudio.ai | https://dezgo.com | (NSFW) https://pornpen.ai<br>img2img: https://huggingface.co/spaces/huggi<wbr>ngface/diffuse-the-rest<br>inpainting: https://huggingface.co/spaces/fffil<wbr>oni/stable-diffusion-inpainting | https://inpainter.vercel.app/paint<br><br><span class=""quote"">&gt;Krita Plug-ins</span><br>https://github.com/sddebz/stable-di<wbr>ffusion-krita-plugin<br>https://www.flyingdog.de/sd/en<br><br><span class=""quote"">&gt;Other Guides</span><br>Inpainting/Outpainting: https://rentry.org/drfar<br>Upscaling images: https://rentry.org/sdupscale<br>Textual inversion: https://rentry.org/textard<br>Training: https://rentry.org/informal-trainin<wbr>g-guide<br><br><span class=""quote"">&gt;In-Depth Usage Info</span><br>/g/ wiki: https://wiki.installgentoo.com/wiki<wbr>/Stable_Diffusion<br>SD Akashic Records: https://github.com/Maks-s/sd-akashi<wbr>c<br><br><span class=""quote"">&gt;Tools &amp; Resources</span><br>Big index: https://pharmapsychotic.com/tools.h<wbr>tml<br>Artist styles: https://rentry.org/artists_sd-v1-4 | https://www.urania.ai/top-sd-artist<wbr>s | https://sgreens.notion.site/sgreens<wbr>/4ca6f4e229e24da6845b6d49e6b08ae7<br>Prompt sharing: https://lexica.art/ | https://krea.ai/<br>Dataset: https://rom1504.github.io/clip-retr<wbr>ieval/ | https://laion-aesthetic.datasette.i<wbr>o/laion-aesthetic-6pls/images<br><br><span class=""quote"">&gt;Finetuned Models</span><br>https://rentry.org/yrpvv<br><br><span class=""quote"">&gt;Related</span><br>/h/ /sdhb/: <a href=""//boards.4chan.org/h/catalog#s=stable"" class=""quotelink"">&gt;&gt;&gt;/h/stable</a><br>/vg/ /aids/: <a href=""//boards.4channel.org/vg/catalog#s=aids"" class=""quotelink"">&gt;&gt;&gt;/vg/aids</a><br>/mlp/ /ppp/: <a href=""//boards.4channel.org/mlp/catalog#s=ppp"" class=""quotelink"">&gt;&gt;&gt;/mlp/ppp</a><br>/g/ /sdg/ <span class=""deadlink"">&gt;&gt;&gt;/g/88696438</span>",1663611537913231,.jpg,3584,1536,250,107,1663614788588826,1663614788,FT/ga2Qrb0XAen8VU089ug==,1202272,0,stable-diffusion,276,213,271.0,211.0,"[{'no': 7951296, 'now': '12/11/22(Sun)03:39:12', 'name': 'Anonymous', 'com': 'anyone got an updated torrent for that novel ai?', 'time': 1670747952, 'resto': 7932883}, {'no': 7951312, 'now': '12/11/22(Sun)04:53:11', 'name': 'Anonymous', 'com': '<a href=""#p7937236"" class=""quotelink"">&gt;&gt;7937236</a><br>Ok I&#039;ll have to go back to this one when really high <br>This is amazing.', 'time': 1670752391, 'resto': 7932883}, {'no': 7951315, 'now': '12/11/22(Sun)05:07:16', 'name': 'Anonymous', 'com': 'retarded frickleware. gonna wait for the topaz installer like a normal person.', 'time': 1670753236, 'resto': 7932883}, {'no': 7951676, 'now': '12/12/22(Mon)23:25:06', 'name': 'Anonymous', 'filename': '1670889059033227', 'ext': '.png', 'w': 1920, 'h': 1088, 'tn_w': 125, 'tn_h': 70, 'tim': 1670905506845327, 'time': 1670905506, 'md5': 'VXFQsAU1d7HSxoaG7D5Zsg==', 'fsize': 4013390, 'resto': 7932883}, {'no': 7951677, 'now': '12/12/22(Mon)23:25:51', 'name': 'Anonymous', 'filename': '1670892599477812', 'ext': '.png', 'w': 1152, 'h': 1728, 'tn_w': 83, 'tn_h': 125, 'tim': 1670905551166805, 'time': 1670905551, 'md5': '89OvzruV0F82C4cyf5WYpg==', 'fsize': 3010160, 'resto': 7932883}]",1670905551,0.0,0.0,
15,7947061,,,11/21/22(Mon)09:37:57,Anonymous,Wallpapers related to pyramids,I like anything related to pyramids.<br>Here is my favorite.<br>Do you have any pyramid wallpapers?,1415995503340,.png,1366,768,250,140,1669041477007829,1669041477,n4D48rMBu0B5m/g9JN9gmg==,1905571,0,wallpapers-related-to-pyramids,22,20,17.0,15.0,"[{'no': 7949898, 'now': '12/04/22(Sun)01:49:40', 'name': 'MTGfan', 'filename': 'Anubis', 'ext': '.jpg', 'w': 3840, 'h': 2160, 'tn_w': 125, 'tn_h': 70, 'tim': 1670136580983342, 'time': 1670136580, 'md5': '1JLQmTYyXFl2mFOHqLYN2Q==', 'fsize': 3231738, 'resto': 7947061}, {'no': 7949899, 'now': '12/04/22(Sun)01:51:10', 'name': 'MTGfan', 'filename': 'Moon Over Pyramids', 'ext': '.jpg', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670136670621253, 'time': 1670136670, 'md5': 'd3ha5oMHuHfRw4AH4flE3w==', 'fsize': 603538, 'resto': 7947061}, {'no': 7949973, 'now': '12/04/22(Sun)10:40:37', 'name': 'Anonymous', 'filename': 'The Ancient World', 'ext': '.jpg', 'w': 2560, 'h': 1144, 'tn_w': 125, 'tn_h': 55, 'tim': 1670168437076078, 'time': 1670168437, 'md5': 'doKwX1vujAQYCh//9hDgMw==', 'fsize': 795100, 'resto': 7947061}, {'no': 7951375, 'now': '12/11/22(Sun)12:51:09', 'name': 'Anonymous', 'filename': '1620828956346', 'ext': '.jpg', 'w': 2560, 'h': 1440, 'tn_w': 125, 'tn_h': 70, 'tim': 1670781069853809, 'time': 1670781069, 'md5': 'PugkP+WWWxwlEpBUPyxOEw==', 'fsize': 537559, 'resto': 7947061}, {'no': 7951674, 'now': '12/12/22(Mon)23:20:45', 'name': 'Anonymous', 'filename': 'b749cb45-ef9d-40a4-8e8d-7abdb0dfe181', 'ext': '.png', 'w': 1280, 'h': 720, 'tn_w': 125, 'tn_h': 70, 'tim': 1670905245784026, 'time': 1670905245, 'md5': 'PJRbZ08RoPCKjk/Ed9wYLg==', 'fsize': 930950, 'resto': 7947061}]",1670905245,0.0,0.0,
16,7947283,,,11/22/22(Tue)13:36:32,Anonymous,,"Tasteful, yet sexy.",1650418458567,.jpg,3088,2056,250,166,1669142192281438,1669142192,GR+EpU1fkPHXqP3pU85iYw==,499526,0,tasteful-yet-sexy,58,42,53.0,37.0,"[{'no': 7951595, 'now': '12/12/22(Mon)15:37:12', 'name': 'Anonymous', 'filename': '1670877407362', 'ext': '.jpg', 'w': 2499, 'h': 1676, 'tn_w': 124, 'tn_h': 83, 'tim': 1670877432837466, 'time': 1670877432, 'md5': 'HJQlkK0t/C8uYySACh1o5Q==', 'fsize': 1172616, 'resto': 7947283}, {'no': 7951596, 'now': '12/12/22(Mon)15:38:04', 'name': 'Anonymous', 'filename': '1670877440826', 'ext': '.jpg', 'w': 8192, 'h': 5464, 'tn_w': 125, 'tn_h': 83, 'tim': 1670877484958924, 'time': 1670877484, 'md5': 'VvD586EPJvykEj0JEuZoOg==', 'fsize': 5730124, 'resto': 7947283}, {'no': 7951597, 'now': '12/12/22(Mon)15:39:27', 'name': 'Anonymous', 'filename': '1670877552994', 'ext': '.jpg', 'w': 2000, 'h': 1333, 'tn_w': 125, 'tn_h': 83, 'tim': 1670877567554785, 'time': 1670877567, 'md5': 'ByxYiBMcY8a/7VnDsQkNGQ==', 'fsize': 655160, 'resto': 7947283}, {'no': 7951598, 'now': '12/12/22(Mon)15:40:05', 'name': 'Anonymous', 'filename': '1670877577780', 'ext': '.jpg', 'w': 1900, 'h': 1268, 'tn_w': 125, 'tn_h': 83, 'tim': 1670877605804764, 'time': 1670877605, 'md5': 'y2dzrXAcg28c78GyJaBWgw==', 'fsize': 282353, 'resto': 7947283}, {'no': 7951673, 'now': '12/12/22(Mon)22:41:55', 'name': 'Anonymous', 'filename': '1670902901049', 'ext': '.jpg', 'w': 2048, 'h': 1716, 'tn_w': 125, 'tn_h': 104, 'tim': 1670902915145339, 'time': 1670902915, 'md5': '3buoc40daE5Y5ZW/IynmCQ==', 'fsize': 786430, 'resto': 7947283}]",1670902915,0.0,0.0,
17,7944568,,,11/09/22(Wed)08:32:10,Anonymous,Tanks,Anything and everything Tanks/IFVs/APCs/ARVs<br><br>Bonus points for Abrams and sexy toasters (M113/BRDMs),main-qimg-1620efbde549db721ca36f006feeee49,.jpg,2100,1400,250,166,1668000730491922,1668000730,tr0MGEi/oE4IyRa1uzolVQ==,708500,0,tanks,61,54,56.0,50.0,"[{'no': 7949068, 'now': '11/30/22(Wed)08:34:17', 'name': 'Anonymous', 'filename': 'FbUWlD9XEAApJey', 'ext': '.jpg', 'w': 1440, 'h': 961, 'tn_w': 125, 'tn_h': 83, 'tim': 1669815257218435, 'time': 1669815257, 'md5': '0m6HaboDjw87rJV2Fw+Zhw==', 'fsize': 259830, 'resto': 7944568}, {'no': 7949069, 'now': '11/30/22(Wed)08:35:52', 'name': 'Anonymous', 'filename': 'bd73555d', 'ext': '.jpg', 'w': 1260, 'h': 712, 'tn_w': 125, 'tn_h': 70, 'tim': 1669815352725705, 'time': 1669815352, 'md5': 'JFAkCI/907dogRrBOoPNZg==', 'fsize': 61472, 'resto': 7944568}, {'no': 7951253, 'now': '12/10/22(Sat)22:17:09', 'name': 'Anonymous', 'com': 'Don&#039;t die on me thread.', 'filename': '1563934414081', 'ext': '.jpg', 'w': 2048, 'h': 1336, 'tn_w': 125, 'tn_h': 81, 'tim': 1670728629977390, 'time': 1670728629, 'md5': 'WpPVij2oI4I1G0HxRRXm1g==', 'fsize': 493063, 'resto': 7944568}, {'no': 7951428, 'now': '12/11/22(Sun)20:48:18', 'name': 'Anonymous', 'com': 'bumpty bump', 'time': 1670809698, 'resto': 7944568}, {'no': 7951672, 'now': '12/12/22(Mon)21:55:00', 'name': 'Anonymous', 'com': '<a href=""#p7944753"" class=""quotelink"">&gt;&gt;7944753</a>', 'filename': '88', 'ext': '.jpg', 'w': 3000, 'h': 1710, 'tn_w': 125, 'tn_h': 71, 'tim': 1670900100156797, 'time': 1670900100, 'md5': 'CUOo+25XHz9aXMeWkrGh6A==', 'fsize': 676581, 'resto': 7944568}]",1670900100,0.0,0.0,
18,7939223,,,10/18/22(Tue)15:07:26,Anonymous,Half sky half earth,,1612664983464,.jpg,2766,1746,250,157,1666120046643790,1666120046,65Yl+C2afBLMwC/y1TaLvg==,2168402,0,half-sky-half-earth,33,22,28.0,17.0,"[{'no': 7948932, 'now': '11/29/22(Tue)17:00:58', 'name': 'Anonymous', 'filename': 'H_12', 'ext': '.jpg', 'w': 1500, 'h': 1153, 'tn_w': 125, 'tn_h': 96, 'tim': 1669759258282632, 'time': 1669759258, 'md5': '8ogHAA9uJtTaifsauplZfg==', 'fsize': 274732, 'resto': 7939223}, {'no': 7949223, 'now': '11/30/22(Wed)18:37:44', 'name': 'Anonymous', 'filename': 'Siberia landscape', 'ext': '.jpg', 'w': 1920, 'h': 1200, 'tn_w': 125, 'tn_h': 78, 'tim': 1669851464337094, 'time': 1669851464, 'md5': 'GT4PTc1Yz1I1MlmrhX8/cA==', 'fsize': 350166, 'resto': 7939223}, {'no': 7949499, 'now': '12/02/22(Fri)00:03:26', 'name': 'Anonymous', 'filename': 'ae1f4e93-4faa-48dd-af48-cf60c09c0d3a', 'ext': '.jpg', 'w': 4096, 'h': 3072, 'tn_w': 125, 'tn_h': 93, 'tim': 1669957406503716, 'time': 1669957406, 'md5': 'oBVeu7k4YtkRYsu5kkU7Mg==', 'fsize': 1358994, 'resto': 7939223}, {'no': 7950944, 'now': '12/09/22(Fri)11:24:16', 'name': 'Anonymous', 'filename': 'rawpixel-id-582736-original-233dpi-55%', 'ext': '.jpg', 'w': 5651, 'h': 3767, 'tn_w': 125, 'tn_h': 83, 'tim': 1670603056223403, 'time': 1670603056, 'md5': '8JY0AThc35p2UXYHwIPUEA==', 'fsize': 5260632, 'resto': 7939223}, {'no': 7951668, 'now': '12/12/22(Mon)20:41:51', 'name': 'Anonymous', 'filename': '8867467', 'ext': '.jpg', 'w': 1920, 'h': 1200, 'tn_w': 125, 'tn_h': 78, 'tim': 1670895711250941, 'time': 1670895711, 'md5': 'Eri7OKac+DyT3diHztedMw==', 'fsize': 530669, 'resto': 7939223}]",1670895711,0.0,0.0,
19,7948936,,,11/29/22(Tue)17:17:25,Anonymous,Art,"Anything related to art.<br>Futurism is preffered, but it can be anything related to simple art.",1583627798912,.jpg,3000,2190,250,182,1669760245805401,1669760245,/42INPh2VjhzgFr2qavWKg==,631921,0,art,27,25,22.0,22.0,"[{'no': 7949357, 'now': '12/01/22(Thu)10:55:59', 'name': 'Anonymous', 'filename': '50', 'ext': '.jpg', 'w': 1246, 'h': 1500, 'tn_w': 103, 'tn_h': 125, 'tim': 1669910159994812, 'time': 1669910159, 'md5': 'A9OxyddkeZg2bkzIq7lG/g==', 'fsize': 133514, 'resto': 7948936}, {'no': 7950976, 'now': '12/09/22(Fri)14:34:30', 'name': 'Anonymous', 'filename': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpbSI6WyJcL2FydHdvcmtcL2ltYWdlRmlsZVwvbWF0aXNzZS1kYW5jZS0xOTEwLmpwZyIsInJlc2l6ZSwyMDAwLDIwMDAiXX0.pHoSeAFi8prSh6-P2cRPnPQn8lSLyP0h1CEXFgk-9o8', 'ext': '.png', 'w': 2000, 'h': 1342, 'tn_w': 125, 'tn_h': 83, 'tim': 1670614470918521, 'time': 1670614470, 'md5': 'ALZPVesNR3opUPwOqNy8YA==', 'fsize': 6002188, 'resto': 7948936}, {'no': 7951114, 'now': '12/10/22(Sat)06:12:02', 'name': 'Anonymous', 'com': '<a href=""#p7949043"" class=""quotelink"">&gt;&gt;7949043</a><br>Retro globohomo art', 'time': 1670670722, 'resto': 7948936}, {'no': 7951314, 'now': '12/11/22(Sun)05:05:10', 'name': 'Anonymous', 'com': '<a href=""#p7951114"" class=""quotelink"">&gt;&gt;7951114</a><br>Globohomo art has such a depressingly lazy, homogenous and dead view of humanity', 'filename': 'globohomo horde', 'ext': '.png', 'w': 1200, 'h': 1002, 'tn_w': 125, 'tn_h': 104, 'tim': 1670753110941278, 'time': 1670753110, 'md5': '90nllJcUowdUbWSa35vxVg==', 'fsize': 232430, 'resto': 7948936}, {'no': 7951666, 'now': '12/12/22(Mon)19:51:25', 'name': 'Anonymous', 'com': '<a href=""#p7951114"" class=""quotelink"">&gt;&gt;7951114</a><br><span class=""quote"">&gt;Futurism (Italian: Futurismo) was an artistic and social movement that originated in Italy, and to a lesser extent in other countries, in the early 20th century. It emphasized dynamism, speed, technology, youth, violence, and objects such as the car, the airplane, and the industrial city. Its key figures included the Italians Filippo Tommaso Marinetti, Umberto Boccioni, Carlo Carrà, Fortunato Depero, Gino Severini, Giacomo Balla, and Luigi Russolo. Italian Futurism glorified modernity and according to its doctrine, aimed to liberate Italy from the weight of its past.[1][pageneeded] Important Futurist works included Marinetti&#039;s 1909 Manifesto of Futurism, Boccioni&#039;s 1913 sculpture Unique Forms of Continuity in Space, Balla&#039;s 1913–1914 painting Abstract Speed + Sound, and Russolo&#039;s The Art of Noises (1913). </span><br>sorta right there', 'time': 1670892685, 'resto': 7948936}]",1670892685,0.0,0.0,
