,no,sticky,closed,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,semantic_url,replies,images,omitted_posts,omitted_images,last_replies,last_modified,bumplimit,imagelimit,trip
10,7947389,,,11/23/22(Wed)00:12:34,Anonymous,NatSoc wallpapers,,1669073153132667,.jpg,937,1024,228,250,1669180354781374,1669180354,HeZpGENZIflLRKY1TO+NJA==,185726,0,natsoc-wallpapers,114,56,109.0,55.0,"[{'no': 7951166, 'now': '12/10/22(Sat)11:34:18', 'name': 'Anonymous', 'com': '<a href=""#p7948616"" class=""quotelink"">&gt;&gt;7948616</a><br>JIDF literally pays them shekels to fuck with us dude, read the brigade by H.A. Covington', 'time': 1670690058, 'resto': 7947389}, {'no': 7951202, 'now': '12/10/22(Sat)16:23:06', 'name': 'Anonymous', 'com': 'Too much Nazi stuff, where is all the, well, other fascism art. Some Italian shit would be cool.', 'filename': '1664129397900987', 'ext': '.jpg', 'w': 3482, 'h': 2370, 'tn_w': 125, 'tn_h': 85, 'tim': 1670707386057139, 'time': 1670707386, 'md5': 'BxY6Z+MlYoX6P0E4pG3D/w==', 'fsize': 1134014, 'resto': 7947389}, {'no': 7951260, 'now': '12/10/22(Sat)23:31:51', 'name': 'Anonymous', 'com': '<a href=""#p7950930"" class=""quotelink"">&gt;&gt;7950930</a><br><br>I have read a book you silly clueless little dipshit, many many books in fact, that&#039;s how I&#039;m so much more intelligent than you and why I&#039;m not going through life happily and blindly believing obvious communist propaganda like &quot;the nazis were right-wing&quot;.<br><br>But do feel free to enjoy your eternal ignorance; or alternatively, maybe if you got your head out of your ass and paid closer attention to actual reality going on around you you wouldn&#039;t be part of the problem any more, instead you could be part of the solution.', 'time': 1670733111, 'resto': 7947389}, {'no': 7951261, 'now': '12/10/22(Sat)23:36:40', 'name': 'Anonymous', 'com': '<a href=""#p7950982"" class=""quotelink"">&gt;&gt;7950982</a><br><br>You only have to look closely, not only into history but also at the world today, to see that any/every actually left wing, or left-leaning/sympathetic, political group has obvious authoritarian tendencies, this is not a fact limited to just the communists; this then tallies with why the nazis were in fact left wing and not right-wing as the communist propaganda painted them to be, precisely because the nazis were not only extremely authoritarian, but they were also deeply racist AND homophobic and had no problem using those &#039;values&#039; to stir their people into a hate-filled frenzy against anyone deemed by the state to be &#039;other&#039; or &#039;unworthy&#039;.<br><br>Whereas most actually Conservative (and this doesn&#039;t include the current day British Conservative party as they&#039;ve now deliberately moved so far to the left in their policies and actions they make the Greens and Labour look sane and sensible) and old-school liberal political groups tend to lean towards letting the people go about their business in comparative peace without the government/state standing on the peoples necks with an authoritarian jackboot 24/7/365.<br><br>Indeed it&#039;s only when you get to the very extreme far right wing that you start to see some similar traits to the left wing in general, e.g. the same openly authoritarian/racist/homophobic tendencies and an over-reliance on the use of propaganda to stir people into a frenzy about some thing or other; fortunately most far-right groups tend not to be that large compared to more mainstream groups like true conservatives and old-school liberals, and as a result they rarely get any meaningful political power, but the minor existence of far right groups and their close similarity to the left makes them the perfect target for the left to point at to distract people from the lefts own evil ideology (this then goes back to the whole Communist propaganda that the nazis were right wing when they were actually almost as left wing as the commies).', 'time': 1670733400, 'resto': 7947389}, {'no': 7951316, 'now': '12/11/22(Sun)05:09:23', 'name': 'Anonymous', 'com': '<a href=""#p7950272"" class=""quotelink"">&gt;&gt;7950272</a><br>um trannyism is already mental illness', 'time': 1670753363, 'resto': 7947389}]",1670753363,0.0,0.0,
11,7932883,,,09/19/22(Mon)15:13:08,Anonymous,Stable Diffusion,"Why isn&#039;t there a stable diffusion general here producing wallpapers? <br><br><span class=""quote"">&gt;Local install</span><br>GPU: https://rentry.org/voldy | https://github.com/AbdBarho/stable-<wbr>diffusion-webui-docker<br>CPU: http://rentry.org/cputard<br><br><span class=""quote"">&gt;AMD GPU Guides</span><br>Native: https://rentry.org/sd-nativeisekait<wbr>oo<br>Docker: https://rentry.org/sdamd<br>Onnx: https://rentry.org/ayymd-stable-dif<wbr>fustion-v1_4-guide<br><br><span class=""quote"">&gt;M1 Supported Fork</span><br>https://github.com/lstein/stable-di<wbr>ffusion<br><br><span class=""quote"">&gt;Cloud Hosted Install</span><br>Colab: https://colab.research.google.com/d<wbr>rive/1Iy-xW9t1-OQWhb0hNxueGij8phCyl<wbr>uOh<br>Paperspace: https://rentry.org/865dy<br><br><span class=""quote"">&gt;SaaS Sites</span><br>txt2img: https://huggingface.co/spaces/stabi<wbr>lityai/stable-diffusion | https://beta.dreamstudio.ai | https://dezgo.com | (NSFW) https://pornpen.ai<br>img2img: https://huggingface.co/spaces/huggi<wbr>ngface/diffuse-the-rest<br>inpainting: https://huggingface.co/spaces/fffil<wbr>oni/stable-diffusion-inpainting | https://inpainter.vercel.app/paint<br><br><span class=""quote"">&gt;Krita Plug-ins</span><br>https://github.com/sddebz/stable-di<wbr>ffusion-krita-plugin<br>https://www.flyingdog.de/sd/en<br><br><span class=""quote"">&gt;Other Guides</span><br>Inpainting/Outpainting: https://rentry.org/drfar<br>Upscaling images: https://rentry.org/sdupscale<br>Textual inversion: https://rentry.org/textard<br>Training: https://rentry.org/informal-trainin<wbr>g-guide<br><br><span class=""quote"">&gt;In-Depth Usage Info</span><br>/g/ wiki: https://wiki.installgentoo.com/wiki<wbr>/Stable_Diffusion<br>SD Akashic Records: https://github.com/Maks-s/sd-akashi<wbr>c<br><br><span class=""quote"">&gt;Tools &amp; Resources</span><br>Big index: https://pharmapsychotic.com/tools.h<wbr>tml<br>Artist styles: https://rentry.org/artists_sd-v1-4 | https://www.urania.ai/top-sd-artist<wbr>s | https://sgreens.notion.site/sgreens<wbr>/4ca6f4e229e24da6845b6d49e6b08ae7<br>Prompt sharing: https://lexica.art/ | https://krea.ai/<br>Dataset: https://rom1504.github.io/clip-retr<wbr>ieval/ | https://laion-aesthetic.datasette.i<wbr>o/laion-aesthetic-6pls/images<br><br><span class=""quote"">&gt;Finetuned Models</span><br>https://rentry.org/yrpvv<br><br><span class=""quote"">&gt;Related</span><br>/h/ /sdhb/: <a href=""//boards.4chan.org/h/catalog#s=stable"" class=""quotelink"">&gt;&gt;&gt;/h/stable</a><br>/vg/ /aids/: <a href=""//boards.4channel.org/vg/catalog#s=aids"" class=""quotelink"">&gt;&gt;&gt;/vg/aids</a><br>/mlp/ /ppp/: <a href=""//boards.4channel.org/mlp/catalog#s=ppp"" class=""quotelink"">&gt;&gt;&gt;/mlp/ppp</a><br>/g/ /sdg/ <span class=""deadlink"">&gt;&gt;&gt;/g/88696438</span>",1663611537913231,.jpg,3584,1536,250,107,1663614788588826,1663614788,FT/ga2Qrb0XAen8VU089ug==,1202272,0,stable-diffusion,274,211,269.0,211.0,"[{'no': 7950835, 'now': '12/08/22(Thu)17:39:51', 'name': 'Anonymous', 'com': '<a href=""#p7936275"" class=""quotelink"">&gt;&gt;7936275</a><br>store them as jpg then you fucking retard', 'time': 1670539191, 'resto': 7932883}, {'no': 7951257, 'now': '12/10/22(Sat)23:27:35', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;create incredible tool for generating just about any image you can conceive of</span><br><span class=""quote"">&gt;niggas just use it to make the same 200 pics of an animu girl</span>', 'time': 1670732855, 'resto': 7932883}, {'no': 7951296, 'now': '12/11/22(Sun)03:39:12', 'name': 'Anonymous', 'com': 'anyone got an updated torrent for that novel ai?', 'time': 1670747952, 'resto': 7932883}, {'no': 7951312, 'now': '12/11/22(Sun)04:53:11', 'name': 'Anonymous', 'com': '<a href=""#p7937236"" class=""quotelink"">&gt;&gt;7937236</a><br>Ok I&#039;ll have to go back to this one when really high <br>This is amazing.', 'time': 1670752391, 'resto': 7932883}, {'no': 7951315, 'now': '12/11/22(Sun)05:07:16', 'name': 'Anonymous', 'com': 'retarded frickleware. gonna wait for the topaz installer like a normal person.', 'time': 1670753236, 'resto': 7932883}]",1670753236,0.0,0.0,
12,7948936,,,11/29/22(Tue)17:17:25,Anonymous,Art,"Anything related to art.<br>Futurism is preffered, but it can be anything related to simple art.",1583627798912,.jpg,3000,2190,250,182,1669760245805401,1669760245,/42INPh2VjhzgFr2qavWKg==,631921,0,art,26,25,21.0,21.0,"[{'no': 7949356, 'now': '12/01/22(Thu)10:55:28', 'name': 'Anonymous', 'filename': '29', 'ext': '.jpg', 'w': 1920, 'h': 1280, 'tn_w': 125, 'tn_h': 83, 'tim': 1669910128928059, 'time': 1669910128, 'md5': '0VYIzQ8WOpfulqFM3agthA==', 'fsize': 781975, 'resto': 7948936}, {'no': 7949357, 'now': '12/01/22(Thu)10:55:59', 'name': 'Anonymous', 'filename': '50', 'ext': '.jpg', 'w': 1246, 'h': 1500, 'tn_w': 103, 'tn_h': 125, 'tim': 1669910159994812, 'time': 1669910159, 'md5': 'A9OxyddkeZg2bkzIq7lG/g==', 'fsize': 133514, 'resto': 7948936}, {'no': 7950976, 'now': '12/09/22(Fri)14:34:30', 'name': 'Anonymous', 'filename': 'eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpbSI6WyJcL2FydHdvcmtcL2ltYWdlRmlsZVwvbWF0aXNzZS1kYW5jZS0xOTEwLmpwZyIsInJlc2l6ZSwyMDAwLDIwMDAiXX0.pHoSeAFi8prSh6-P2cRPnPQn8lSLyP0h1CEXFgk-9o8', 'ext': '.png', 'w': 2000, 'h': 1342, 'tn_w': 125, 'tn_h': 83, 'tim': 1670614470918521, 'time': 1670614470, 'md5': 'ALZPVesNR3opUPwOqNy8YA==', 'fsize': 6002188, 'resto': 7948936}, {'no': 7951114, 'now': '12/10/22(Sat)06:12:02', 'name': 'Anonymous', 'com': '<a href=""#p7949043"" class=""quotelink"">&gt;&gt;7949043</a><br>Retro globohomo art', 'time': 1670670722, 'resto': 7948936}, {'no': 7951314, 'now': '12/11/22(Sun)05:05:10', 'name': 'Anonymous', 'com': '<a href=""#p7951114"" class=""quotelink"">&gt;&gt;7951114</a><br>Globohomo art has such a depressingly lazy, homogenous and dead view of humanity', 'filename': 'globohomo horde', 'ext': '.png', 'w': 1200, 'h': 1002, 'tn_w': 125, 'tn_h': 104, 'tim': 1670753110941278, 'time': 1670753110, 'md5': '90nllJcUowdUbWSa35vxVg==', 'fsize': 232430, 'resto': 7948936}]",1670753110,0.0,0.0,
13,7923653,,,08/16/22(Tue)20:13:06,Anonymous,Gadsden Flag Variants,,Gadsden_flag.svg,.png,1920,1280,250,166,1660695186965051,1660695186,ZSuq9YKuBicV0SrndaS4Ug==,195716,0,gadsden-flag-variants,149,64,144.0,64.0,"[{'no': 7949483, 'now': '12/01/22(Thu)22:51:18', 'name': 'Anonymous', 'com': '<a href=""#p7947431"" class=""quotelink"">&gt;&gt;7947431</a><br>You won&#039;t do shit.', 'time': 1669953078, 'resto': 7923653}, {'no': 7950023, 'now': '12/04/22(Sun)15:17:02', 'name': 'Anonymous', 'com': '<a href=""#p7923653"" class=""quotelink"">&gt;&gt;7923653</a><br><br>Don&#039;t tread on my billionaire masters.', 'time': 1670185022, 'resto': 7923653}, {'no': 7951308, 'now': '12/11/22(Sun)04:47:23', 'name': 'Anonymous', 'com': '<a href=""#p7950023"" class=""quotelink"">&gt;&gt;7950023</a><br>you need to go back to your corporation-owned forum', 'time': 1670752043, 'resto': 7923653}, {'no': 7951310, 'now': '12/11/22(Sun)04:49:01', 'name': 'Anonymous', 'com': '<a href=""#p7923677"" class=""quotelink"">&gt;&gt;7923677</a><br>i like this one, it&#039;ll age well', 'time': 1670752141, 'resto': 7923653}, {'no': 7951311, 'now': '12/11/22(Sun)04:52:34', 'name': 'Anonymous', 'com': '<a href=""#p7923815"" class=""quotelink"">&gt;&gt;7923815</a><br>the south would have control of its own government and culture if it were its own country. instead, we have democrats mass immigrating immigrants, so the states will vote democrat.', 'time': 1670752354, 'resto': 7923653}]",1670752354,0.0,0.0,
14,7944284,,,11/08/22(Tue)08:53:22,Anonymous,Hong Kong streets / neon signs,The best aesthetics in existence.,500pxdownload.com-176006271,.jpg,2048,1362,250,166,1667915602074269,1667915602,z6ruLO3s7IdfE3WaUBOQnQ==,928032,0,hong-kong-streets-neon-signs,26,19,21.0,19.0,"[{'no': 7950410, 'now': '12/06/22(Tue)07:58:58', 'name': 'Anonymous', 'com': '<a href=""#p7950070"" class=""quotelink"">&gt;&gt;7950070</a><br><span class=""quote"">&gt;Yakitori</span><br><span class=""quote"">&gt;Sashimi</span><br><span class=""quote"">&gt;¥180</span><br><span class=""quote"">&gt;Takeshi power walks toward u</span><br><span class=""quote"">&gt;Still not sure which country it is</span><br>Joke&#039;s on me though, you said city, not country.', 'time': 1670331538, 'resto': 7944284}, {'no': 7950992, 'now': '12/09/22(Fri)15:51:14', 'name': 'Anonymous', 'com': '<a href=""#p7944296"" class=""quotelink"">&gt;&gt;7944296</a><br>Korea is somehere in between. It&#039;s clean like Japan but has a slight shabby/grungey feeling closer to HK.', 'time': 1670619074, 'resto': 7944284}, {'no': 7950998, 'now': '12/09/22(Fri)15:56:30', 'name': 'Anonymous', 'com': '<a href=""#p7944284"" class=""quotelink"">&gt;&gt;7944284</a><br>Best thread ever, thank you op', 'time': 1670619390, 'resto': 7944284}, {'no': 7951249, 'now': '12/10/22(Sat)21:27:15', 'name': 'Anonymous', 'com': '<a href=""#p7950070"" class=""quotelink"">&gt;&gt;7950070</a><br>Manpuku Shokudo<br>Chioyda City, Tokyo, Japan<br><br>apparently it&#039;s pretty mediocre, rated 3.5 stars on google maps', 'time': 1670725635, 'resto': 7944284}, {'no': 7951309, 'now': '12/11/22(Sun)04:48:07', 'name': 'Anonymous', 'com': 'Love this, thanks op.', 'time': 1670752087, 'resto': 7944284}]",1670752087,0.0,0.0,
15,7934313,,,09/25/22(Sun)04:20:32,Anonymous,,Pictures you took yourself thread,20190608_105418,.jpg,4032,3024,250,187,1664094032770028,1664094032,MMYSn3dvHLnbaodWWS+pEA==,2687688,0,pictures-you-took-yourself-thread,128,106,123.0,102.0,"[{'no': 7950929, 'now': '12/09/22(Fri)07:59:52', 'name': 'Anonymous', 'com': 'New phone, camera kind of overdoes the color but it&#039;s damn nice', 'filename': '20221209_025737', 'ext': '.jpg', 'w': 4032, 'h': 3024, 'tn_w': 125, 'tn_h': 93, 'tim': 1670590792904006, 'time': 1670590792, 'md5': 'E7vZn9NBWqd6XGCveESwNA==', 'fsize': 2421503, 'resto': 7934313}, {'no': 7950987, 'now': '12/09/22(Fri)15:45:17', 'name': 'Anonymous', 'filename': '206 (1)', 'ext': '.jpg', 'w': 6000, 'h': 4000, 'tn_w': 125, 'tn_h': 83, 'tim': 1670618717210040, 'time': 1670618717, 'md5': 'CVDULfaFl1Pj6qriw+idnQ==', 'fsize': 5371321, 'resto': 7934313}, {'no': 7950988, 'now': '12/09/22(Fri)15:46:20', 'name': 'Anonymous', 'com': '<a href=""#p7950921"" class=""quotelink"">&gt;&gt;7950921</a><br>Iceland?', 'time': 1670618780, 'resto': 7934313}, {'no': 7951017, 'now': '12/09/22(Fri)17:05:52', 'name': 'Anonymous', 'com': '<a href=""#p7950988"" class=""quotelink"">&gt;&gt;7950988</a><br>Yeah<br>I used my dad&#039;s old camera on that trip and also I knew nothing about photography so my photos don&#039;t do the place justice, Iceland is gorgeous', 'filename': 'IMG_1121', 'ext': '.jpg', 'w': 2816, 'h': 1584, 'tn_w': 125, 'tn_h': 70, 'tim': 1670623552372626, 'time': 1670623552, 'md5': 'N65LR9dpcaQyl6pW+K51cg==', 'fsize': 1805585, 'resto': 7934313}, {'no': 7951307, 'now': '12/11/22(Sun)04:27:29', 'name': 'Anonymous', 'filename': '000613050016R', 'ext': '.jpg', 'w': 1920, 'h': 1273, 'tn_w': 125, 'tn_h': 82, 'tim': 1670750849757939, 'time': 1670750849, 'md5': 'wb2KRju9eLGVMGU1L6R/aQ==', 'fsize': 3115123, 'resto': 7934313}]",1670750849,0.0,0.0,
16,7899667,,,05/21/22(Sat)11:33:56,Anonymous,warhammer paintings thread 40k/fantasy,40k thread is full. needs more john blanche and big ass paintings in general. gimme some gudshit,johnblanchewantswomentosteponhim,.png,1000,1471,169,249,1653147236090,1653147236,nXC1fahFklNJzW5T5yFYZA==,3512676,0,warhammer-paintings-thread-40kfantasy,278,234,273.0,229.0,"[{'no': 7951302, 'now': '12/11/22(Sun)04:23:28', 'name': 'Anon', 'com': '5/', 'filename': '40809f2ee2033f90155f27b69af0cbfe', 'ext': '.jpg', 'w': 900, 'h': 1273, 'tn_w': 88, 'tn_h': 125, 'tim': 1670750608212593, 'time': 1670750608, 'md5': 'BxJqJtDYwQQyOZmDG5TbkQ==', 'fsize': 223998, 'resto': 7899667}, {'no': 7951303, 'now': '12/11/22(Sun)04:24:46', 'name': 'Anon', 'com': '6/', 'filename': 'wallhaven-354458', 'ext': '.jpg', 'w': 2560, 'h': 1440, 'tn_w': 125, 'tn_h': 70, 'tim': 1670750686432576, 'time': 1670750686, 'md5': '7HcPs0hh0RBUmCpvFfjsmA==', 'fsize': 645236, 'resto': 7899667}, {'no': 7951304, 'now': '12/11/22(Sun)04:25:18', 'name': 'Anon', 'com': '7/', 'filename': 'warhammer_40k-6', 'ext': '.jpg', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670750718053578, 'time': 1670750718, 'md5': '/liWYyukdR8rgI2xcMmCiQ==', 'fsize': 434200, 'resto': 7899667}, {'no': 7951305, 'now': '12/11/22(Sun)04:25:50', 'name': 'Anon', 'com': '8/', 'filename': 'warhammer-40k-wallpaper7', 'ext': '.jpg', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670750750412720, 'time': 1670750750, 'md5': 'gOv3Kg0nM50KdBvbFae5hA==', 'fsize': 405695, 'resto': 7899667}, {'no': 7951306, 'now': '12/11/22(Sun)04:26:42', 'name': 'Anon', 'com': '9/24YWR', 'filename': 'warhammer-40000-warhammer-warhammer-40k', 'ext': '.jpg', 'w': 2560, 'h': 1440, 'tn_w': 125, 'tn_h': 70, 'tim': 1670750802119392, 'time': 1670750802, 'md5': 'P3CqMrMK4EM5wOjGjFR7Hw==', 'fsize': 618664, 'resto': 7899667}]",1670750802,0.0,0.0,
17,7948915,,,11/29/22(Tue)14:32:35,Anonymous,Sunny / Gratitude,Anything that gives you a feeling of gratitude and an appreciation of life,1667234137569396,.jpg,1545,1024,250,165,1669750355670998,1669750355,wIRE8B7Znmkpid/T+JvEUg==,456186,0,sunny-gratitude,31,28,26.0,23.0,"[{'no': 7951289, 'now': '12/11/22(Sun)03:24:00', 'name': 'Anonymous', 'filename': 'Black Swan', 'ext': '.jpg', 'w': 2092, 'h': 1085, 'tn_w': 125, 'tn_h': 64, 'tim': 1670747040405721, 'time': 1670747040, 'md5': 'ksBKSUCK8kyJhZ8eUfHuDQ==', 'fsize': 680780, 'resto': 7948915}, {'no': 7951290, 'now': '12/11/22(Sun)03:25:29', 'name': 'Anonymous', 'filename': 'Carl Frederik Aagaard - Pergola in Amalfi', 'ext': '.jpg', 'w': 3000, 'h': 1688, 'tn_w': 125, 'tn_h': 70, 'tim': 1670747129945697, 'time': 1670747129, 'md5': 'UXLF5ngPLmqwWWNnl77rqw==', 'fsize': 3073616, 'resto': 7948915}, {'no': 7951291, 'now': '12/11/22(Sun)03:26:42', 'name': 'Anonymous', 'filename': 'Cul-de-Sac', 'ext': '.jpg', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670747202336163, 'time': 1670747202, 'md5': 'l04mXWpo6NU9vhWN+9Vrlg==', 'fsize': 329733, 'resto': 7948915}, {'no': 7951292, 'now': '12/11/22(Sun)03:27:51', 'name': 'Anonymous', 'filename': 'Gibli', 'ext': '.jpg', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670747271965231, 'time': 1670747271, 'md5': 'cgE7WZoJebaC/r31ILpBtQ==', 'fsize': 2158418, 'resto': 7948915}, {'no': 7951293, 'now': '12/11/22(Sun)03:28:45', 'name': 'Anonymous', 'filename': 'Languid Afternoon', 'ext': '.jpg', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670747325819390, 'time': 1670747325, 'md5': 'Ux8JGGrwFB7vmXI7giWTqg==', 'fsize': 421195, 'resto': 7948915}]",1670747325,0.0,0.0,
18,7940816,,,10/24/22(Mon)00:39:59,Anonymous,Galaxy and Space,"Anything Related to space, galaxies, cosmos, etc.",forest-1654415591951-4800,.jpg,1626,1038,250,159,1666586399304501,1666586399,i0SjFN6iyHEmDQfCGkjVoQ==,1421049,0,galaxy-and-space,48,47,43.0,42.0,"[{'no': 7951265, 'now': '12/10/22(Sat)23:45:08', 'name': 'Anonymous', 'filename': 'm104-HLA-6-panel-mosaic-2184', 'ext': '.jpg', 'w': 2184, 'h': 1573, 'tn_w': 125, 'tn_h': 90, 'tim': 1670733908469669, 'time': 1670733908, 'md5': 'EHJ5aruo3UUj/aNxuXLIwg==', 'fsize': 374005, 'resto': 7940816}, {'no': 7951266, 'now': '12/10/22(Sat)23:47:45', 'name': 'Anonymous', 'filename': 'MarsLandscape', 'ext': '.jpg', 'w': 3440, 'h': 1440, 'tn_w': 125, 'tn_h': 52, 'tim': 1670734065056736, 'time': 1670734065, 'md5': 'v3S+zp23wHd/Hm4MLRqesw==', 'fsize': 851852, 'resto': 7940816}, {'no': 7951267, 'now': '12/10/22(Sat)23:48:29', 'name': 'Anonymous', 'filename': 'PlutoLandscape', 'ext': '.jpg', 'w': 3440, 'h': 1440, 'tn_w': 125, 'tn_h': 52, 'tim': 1670734109128877, 'time': 1670734109, 'md5': 'xNznkIO62+ClL2FejxZ1cQ==', 'fsize': 4007220, 'resto': 7940816}, {'no': 7951287, 'now': '12/11/22(Sun)03:20:51', 'name': 'Anonymous', 'filename': 'Distance Terre Lune', 'ext': '.jpg', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670746851306390, 'time': 1670746851, 'md5': 'Xk7xlYH/K3lL0vgWMA/vvA==', 'fsize': 60684, 'resto': 7940816}, {'no': 7951288, 'now': '12/11/22(Sun)03:21:24', 'name': 'Anonymous', 'filename': 'The Day the Earth Smiled', 'ext': '.png', 'w': 2880, 'h': 1800, 'tn_w': 125, 'tn_h': 78, 'tim': 1670746884911430, 'time': 1670746884, 'md5': 'Bu2JBhL2RxRGORiuCIb5KA==', 'fsize': 1413765, 'resto': 7940816}]",1670746884,0.0,0.0,
19,7951154,,,12/10/22(Sat)11:14:47,Anonymous,Chillax,"Hi There<br>I rearranged parts of my computer corner, changed the wallpapers in the process and realized I need something new. I put some pics in the open and hope you give it back.... I mean you give me something back, that give me the chills..... in a good way ;)",1,.jpg,1920,1080,250,140,1670688887789287,1670688887,rucDI1hKy2ixaJP06aT17w==,413525,0,chillax,17,17,12.0,12.0,"[{'no': 7951268, 'now': '12/10/22(Sat)23:56:26', 'name': 'Anonymous', 'filename': 'Friends_1920', 'ext': '.jpg', 'w': 1920, 'h': 1200, 'tn_w': 125, 'tn_h': 78, 'tim': 1670734586588283, 'time': 1670734586, 'md5': 'FQ/7FtN2tMoi2B7vlmMKHw==', 'fsize': 1540257, 'resto': 7951154}, {'no': 7951271, 'now': '12/10/22(Sat)23:58:33', 'name': 'Anonymous', 'filename': 'RswsucW', 'ext': '.jpg', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670734713735070, 'time': 1670734713, 'md5': '9/KU3jSWK+yYjm+Gn9ClSw==', 'fsize': 560184, 'resto': 7951154}, {'no': 7951272, 'now': '12/10/22(Sat)23:59:56', 'name': 'Anonymous', 'filename': 'zenfu', 'ext': '.jpg', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670734796011047, 'time': 1670734796, 'md5': 'hGcLPlvuaZyEn5w8nLOeLg==', 'fsize': 678019, 'resto': 7951154}, {'no': 7951285, 'now': '12/11/22(Sun)03:17:02', 'name': 'Anonymous', 'filename': 'Impression of the Void', 'ext': '.jpg', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670746622913617, 'time': 1670746622, 'md5': 'Zehd1KPq99Xx+Er8MgHUyA==', 'fsize': 498413, 'resto': 7951154}, {'no': 7951286, 'now': '12/11/22(Sun)03:18:12', 'name': 'Anonymous', 'filename': 'Impossible Waterfall', 'ext': '.png', 'w': 2560, 'h': 1080, 'tn_w': 125, 'tn_h': 52, 'tim': 1670746692690253, 'time': 1670746692, 'md5': '9Iceu5polB9fHeO1EFkVpg==', 'fsize': 5312344, 'resto': 7951154}]",1670746692,0.0,0.0,
20,7912274,,,07/08/22(Fri)15:10:39,Anonymous,SolarPunk,Make it green,1585567186629,.jpg,2560,1600,250,156,1657307439885,1657307439,bS2u20ChWHKzZ0UXQKxfsw==,1783990,0,solarpunk,252,129,247.0,126.0,"[{'no': 7950022, 'now': '12/04/22(Sun)14:45:07', 'name': 'Anonymous', 'filename': '6f0756e597a4eaa19967b078cf6a812e', 'ext': '.jpg', 'w': 1088, 'h': 1536, 'tn_w': 88, 'tn_h': 125, 'tim': 1670183107501251, 'time': 1670183107, 'md5': 'GSRGOvJq/gICsMqdDapYVw==', 'fsize': 313339, 'resto': 7912274}, {'no': 7950899, 'now': '12/09/22(Fri)04:59:41', 'name': 'Anonymous', 'com': '<a href=""#p7949753"" class=""quotelink"">&gt;&gt;7949753</a><br>It is rebelling against the dystopia of cyberpunk, dieselpunk, steampunk etc.', 'time': 1670579981, 'resto': 7912274}, {'no': 7951273, 'now': '12/11/22(Sun)00:02:53', 'name': 'Anonymous', 'com': '<a href=""#p7918913"" class=""quotelink"">&gt;&gt;7918913</a><br>It&#039;s ogre', 'filename': '239945', 'ext': '.jpg', 'w': 932, 'h': 1280, 'tn_w': 91, 'tn_h': 125, 'tim': 1670734973169297, 'time': 1670734973, 'md5': 'nAnH6O3tICQtRCZ6OoMQng==', 'fsize': 118992, 'resto': 7912274}, {'no': 7951276, 'now': '12/11/22(Sun)00:58:27', 'name': 'Anonymous', 'com': '<a href=""#p7918913"" class=""quotelink"">&gt;&gt;7918913</a><br>I see that and the only thing that comes to my mind is &quot;malaria and mosquitoes&quot;', 'time': 1670738307, 'resto': 7912274}, {'no': 7951284, 'now': '12/11/22(Sun)03:12:30', 'name': 'Anonymous', 'com': '<a href=""#p7951273"" class=""quotelink"">&gt;&gt;7951273</a><br>Iceland, Norway, Austria and many other countries are doing fine. All or almost all electric energy there is renewable. <br><br>Actually going full renewable is the only sustainable long term solution for society.<br><br>it&#039;s also good for your economy because wind and solar become cheaper and cheaper every year', 'filename': 'Price-of-electricity-new-renewables-vs-new-fossil-no-geo-1326x2048', 'ext': '.png', 'w': 1326, 'h': 2048, 'tn_w': 80, 'tn_h': 125, 'tim': 1670746350237721, 'time': 1670746350, 'md5': 'QqKUyxKotnDzW8bWjZcs0w==', 'fsize': 1290316, 'resto': 7912274}]",1670746350,0.0,0.0,
