,no,sticky,closed,now,name,sub,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,capcode,semantic_url,replies,images,last_replies,last_modified,bumplimit,imagelimit,omitted_posts,omitted_images,trip,filedeleted
0,1,1.0,1.0,12/20/15(Sun)07:21:09,Anonymous,Welcome to /wsr/ - Worksafe Requests,"This board is for:
<ul>
<li>Asking for help in finding an image or the source of an image, or more of a certain kind of image.</li>
<li>Asking for photoshop requests.</li>
<li>Asking for recommendations for a new anime or TV series to watch, or a new manga or comic series to read.</li>
<li>Asking for tech support or help with your homework.</li>
<li>Any other kind of work-safe request.</li>
</ul>
Once you have posted your request, please <a href=""https://boards.4chan.org/wsr/catalog"">check the catalog</a> for requests that you can help others with. <br>
All threads and images should pertain to &quot;work-safe&quot; material. For adult content please use <a href=""https://boards.4chan.org/r/"">/r/ - Requests</a> and for help with personal matters please use <a href=""https://boards.4chan.org/adv/"">/adv/ - Advice</a>.",wsr,.jpg,850.0,638.0,250.0,187.0,1450614069094.0,1450614069,uILud6oFylnlz6QfZpNBQA==,78567.0,0,mod,welcome-to-wsr-worksafe-requests,1,0,"[{'no': 279837, 'now': '03/13/17(Mon)10:41:19', 'name': 'Anonymous', 'com': '<p style=""color:#FF0000;font-size:150%;"">Do not post or request personal information (&quot;dox&quot;) or calls to invasion (&quot;raids&quot;).</p>\n<p><b>Personal army requests of any form are strictly forbidden.</b></p>\n<p style=""font-size:125%;"">WebM files with sound can now be uploaded!</p>', 'time': 1489416079, 'resto': 1, 'capcode': 'mod'}]",1489416085,,,,,,
57,1292309,,,12/09/22(Fri)10:49:57,Anonymous,Smug Pepe the abortionist snuffing out Wojak in the womb,Anyone have this meme? Thanks /wsr/,unjak,.jpg,212.0,237.0,212.0,237.0,1670600997260629.0,1670600997,yHE1FT6CpOb7LkN2B5HwbA==,9822.0,0,,smug-pepe-the-abortionist-snuffing-out-wojak-in,2,2,"[{'no': 1292386, 'now': '12/09/22(Fri)13:58:04', 'name': 'Anonymous', 'com': '<a href=""#p1292309"" class=""quotelink"">&gt;&gt;1292309</a><br>I have... a more unusual version.<br>Hope it&#039;s what you were looking for. :)', 'filename': '1647040997978', 'ext': '.jpg', 'w': 700, 'h': 533, 'tn_w': 125, 'tn_h': 95, 'tim': 1670612284904170, 'time': 1670612284, 'md5': 'i7xV0yMxWDS8nXgiAviOcg==', 'fsize': 70799, 'resto': 1292309}, {'no': 1292388, 'now': '12/09/22(Fri)13:59:14', 'name': 'Anonymous', 'com': '<a href=""#p1292386"" class=""quotelink"">&gt;&gt;1292386</a><br>Ay, nice, found it.<br>Just search by filename on 4plebs, OP.<br>https://archive.4plebs.org/pol/sear<wbr>ch/filename/pepe%20abortion/', 'filename': '1664594562085', 'ext': '.jpg', 'w': 788, 'h': 600, 'tn_w': 125, 'tn_h': 95, 'tim': 1670612354559082, 'time': 1670612354, 'md5': 'Z1Wrqc5kd0CnE5YqCYl4KQ==', 'fsize': 136810, 'resto': 1292309}]",1670612354,0.0,0.0,,,,
58,1292352,,,12/09/22(Fri)12:32:13,Anonymous,,There was this youtube video I ran into once. It was an old cartoon (in color) which talked about child development. It mentioned how certain negative traits arise in children when they&#039;re neglected or overprotective. I wonder if anyone knows what the hell I&#039;m talking about.,1667779598260952,.jpg,1024.0,674.0,250.0,164.0,1670607133031310.0,1670607133,g8AiYzmEEGaNJY6zypG5SA==,74952.0,0,,there-was-this-youtube-video-i-ran-into-once-it,2,1,"[{'no': 1292383, 'now': '12/09/22(Fri)13:49:52', 'name': 'Anonymous', 'com': '<a href=""#p1292352"" class=""quotelink"">&gt;&gt;1292352</a><br>i watched a vid on child pysch class many years ago, animated 70&#039;s cartoon on erikson&#039;s theories https://en.wikipedia.org/wiki/Eriks<wbr>on%27s_stages_of_psychosocial_devel<wbr>opment<br>carnival themed, probabbly named &quot;carnival of life&quot; or something<br>i still hear the fucking trumpet that played during the transitions', 'filename': 'scottish-fold', 'ext': '.jpg', 'w': 1120, 'h': 630, 'tn_w': 125, 'tn_h': 70, 'tim': 1670611792293233, 'time': 1670611792, 'md5': 'dg81ODUs1uNgWVM2etqZjQ==', 'fsize': 919270, 'resto': 1292352}, {'no': 1292385, 'now': '12/09/22(Fri)13:53:08', 'name': 'Anonymous', 'com': '<a href=""#p1292383"" class=""quotelink"">&gt;&gt;1292383</a><br><a href=""#p1292352"" class=""quotelink"">&gt;&gt;1292352</a><br>i got it<br>https://imdb.com/title/tt0220450/', 'time': 1670611988, 'resto': 1292352}]",1670611988,0.0,0.0,,,,
59,1292372,,,12/09/22(Fri)13:08:44,Anonymous,Looking for the song ten seconds in the video.,Trying this again but I&#039;m looking for the song that Vinny uses in the first ten seconds of the video. It&#039;s not from Crack Life itself as I&#039;ve checked other playthoughs of the mod and it&#039;s files myself and found nothing.,8a6d0726e4ad2ca02f22824b167dcd26,.jpg,2074.0,2969.0,174.0,250.0,1670609324594548.0,1670609324,UaFAcOim3jAfkRV5Fo5/SA==,877433.0,0,,looking-for-the-song-ten-seconds-in-the-video,2,0,"[{'no': 1292373, 'now': '12/09/22(Fri)13:09:16', 'name': 'Anonymous', 'com': '<a href=""#p1292372"" class=""quotelink"">&gt;&gt;1292372</a><br><span class=""quote"">&gt;forgot the link</span><br>I&#039;m retarded.<br>https://www.youtube.com/watch?v=gb7<wbr>aXL4WV8A', 'time': 1670609356, 'resto': 1292372}, {'no': 1292384, 'now': '12/09/22(Fri)13:50:50', 'name': 'Anonymous', 'com': 'Misread as &quot;ten seconds *into* the video&quot;. Apologies.', 'time': 1670611850, 'resto': 1292372}]",1670611850,0.0,0.0,,,,
60,1292145,,,12/08/22(Thu)20:58:08,Anonymous,,"Does anyone know who the actor of the bald guy in the final scene of A Serbian Film, pic related, is?<br>Is he still Miodrag Krcmarik? Because his character dies earlier into the movie. It&#039;d be kind of odd to me for them to use the same actor in the movie for different but somewhat similar roles.",bald film,.jpg,1919.0,785.0,250.0,102.0,1670551088884655.0,1670551088,mjRILlYcWZJFvWLe2HdbvQ==,372468.0,0,,does-anyone-know-who-the-actor-of-the-bald-guy-in,1,0,"[{'no': 1292381, 'now': '12/09/22(Fri)13:44:07', 'name': 'Anonymous', 'com': 'bump', 'time': 1670611447, 'resto': 1292145}]",1670611447,0.0,0.0,,,,
61,1290562,,,12/04/22(Sun)19:50:52,Anonymous,&quot;Relaxing&quot; or &quot;gentle&quot; classical music collections?,I want a torrent or something of some gentler classical music to use for doing school work and whatnot. Anybody have what I&#039;m looking for?,file,.png,950.0,931.0,250.0,245.0,1670201452929676.0,1670201452,aYHfWiF9ar0ALkm5dcJuRw==,665062.0,0,,relaxing-or-gentle-classical-music-collections,12,1,"[{'no': 1291594, 'now': '12/07/22(Wed)12:42:48', 'name': 'Anonymous', 'com': 'bump', 'time': 1670434968, 'resto': 1290562}, {'no': 1291600, 'now': '12/07/22(Wed)13:08:32', 'name': 'Anonymous', 'com': '<a href=""#p1290562"" class=""quotelink"">&gt;&gt;1290562</a><br>https://youtu.be/tJ_jfQeE0pw', 'time': 1670436512, 'resto': 1290562}, {'no': 1291898, 'now': '12/08/22(Thu)09:44:42', 'name': 'Anonymous', 'com': 'I don&#039;t really have something like that but bump anyways, this might be scratch some of the itch<br>https://www.youtube.com/watch?v=fpy<wbr>D2BKW4A8<br>https://www.youtube.com/watch?v=S-X<wbr>m7s9eGxU<br>https://www.youtube.com/watch?v=Eoo<wbr>kC5tOhxE', 'filename': '1670510648980', 'ext': '.jpg', 'w': 832, 'h': 902, 'tn_w': 115, 'tn_h': 125, 'tim': 1670510682267973, 'time': 1670510682, 'md5': 'asXYjA9e0dfa9WVXZCAOtQ==', 'fsize': 225005, 'resto': 1290562}, {'no': 1292156, 'now': '12/08/22(Thu)21:55:46', 'name': 'Anonymous', 'com': 'bujmp', 'time': 1670554546, 'resto': 1290562}, {'no': 1292376, 'now': '12/09/22(Fri)13:32:18', 'name': 'Anonymous', 'com': 'Bump', 'time': 1670610738, 'resto': 1290562}]",1670610738,0.0,0.0,7.0,0.0,,
62,1292291,,,12/09/22(Fri)10:03:20,Anonymous,,"Recommend movies with feel, but the MC is an AI/Robot/anything that become sentient and learn of its humanity",1654805130676,.png,600.0,350.0,250.0,145.0,1670598200705048.0,1670598200,t+0AEK64BrnBk15w7M+D9Q==,215760.0,0,,recommend-movies-with-feel-but-the-mc-is-an,5,3,"[{'no': 1292293, 'now': '12/09/22(Fri)10:07:16', 'name': 'Anonymous', 'com': '<a href=""#p1292291"" class=""quotelink"">&gt;&gt;1292291</a><br>Pinocchio', 'filename': 'Untitled', 'ext': '.png', 'w': 2048, 'h': 878, 'tn_w': 125, 'tn_h': 53, 'tim': 1670598436050155, 'time': 1670598436, 'md5': 'Zpz0IRl/3w5AVLZeB5PQRQ==', 'fsize': 3420045, 'resto': 1292291}, {'no': 1292315, 'now': '12/09/22(Fri)11:05:55', 'name': 'Anonymous', 'com': '<a href=""#p1292291"" class=""quotelink"">&gt;&gt;1292291</a><br>Bicentennial Man (1999)', 'filename': 'bicentennial-man-1999', 'ext': '.jpg', 'w': 360, 'h': 360, 'tn_w': 125, 'tn_h': 125, 'tim': 1670601955703772, 'time': 1670601955, 'md5': 'M1/y6wMwaKOwsMlO9PWlKw==', 'fsize': 94141, 'resto': 1292291}, {'no': 1292331, 'now': '12/09/22(Fri)11:48:44', 'name': 'Anonymous', 'com': '<a href=""#p1292291"" class=""quotelink"">&gt;&gt;1292291</a><br>robocop', 'time': 1670604524, 'resto': 1292291}, {'no': 1292362, 'now': '12/09/22(Fri)12:52:22', 'name': 'Anonymous', 'com': '<a href=""#p1292291"" class=""quotelink"">&gt;&gt;1292291</a><br>Ghost in the shell is made for this I guess.', 'filename': 'ghost-in-the-shell-1995', 'ext': '.jpg', 'w': 2000, 'h': 1500, 'tn_w': 125, 'tn_h': 93, 'tim': 1670608342797541, 'time': 1670608342, 'md5': 'Hw1i8wUUUH3m26I70/bzlQ==', 'fsize': 358545, 'resto': 1292291}, {'no': 1292375, 'now': '12/09/22(Fri)13:31:05', 'name': 'Anonymous', 'com': 'Chappie', 'time': 1670610665, 'resto': 1292291}]",1670610665,0.0,0.0,,,,
63,1291287,,,12/06/22(Tue)18:08:13,Anonymous,japanese song,"I&#039;m looking for a japanese song that sounds almost exactly to this one, Domino Dancing <br><br>https://www.youtube.com/watch?v=ik2<wbr>YF05iX2w<br><br>Several japanese songs from the 80s/90s are outright copied from foreign ones (there&#039;s another one by Pet Shop Boys also copied, Cindy Lawper ones)<br><br>I don&#039;t remember the singer/idol/series (if there was one) but I remember listening to a japanese song that had almost the same rhythm","pic unrelated, only to attract coomers",.png,593.0,597.0,248.0,250.0,1670368093002267.0,1670368093,N7e/Gcn3NHrGKr4dgiLEpQ==,449084.0,0,,japanese-song,4,0,"[{'no': 1291450, 'now': '12/07/22(Wed)00:45:03', 'name': 'Anonymous', 'com': '<a href=""#p1291287"" class=""quotelink"">&gt;&gt;1291287</a><br>Take a bump - I am curious about his too. <br><br>Ever since Kenny pointed out Elton John&#039;s &quot;Crocodile Rock&quot; was plagiarized to make &quot;Angel&#039;s Montage&quot; https://www.youtube.com/watch?v=7Un<wbr>_TGk8IBo I have been looking on and off for comparable music but without the ability to speak or read Japanese, in addition to the region limitations, it&#039;s hard.<br><br>What Japanese songs copied Cindy Lauper&#039;s music?', 'time': 1670391903, 'resto': 1291287}, {'no': 1291821, 'now': '12/08/22(Thu)01:31:10', 'name': 'Anonymous', 'com': '<a href=""#p1291287"" class=""quotelink"">&gt;&gt;1291287</a><br>Mieko nakahara Dance in the memories?', 'time': 1670481070, 'resto': 1291287}, {'no': 1292171, 'now': '12/08/22(Thu)23:03:45', 'name': 'Anonymous', 'com': '<a href=""#p1291450"" class=""quotelink"">&gt;&gt;1291450</a><br><span class=""quote"">&gt;What Japanese songs copied Cindy Lauper&#039;s music?</span><br>Here. I don&#039;t think I need to point out what song it is<br><br>https://www.youtube.com/watch?v=SUv<wbr>x78VHKBw<br><br><a href=""#p1291821"" class=""quotelink"">&gt;&gt;1291821</a><br>Not that song but thanks anyway', 'time': 1670558625, 'resto': 1291287}, {'no': 1292371, 'now': '12/09/22(Fri)13:04:59', 'name': 'Anonymous', 'com': 'bumping, curious too', 'time': 1670609099, 'resto': 1291287}]",1670609099,0.0,0.0,,,,
64,1292098,,,12/08/22(Thu)18:11:54,Anonymous,Can anyone please make a dark background version of this?,White make eyes uncomfortable. Thank you.,d0RsTEFtRlFxcDlnTzBINDFBb2t1Yk9udHdaWWllU3lueWNWd2xvd1RVST0,.png,1680.0,1058.0,250.0,157.0,1670541114372421.0,1670541114,L6ATC1F34jW2hafbowQiWA==,1311765.0,0,,can-anyone-please-make-a-dark-background-version,1,1,"[{'no': 1292368, 'now': '12/09/22(Fri)12:58:34', 'name': 'Anonymous', 'com': '<a href=""#p1292098"" class=""quotelink"">&gt;&gt;1292098</a><br>I gave it a shot but it&#039;s a bit rough around the edges.', 'filename': 'black background', 'ext': '.png', 'w': 1680, 'h': 1058, 'tn_w': 125, 'tn_h': 78, 'tim': 1670608714281071, 'time': 1670608714, 'md5': 'n7HPNnx2CLrY2iJkTG/9NA==', 'fsize': 1233840, 'resto': 1292098}]",1670608714,0.0,0.0,,,,
65,1291909,,,12/08/22(Thu)10:14:48,Anonymous,,Is anyone able to edit out the goty edition text? Please and thanks,1658186722782,.png,2880.0,2160.0,250.0,187.0,1670512488564321.0,1670512488,DsV9I8jwOzgAf0BdClyAOA==,7831368.0,0,,is-anyone-able-to-edit-out-the-goty-edition-text,2,1,"[{'no': 1292232, 'now': '12/09/22(Fri)04:48:01', 'name': 'Anonymous', 'com': '<a href=""#p1291909"" class=""quotelink"">&gt;&gt;1291909</a>', 'filename': '1670512488564322', 'ext': '.png', 'w': 2880, 'h': 2160, 'tn_w': 125, 'tn_h': 93, 'tim': 1670579281581611, 'time': 1670579281, 'md5': 'F49QefNluEvp1FBMjfGnuQ==', 'fsize': 4780666, 'resto': 1291909}, {'no': 1292365, 'now': '12/09/22(Fri)12:56:47', 'name': 'Anonymous', 'com': '<a href=""#p1292232"" class=""quotelink"">&gt;&gt;1292232</a><br>thanks :-)', 'time': 1670608607, 'resto': 1291909}]",1670608607,0.0,0.0,,,,
66,1292340,,,12/09/22(Fri)12:09:35,Anonymous,Installing Mediawiki,"I can&#039;t install Mediawiki, because it requires me to download a .php file but doesnt give me the direct link but some weird prompt instead.<br><br>The problem is that I&#039;m installing it on a software / environment that I&#039;ve created myself. It doesnt support popup downloads.<br>I literally cannot download the file, and I cant find the file LocalSettings.php anywhere on my server so I&#039;m guessing it&#039;s still in the cache?",mediawiki-install,.png,1158.0,664.0,250.0,143.0,1670605775693682.0,1670605775,0GQRBXV4iH1q4hzhASOOcA==,73832.0,0,,installing-mediawiki,4,0,"[{'no': 1292351, 'now': '12/09/22(Fri)12:31:25', 'name': 'Anonymous', 'com': '<a href=""#p1292340"" class=""quotelink"">&gt;&gt;1292340</a><br><span class=""quote"">&gt;It doesnt support popup downloads.</span><br>There&#039;s no such thing as a &quot;popup download&quot;, fix your web browser. Your browser needs to do something sensible when the server uses &quot;Content-Disposition attachment&quot;, refusing to download the file is not something sensible.', 'time': 1670607085, 'resto': 1292340}, {'no': 1292355, 'now': '12/09/22(Fri)12:38:28', 'name': 'Anonymous', 'com': '<a href=""#p1292351"" class=""quotelink"">&gt;&gt;1292351</a><br>How do I program that in Python and requests?<br>I have a simple downloader that gets the filename from urls that discretely have a filename in them like http://anonfag.com/file.zip<br>I dont even understand how index.php?=1 is a file and where is it and how do I make my browser download it<br><br>And no, I dont have time to study this matter for 2 years, the wiki needs to be installed by tomorrow', 'time': 1670607508, 'resto': 1292340}, {'no': 1292357, 'now': '12/09/22(Fri)12:45:02', 'name': 'Anonymous', 'com': '<a href=""#p1292355"" class=""quotelink"">&gt;&gt;1292355</a><br><span class=""quote"">&gt;I dont even understand how index.php?localsettings=1 is a file</span><br>It&#039;s a URL, URLs are not files<br><a href=""#p1292340"" class=""quotelink"">&gt;&gt;1292340</a><br><span class=""quote"">&gt;I&#039;m guessing it&#039;s still in the cache?</span><br>It probably generates it when you fetch that specific URL<br><span class=""quote"">&gt;I have a simple downloader that gets the filename from urls</span><br>implement a -o option. Anyways you shouldn&#039;t be guessing the filename from the url, you should be parsing it out the content-disposition header.<br><span class=""quote"">&gt;the wiki needs to be installed by tomorrow</span><br>Format your hard disk and install Ubuntu, Debian or RHEL.', 'time': 1670607902, 'resto': 1292340}, {'no': 1292363, 'now': '12/09/22(Fri)12:52:57', 'name': 'Anonymous', 'com': '<a href=""#p1292357"" class=""quotelink"">&gt;&gt;1292357</a><br><span class=""quote"">&gt;implement a -o option. Anyways you shouldn&#039;t be guessing the filename from the url, you should be parsing it out the content-disposition header.</span><br><br>I know, there are a lot of naive and dumb solutions in my code, because I dont know the PyQt5 syntax for it. The documentation is impossible to decipher unless you know exactly what you need to implement and how. I basically only understand the official Qt documentation after I&#039;ve figured out how to do something. <br>I dunno if it&#039;s just me or is Qt a pain. There are no examples on stackoverflow either. Every tutorial shows just the most basic stuff. I don&#039;t even think there&#039;s a single fully functional PyQt5 browser out there whose source code I could have a look at.', 'time': 1670608377, 'resto': 1292340}]",1670608377,0.0,0.0,,,,
67,1287304,,,11/26/22(Sat)12:19:30,Anonymous,more like this,"post animu giving an encouraging guide/explanation on any self-improvement related topic<br>if there is none, and you happen to be very knowledgeable about something, then please make some! <br>either guides, charts, reading lists, workout routines or anything self-improvement-hobby-etc, related with cute anme walking you through and giving advice.<br><br>i could make some myself about music, lifting, reading, etc, but i dont think im good enough at any of those to make advice charts like this yet",5k with emi,.png,1153.0,2866.0,100.0,250.0,1669483170428534.0,1669483170,h1rlYZ3Yfg2EQ973J8zBfA==,2894739.0,0,,more-like-this,19,2,"[{'no': 1291433, 'now': '12/06/22(Tue)23:23:28', 'name': 'Anonymous', 'com': 'fuck it ill bump too', 'time': 1670387008, 'resto': 1287304}, {'no': 1291441, 'now': '12/06/22(Tue)23:53:08', 'name': 'Anonymous', 'com': '<a href=""#p1291433"" class=""quotelink"">&gt;&gt;1291433</a><br>thank you', 'time': 1670388788, 'resto': 1287304}, {'no': 1291806, 'now': '12/07/22(Wed)23:43:44', 'name': 'Anonymous', 'com': 'super bump', 'time': 1670474624, 'resto': 1287304}, {'no': 1292147, 'now': '12/08/22(Thu)21:05:37', 'name': 'Anonymous', 'com': 'BUMP', 'time': 1670551537, 'resto': 1287304}, {'no': 1292361, 'now': '12/09/22(Fri)12:50:47', 'name': 'Anonymous', 'com': 'bump', 'time': 1670608247, 'resto': 1287304}]",1670608247,0.0,0.0,14.0,2.0,,
68,1291711,,,12/07/22(Wed)19:39:18,Anonymous,,"I&#039;m getting the itch to get into Gundam. I know, I&#039;m long overdue. But I&#039;m admittedly intimidated by this series. I just spent half an hour googling and reading up on trying to even sort out what all Gundam there is out there. Most anime is easy mode: series name, season, episode. Looks like Gundam is more complicated? Different ages? Different arcs? Different universes? Different UCs? Is there not a comprehensive website that breaks down and simpifies all of the gundam anime? Like if I wanted to catalog every episode, every movie, evey ova, where can I go to properly see it all broken downm and sorted?<br><br>Then comes the hard part - where to start? I&#039;ve watched zero Gundam in the past. No MSG, no Seed, no Wing (I only knows those from the searching I just did). A friend of mine recommended I star with Origin, and that rolls into Mobile Suit Gundam. Is that a good path to start? I don&#039;t care how old or new the anime is, I&#039;ll watch it. I&#039;m like 15% in it for the mech fighting, and 85% in for the story.",iron_blooded_orphans,.jpg,655.0,413.0,250.0,157.0,1670459958402649.0,1670459958,ilTOnqW8D9XPIQBYmY/Smg==,87764.0,0,,im-getting-the-itch-to-get-into-gundam-i-know-im,12,4,"[{'no': 1292343, 'now': '12/09/22(Fri)12:14:13', 'name': 'Anonymous', 'com': '<a href=""#p1291957"" class=""quotelink"">&gt;&gt;1291957</a><br>This is the based one.', 'time': 1670606053, 'resto': 1291711}, {'no': 1292348, 'now': '12/09/22(Fri)12:28:01', 'name': 'Anonymous', 'com': '<a href=""#p1292336"" class=""quotelink"">&gt;&gt;1292336</a><br>Posting the outdated chart is such a low-effort form of trolling.<br><br><a href=""#p1292334"" class=""quotelink"">&gt;&gt;1292334</a><br><span class=""quote"">&gt;Avoid IBO</span><br>IBO is officially recommended.', 'filename': 'official chart of masculinity', 'ext': '.jpg', 'w': 1800, 'h': 1869, 'tn_w': 120, 'tn_h': 125, 'tim': 1670606881109569, 'time': 1670606881, 'md5': 'zGIPAiWGljdnVBy7p3Z46A==', 'fsize': 2579788, 'resto': 1291711}, {'no': 1292354, 'now': '12/09/22(Fri)12:33:59', 'name': 'Anonymous', 'com': '<a href=""#p1292348"" class=""quotelink"">&gt;&gt;1292348</a><br><span class=""quote"">&gt;Posting the outdated chart is such a low-effort form of trolling.</span><br>You&#039;re the one posting the troll chart.', 'time': 1670607239, 'resto': 1291711}, {'no': 1292358, 'now': '12/09/22(Fri)12:46:57', 'name': 'Anonymous', 'com': '<a href=""#p1292348"" class=""quotelink"">&gt;&gt;1292348</a><br><span class=""quote"">&gt;low-effort form of trolling.</span><br>Looks to me like it&#039;s low-effort, high result.', 'filename': '269AFBFF-93F0-4BCF-A0CE-7412CB6506F9', 'ext': '.jpg', 'w': 547, 'h': 308, 'tn_w': 125, 'tn_h': 70, 'tim': 1670608017465129, 'time': 1670608017, 'md5': 'ZTahX1EiAj8kMOmMJwUfOw==', 'fsize': 22583, 'resto': 1291711}, {'no': 1292360, 'now': '12/09/22(Fri)12:49:27', 'name': 'Anonymous', 'com': '<a href=""#p1292354"" class=""quotelink"">&gt;&gt;1292354</a><br>Uh, the chart is still largely the same, only updated. I know opinions are like assholes, but the updated version is a true and honest representation of the fandom consensus. It&#039;s not about any one person&#039;s tastes.', 'time': 1670608167, 'resto': 1291711}]",1670608167,0.0,0.0,7.0,2.0,,
69,1291948,,,12/08/22(Thu)12:32:29,Anonymous,,Give me music that sounds like this image.,FdL0vhRagAMsdXT,.jpg,2048.0,1536.0,250.0,187.0,1670520749273541.0,1670520749,6HCi2uPvtZegPelrrL6/uA==,405942.0,0,,give-me-music-that-sounds-like-this-image,16,3,"[{'no': 1292092, 'now': '12/08/22(Thu)18:02:22', 'name': 'Anonymous', 'com': '<a href=""#p1291948"" class=""quotelink"">&gt;&gt;1291948</a><br>https://youtube.com/watch?v=RBaL7fo<wbr>6vxU', 'time': 1670540542, 'resto': 1291948}, {'no': 1292094, 'now': '12/08/22(Thu)18:04:40', 'name': 'Anonymous', 'com': '<a href=""#p1291948"" class=""quotelink"">&gt;&gt;1291948</a><br>https://soundcloud.com/od9/like-me', 'time': 1670540680, 'resto': 1291948}, {'no': 1292096, 'now': '12/08/22(Thu)18:05:43', 'name': 'Anonymous', 'com': '<a href=""#p1291948"" class=""quotelink"">&gt;&gt;1291948</a><br>https://soundcloud.com/acounta/huma<wbr>n-formula-art-by-5outho', 'time': 1670540743, 'resto': 1291948}, {'no': 1292297, 'now': '12/09/22(Fri)10:22:36', 'name': 'Anonymous', 'com': '<a href=""#p1291948"" class=""quotelink"">&gt;&gt;1291948</a><br>https://www.youtube.com/watch?v=2jT<wbr>g-q6Drt0', 'time': 1670599356, 'resto': 1291948}, {'no': 1292350, 'now': '12/09/22(Fri)12:30:58', 'name': 'Anonymous', 'com': '<a href=""#p1291948"" class=""quotelink"">&gt;&gt;1291948</a><br>https://theta-wave-orchestra.bandca<wbr>mp.com/album/a-new-beginning', 'time': 1670607058, 'resto': 1291948}]",1670607058,0.0,0.0,11.0,3.0,,
