,no,sticky,closed,now,name,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,id,capcode,semantic_url,replies,images,last_modified,bumplimit,imagelimit,omitted_posts,omitted_images,last_replies,sub,trip
127,31689072,,,11/12/22(Sat)21:07:37,Anonymous,"<span class=""quote"">&gt;why use tox</span><br>skype but good<br>made by 4channers<br><br><span class=""quote"">&gt;where get</span><br>https://tox.chat/download.html<br>https://f-droid.org/en/packages/ltd<wbr>.evilcorp.atox/<br>https://play.google.com/store/apps/<wbr>details?id=ltd.evilcorp.atox<br><span class=""quote"">&gt;ios</span><br>no<br><br><span class=""quote"">&gt;my tox id</span><br>730A53BE0B42CD9A2423E8BFEA4BA4B10A3<wbr>EA7BB2C07623050407AD39D857B376A8843<wbr>CA62DB<br><br>let&#039;s make this a bit less shit than the Session thread so here&#039;s the MANDATORY post template:<br><br><span class=""quote"">&gt;A/S/L:</span><br><span class=""quote"">&gt;contact me for:</span><br><span class=""quote"">&gt;do no talk to me if:</span><br><span class=""quote"">&gt;tox id:</span>",app_tox_messenger,.jpg,736,493,250,167,1668305257167477,1668305257,BNjUg9/7HD25qD2xiGfdQw==,46112,0,roTIbRwn,,tox-thread,71,3,1670694262,0.0,0.0,66.0,3.0,"[{'no': 31748551, 'now': '12/08/22(Thu)07:53:15', 'name': 'Anonymous', 'com': 'bump', 'time': 1670503995, 'resto': 31689072, 'id': '5CLZ9vXN'}, {'no': 31750098, 'now': '12/09/22(Fri)00:10:32', 'name': 'Anonymous', 'com': 'good bump', 'time': 1670562632, 'resto': 31689072, 'id': 'af2Qr1mR'}, {'no': 31751603, 'now': '12/09/22(Fri)18:53:51', 'name': 'Anonymous', 'com': 'pump', 'time': 1670630031, 'resto': 31689072, 'id': 'v7OOsAdj'}, {'no': 31753113, 'now': '12/10/22(Sat)10:14:05', 'name': 'Anonymous', 'com': 'lil bump', 'time': 1670685245, 'resto': 31689072, 'id': '5CLZ9vXN'}, {'no': 31753374, 'now': '12/10/22(Sat)12:44:22', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;no TRIfA</span><br>wtf?', 'time': 1670694262, 'resto': 31689072, 'id': 'v7OOsAdj'}]",tox thread,
128,31748210,,,12/08/22(Thu)02:41:50,Anonymous,,95bbc03c5ce2c1895c558b5dfc3a2caf,.jpg,816,612,250,187,1670485310477247,1670485310,KyUjM+yxDIvcAHY/P+SXSw==,62119,0,Q9dzjM5G,,huge-mushroom-head-cock-tread-ill-start,17,13,1670693208,0.0,0.0,12.0,10.0,"[{'no': 31751701, 'now': '12/09/22(Fri)19:47:06', 'name': 'Anonymous', 'com': 'Not a crazy mushroom but I think I have a good head', 'filename': 'C5A0F797-476E-4E48-809F-00D225B5D147', 'ext': '.jpg', 'w': 829, 'h': 1280, 'tn_w': 80, 'tn_h': 125, 'tim': 1670633226986620, 'time': 1670633226, 'md5': '0gKolA3odpeE2v8DvE1HxA==', 'fsize': 197868, 'resto': 31748210, 'id': 'TRNS2hLX'}, {'no': 31753273, 'now': '12/10/22(Sat)11:46:27', 'name': 'Anonymous', 'com': 'Fungus', 'filename': 'VideoCapture_20221202-153926', 'ext': '.jpg', 'w': 816, 'h': 1130, 'tn_w': 90, 'tn_h': 125, 'tim': 1670690787398603, 'time': 1670690787, 'md5': 'OYogFw1QTYBQapuUmR7cqQ==', 'fsize': 320940, 'resto': 31748210, 'id': 'hvcpdKWJ'}, {'no': 31753278, 'now': '12/10/22(Sat)11:49:37', 'name': 'Anonymous', 'com': 'Here&#039;s me.', 'filename': '96f88522-842b-43dc-84e8-c9cf9cbbecf0', 'ext': '.jpg', 'w': 720, 'h': 960, 'tn_w': 93, 'tn_h': 125, 'tim': 1670690977495542, 'time': 1670690977, 'md5': 'fvtshWGuZosiCC+PbhK7OA==', 'fsize': 84991, 'resto': 31748210, 'id': 'pTstZ2Ii'}, {'no': 31753339, 'now': '12/10/22(Sat)12:25:47', 'name': 'Anonymous', 'com': '<a href=""#p31748210"" class=""quotelink"">&gt;&gt;31748210</a><br>Literal horsecock/10', 'time': 1670693147, 'resto': 31748210, 'id': 'Mdrg1Gpx'}, {'no': 31753343, 'now': '12/10/22(Sat)12:26:48', 'name': 'Anonymous', 'com': '<a href=""#p31749011"" class=""quotelink"">&gt;&gt;31749011</a><br>Wtf why your dick got two hole&#039;s?', 'time': 1670693208, 'resto': 31748210, 'id': 'Mdrg1Gpx'}]",huge mushroom head cock tread. i`ll start.,
129,31736143,,,12/02/22(Fri)21:02:56,Anonymous,"New, superior Midwest Discord. We plan real life meetups, and we have a small group of friends open to meeting new friends. Come create a culture with us: https://discord.gg/5hCy4fqb",midwest,.png,350,361,242,250,1670032976006248,1670032976,4ZaYIKtjfpiQc8kVD0GteQ==,68239,0,Sa55O/I7,,new-superior-midwest-discord-we-plan-real-life,28,6,1670689553,0.0,0.0,23.0,4.0,"[{'no': 31751329, 'now': '12/09/22(Fri)16:23:00', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;https://discord.gg/bhc2dv59</span>', 'filename': '1636594401545s', 'ext': '.jpg', 'w': 250, 'h': 245, 'tn_w': 125, 'tn_h': 122, 'tim': 1670620980607251, 'time': 1670620980, 'md5': 'Vj0QBjTjaOOLgSJCw1T6Zw==', 'fsize': 5172, 'resto': 31736143, 'id': 'm3+wMdTS'}, {'no': 31751579, 'now': '12/09/22(Fri)18:37:19', 'name': 'Anonymous', 'com': '33, but my birthday is next week. <br>I&#039;m male and live in Madison, either looking for friends, don&#039;t care about gender, or a girlfriend (gender does matter for that though).<br>Currently my job is my own home business so generally pretty free during not business hours, sadly kinda isolated because I moved here last summer and never bothered to try to make friends until recently. <br>Will post contact info if someone is interested. <br>Thank you for reading my blog post.', 'filename': 'PXL_20220612_044446353', 'ext': '.jpg', 'w': 3072, 'h': 4080, 'tn_w': 94, 'tn_h': 125, 'tim': 1670629039879495, 'time': 1670629039, 'md5': 'Wc240Q6zz4ZtGb5Q2wqM5w==', 'fsize': 1750003, 'resto': 31736143, 'id': 'Vi+7ydeF'}, {'no': 31753096, 'now': '12/10/22(Sat)10:01:25', 'name': 'Anonymous', 'com': '<a href=""#p31749511"" class=""quotelink"">&gt;&gt;31749511</a><br>Speak for yourself you antisocial fucktard.', 'time': 1670684485, 'resto': 31736143, 'id': 'oTPuG5NR'}, {'no': 31753099, 'now': '12/10/22(Sat)10:02:38', 'name': 'Anonymous', 'com': '<a href=""#p31739138"" class=""quotelink"">&gt;&gt;31739138</a><br>Fukken EXPIRED <br><br>Make a permanent invite link you idiot', 'time': 1670684558, 'resto': 31736143, 'id': 'oTPuG5NR'}, {'no': 31753255, 'now': '12/10/22(Sat)11:25:53', 'name': 'Anonymous', 'com': 'Mid-30s/M/Midwestern US<br><br>I&#039;m owning life right now. I&#039;m 5&#039;10&#039;&#039;, fit, and love to be active. Also working my dream job.<br><br>Looking for a younger (not underage) woman who wants to learn to get ahead and bond over that.<br><br>Discord: Pffffffft#7470', 'time': 1670689553, 'resto': 31736143, 'id': 'YV31EoYo'}]",,
130,31714001,,,11/23/22(Wed)10:38:01,Anonymous,,TheGreatAutismo,.jpg,2320,3088,187,250,1669217881487611,1669217881,4r+BJGPjF08hqGZb+pZEhg==,1108651,0,PFQrGubl,,rate-assumption,379,122,1670683878,0.0,0.0,374.0,119.0,"[{'no': 31751575, 'now': '12/09/22(Fri)18:32:21', 'name': 'Anonymous', 'com': 'From a little while ago.', 'filename': 'Me', 'ext': '.jpg', 'w': 1728, 'h': 3072, 'tn_w': 70, 'tn_h': 125, 'tim': 1670628741954168, 'time': 1670628741, 'md5': 'ofAZB42eEoZNQAEzeko1IA==', 'fsize': 1511439, 'resto': 31714001, 'id': '4EQg4oMu'}, {'no': 31752132, 'now': '12/10/22(Sat)00:23:02', 'name': 'Anonymous', 'filename': '20221206_180841', 'ext': '.jpg', 'w': 262, 'h': 305, 'tn_w': 107, 'tn_h': 125, 'tim': 1670649782731749, 'time': 1670649782, 'md5': 'e1bdPHQJk/WrjZ5PV+Diyg==', 'fsize': 32708, 'resto': 31714001, 'id': 'gemB5x4u'}, {'no': 31752249, 'now': '12/10/22(Sat)01:17:32', 'name': 'Anonymous', 'com': '<a href=""#p31751575"" class=""quotelink"">&gt;&gt;31751575</a><br>cutie', 'time': 1670653052, 'resto': 31714001, 'id': 'Gel5czuN'}, {'no': 31752253, 'now': '12/10/22(Sat)01:18:26', 'name': 'Anonymous', 'filename': 'wutduh', 'ext': '.jpg', 'w': 1728, 'h': 3072, 'tn_w': 70, 'tn_h': 125, 'tim': 1670653106382705, 'time': 1670653106, 'md5': 'Vi6HSaSiF4myK0ozg0Axhg==', 'fsize': 1926765, 'resto': 31714001, 'id': 'Gel5czuN'}, {'no': 31753085, 'now': '12/10/22(Sat)09:51:18', 'name': 'Anonymous', 'com': '<a href=""#p31752132"" class=""quotelink"">&gt;&gt;31752132</a><br>Trucker', 'time': 1670683878, 'resto': 31714001, 'id': '4EQg4oMu'}]",Rate &amp; Assumption,
131,31736643,,,12/03/22(Sat)01:15:45,Anonymous,Guess my ethnicity thread.,IMG_20210717_192108,.jpg,4640,2610,249,140,1670048145320111,1670048145,/550DIitSFCaTy/MtIotrg==,4955893,0,XaHs9q+p,,guess-my-ethnicity-thread,43,11,1670683866,0.0,0.0,38.0,10.0,"[{'no': 31750879, 'now': '12/09/22(Fri)11:28:39', 'name': 'Anonymous', 'com': '<a href=""#p31747155"" class=""quotelink"">&gt;&gt;31747155</a><br>You are retarded, there is polish writing behind you. Get back to r9k btw<br><br><a href=""#p31750556"" class=""quotelink"">&gt;&gt;31750556</a><br>She has the phenotype of the girl who loves a 4 inch asian pp', 'time': 1670603319, 'resto': 31736643, 'id': 'qYk9NERK'}, {'no': 31751630, 'now': '12/09/22(Fri)19:10:20', 'name': 'Anonymous', 'com': '<a href=""#p31739365"" class=""quotelink"">&gt;&gt;31739365</a><br>yeaaaa you looked like a turk. u fuckin mongoloids are hideous stop breeding.', 'time': 1670631020, 'resto': 31736643, 'id': 'Vh8wsKBj'}, {'no': 31751693, 'now': '12/09/22(Fri)19:44:19', 'name': 'Anonymous', 'com': '<a href=""#p31750879"" class=""quotelink"">&gt;&gt;31750879</a><br><span class=""quote"">&gt;She has the phenotype of the girl who loves a 4 inch asian pp</span><br>The way she talks, she probably wants some Germanic guy to train her.', 'time': 1670633059, 'resto': 31736643, 'id': '/mfZIqdr'}, {'no': 31752797, 'now': '12/10/22(Sat)06:15:48', 'name': 'lulu', 'com': '<a href=""#p31750556"" class=""quotelink"">&gt;&gt;31750556</a><br>god yes. I guess anime and kpop ruined me.<br><a href=""#p31751693"" class=""quotelink"">&gt;&gt;31751693</a><br>wdym train?', 'time': 1670670948, 'resto': 31736643, 'id': 'pCLWfzYS'}, {'no': 31753084, 'now': '12/10/22(Sat)09:51:06', 'name': 'Anonymous', 'com': '<a href=""#p31736643"" class=""quotelink"">&gt;&gt;31736643</a><br>Was going to guess Spanish before the reveal<br><a href=""#p31742437"" class=""quotelink"">&gt;&gt;31742437</a><br>Kavkazi Jewish<br><a href=""#p31744416"" class=""quotelink"">&gt;&gt;31744416</a><br>Croatian<br><a href=""#p31747155"" class=""quotelink"">&gt;&gt;31747155</a><br>Text gives it away, but ignoring that you look Baltic to me<br><a href=""#p31747503"" class=""quotelink"">&gt;&gt;31747503</a><br>Irish', 'filename': 'me4', 'ext': '.png', 'w': 1353, 'h': 1804, 'tn_w': 93, 'tn_h': 125, 'tim': 1670683866570843, 'time': 1670683866, 'md5': '3fKGgULv8fQi2vF2qK1qVw==', 'fsize': 3399062, 'resto': 31736643, 'id': 'Tj8xt92j'}]",,
132,31731881,,,11/30/22(Wed)23:41:27,Anonymous,"Since last thread got archived, let&#039;s continue with it",Tinder_Logo,.png,5000,4082,250,204,1669869687736629,1669869687,f4YT/FCT0kncO2rTxenf4g==,158670,0,LnKYFkul,,good-enough-for-tinder,97,30,1670664612,0.0,0.0,92.0,29.0,"[{'no': 31751036, 'now': '12/09/22(Fri)13:34:55', 'name': 'Anonymous', 'com': '<a href=""#p31750976"" class=""quotelink"">&gt;&gt;31750976</a><br>Also are you a mover? Looks like a moving blanket behind you.', 'time': 1670610895, 'resto': 31731881, 'id': 'syq26UVl'}, {'no': 31751080, 'now': '12/09/22(Fri)14:02:44', 'name': 'Anonymous', 'com': '<a href=""#p31751036"" class=""quotelink"">&gt;&gt;31751036</a><br>It is a mover&#039;s blanket, but I work in a rental store (we rent these).<br>I don&#039;t want to give up, but every day I wonder why I bother doing anything. The girl I was talking with this summer pretty much tore my heart out and stomped it.', 'time': 1670612564, 'resto': 31731881, 'id': '/PF9DTtL'}, {'no': 31751299, 'now': '12/09/22(Fri)16:09:57', 'name': 'Anonymous', 'com': '<a href=""#p31750627"" class=""quotelink"">&gt;&gt;31750627</a><br>Women. Did my profile look gay or what', 'time': 1670620197, 'resto': 31731881, 'id': 'bLZpLwip'}, {'no': 31752197, 'now': '12/10/22(Sat)00:54:40', 'name': 'Anonymous', 'com': 'did I fuck up my profile or what? it doesn&#039;t show my name. Should I delete and start over?', 'filename': 'Screenshot_20221209-224947_1', 'ext': '.png', 'w': 743, 'h': 1652, 'tn_w': 56, 'tn_h': 125, 'tim': 1670651680697532, 'time': 1670651680, 'md5': '4W+aeWX/iE+r9H0FoIuTJA==', 'fsize': 122121, 'resto': 31731881, 'id': 'fDBmccTB'}, {'no': 31752662, 'now': '12/10/22(Sat)04:30:12', 'name': 'Anonymous', 'com': '<a href=""#p31751299"" class=""quotelink"">&gt;&gt;31751299</a><br>Yea especially pic 2 also what&#039;s up with your last pic?', 'time': 1670664612, 'resto': 31731881, 'id': 'yp1mw8gm'}]",Good enough for tinder?,
133,31731342,,,11/30/22(Wed)19:39:43,Sum Guy,"Used to go on /soc/ when it was first added as a board. Posted in an old meet up thread, and surprisingly there was someone in my zip code even.<br><br>We agreed to go meet at a local park. I showed up expecting the worst, but the guy who showed up turned out to be my middle school TA from computer lab. <br><br>Eventually after chatting and playing vidya for a month I ended up renting from him. He was always a really private dude, but we&#039;d play TF2 and other vidya together and he knew most of my friends. Had most of my firsts in life hanging out with the dude. He really encouraged me and my interests and showed me nothing was impossible. He basically raised me to be the man I am today in a short period of a year.<br><br> Eventually things didn&#039;t work out and I had to move, but we parted ways on good terms. Stayed in contact on steam. Both of our lives were pretty hectic though. He ended up in Maryland and got sent to prison for a crime he didn&#039;t commit because of his sister and the trail went cold from there.<br><br>If it wasn&#039;t for this board that today is 90% dick pics my life would be completely different. Just wanted to share my story, and see what other&#039;s experiences were like. Hope they were good ones.",1660686819093110,.jpg,1024,767,250,187,1669855183763677,1669855183,IgHE/Soeop2K+2HJdkMAMQ==,152012,0,v/aQlejv,,oldfag-soc-memories,29,2,1670653180,0.0,0.0,24.0,2.0,"[{'no': 31748741, 'now': '12/08/22(Thu)10:38:38', 'name': 'Anonymous', 'com': '<a href=""#p31734433"" class=""quotelink"">&gt;&gt;31734433</a><br>BDSM in general is shit these days, it&#039;s all e-thots advertising and calling people &quot;daddy&quot; with no actual interests in things other than window dressing', 'time': 1670513918, 'resto': 31731342, 'id': 'C9vGtD0f'}, {'no': 31748744, 'now': '12/08/22(Thu)10:44:13', 'name': 'Anonymous', 'com': 'Color me surprised. Fags and trannies have once again, ruined another space. Real life, video games, and cinema weren&#039;t enough.', 'time': 1670514253, 'resto': 31731342, 'id': '+xg4cfgj'}, {'no': 31749176, 'now': '12/08/22(Thu)15:06:45', 'name': 'Anonymous', 'com': 'In 2015, someone said I was attractive one time. It&#039;s my proudest accomplishment.', 'time': 1670530005, 'resto': 31731342, 'id': 'nfCVEyaP'}, {'no': 31752193, 'now': '12/10/22(Sat)00:52:39', 'name': 'Anonymous', 'com': '<a href=""#p31731342"" class=""quotelink"">&gt;&gt;31731342</a><br><br>what&#039;s that screencap even from?', 'time': 1670651559, 'resto': 31731342, 'id': 'ns8bq+1k'}, {'no': 31752256, 'now': '12/10/22(Sat)01:19:40', 'name': 'Anonymous', 'com': '<a href=""#p31731342"" class=""quotelink"">&gt;&gt;31731342</a><br>Yeah all the coomers are fucking plague, there should be sfw /soc/ because thes faggots can&#039;t just jackoff before posting', 'time': 1670653180, 'resto': 31731342, 'id': 'nyX/MqtY'}]",Oldfag /soc/ memories,!!aGxkkQnhHe8
134,31651126,,,10/29/22(Sat)00:13:38,Boy butts thread,Boy butt rate thread,AF1AF080-014B-4509-A96D-A700B35AE3A8,.jpg,2354,3291,178,250,1667016818785417,1667016818,SrxstfA8WE/YjaYMqozW3Q==,2080150,0,MbsaWwMK,,boy-butt-rate-thread,481,300,1670643888,0.0,1.0,476.0,297.0,"[{'no': 31751740, 'now': '12/09/22(Fri)20:09:54', 'name': 'Anonymous', 'com': 'Taking loads :3', 'filename': '1612934977269-01', 'ext': '.jpg', 'w': 3804, 'h': 2492, 'tn_w': 124, 'tn_h': 81, 'tim': 1670634594698890, 'time': 1670634594, 'md5': 'half+KwX2jjaNFEm6/D4vA==', 'fsize': 1746924, 'resto': 31651126, 'id': 'gB0oOzzv'}, {'no': 31751745, 'now': '12/09/22(Fri)20:10:49', 'name': 'Anonymous', 'com': '<a href=""#p31751740"" class=""quotelink"">&gt;&gt;31751740</a><br>If full you up', 'time': 1670634649, 'resto': 31651126, 'id': '2AK7AGFQ'}, {'no': 31751840, 'now': '12/09/22(Fri)21:03:21', 'name': 'Anonymous', 'com': 'Looking to share my new xvideos page full of me.<br><br>https://www.xvideos.com/profiles/ja<wbr>kie261', 'filename': '38550eed-e336-45e8-bb8b-ac06613e1d18', 'ext': '.png', 'w': 1200, 'h': 1600, 'tn_w': 93, 'tn_h': 125, 'tim': 1670637801397987, 'time': 1670637801, 'md5': 'AryOmC3UTH3r0vFrZDqJXw==', 'fsize': 1502364, 'resto': 31651126, 'id': 'Gnee6Vp8'}, {'no': 31751977, 'now': '12/09/22(Fri)22:39:47', 'name': 'Anonymous', 'filename': '1CC25A9F-0479-43F8-B3A9-B00DF4ED8FA5', 'ext': '.jpg', 'w': 1170, 'h': 883, 'tn_w': 125, 'tn_h': 94, 'tim': 1670643587139285, 'time': 1670643587, 'md5': 'wRLFNWEm332naKWvpKVM4Q==', 'fsize': 725568, 'resto': 31651126, 'id': 'qoFOhypL'}, {'no': 31751979, 'now': '12/09/22(Fri)22:44:48', 'name': 'Anonymous', 'com': '<a href=""#p31751977"" class=""quotelink"">&gt;&gt;31751977</a><br>Forgot sc<br>Boi50000', 'time': 1670643888, 'resto': 31651126, 'id': 'qoFOhypL'}]",,
135,31665909,,,11/04/22(Fri)01:43:39,Anonymous,"Welcome AZ Bros<br><br><span class=""quote"">&gt;ASL</span><br><span class=""quote"">&gt;about</span><br><span class=""quote"">&gt;looking for</span><br><span class=""quote"">&gt;not looking for</span><br><span class=""quote"">&gt;tag</span>",Arizona,.png,1200,800,250,166,1667540619927076,1667540619,jZ3Fnexqa35IR36hRdeOAw==,44907,0,Ck8fRe8y,,soc-arizona-thread,143,20,1670639886,0.0,0.0,138.0,20.0,"[{'no': 31751089, 'now': '12/09/22(Fri)14:08:52', 'name': 'Anonymous', 'com': '<a href=""#p31670042"" class=""quotelink"">&gt;&gt;31670042</a><br>Richard?', 'time': 1670612932, 'resto': 31665909, 'id': 'PA2yGpxe'}, {'no': 31751561, 'now': '12/09/22(Fri)18:26:46', 'name': 'BTTMhostnTOPS', 'com': '34 gay male in PHX looking for a sexy guy to come manhandle me and always wanted a cop to fuck the hell outta me while In Uniform hot anyways got a big dick hit me up who wants to fuck me', 'time': 1670628406, 'resto': 31665909, 'id': 'hj3uZ6M1'}, {'no': 31751796, 'now': '12/09/22(Fri)20:43:02', 'name': 'Anonymous', 'com': '<a href=""#p31751561"" class=""quotelink"">&gt;&gt;31751561</a><br>contact info?', 'time': 1670636582, 'resto': 31665909, 'id': 'F4/vtH3b'}, {'no': 31751819, 'now': '12/09/22(Fri)20:52:51', 'name': 'Anonymous', 'com': '<a href=""#p31747656"" class=""quotelink"">&gt;&gt;31747656</a><br><span class=""quote"">&gt;xvdracula#0671</span><br>What are you looking for?', 'time': 1670637171, 'resto': 31665909, 'id': 'F4/vtH3b'}, {'no': 31751891, 'now': '12/09/22(Fri)21:38:06', 'name': 'Anonymous', 'com': '<a href=""#p31751819"" class=""quotelink"">&gt;&gt;31751819</a><br>I don&#039;t know. 18 year old virgin girls would probably be the best, but I have not much hope for that.', 'time': 1670639886, 'resto': 31665909, 'id': 'E11IIViL'}]",/soc/ Arizona Thread,
136,31733786,,,12/01/22(Thu)20:35:18,Anonymous,Should I keep going or shave,42578,.jpg,928,1236,187,250,1669944918174700,1669944918,O/44h9RjO2UwlNpjyqZlEQ==,413177,0,rT0r+kiq,,first-time-in-my-life-committed-to-growing-facial,38,3,1670635178,0.0,0.0,33.0,3.0,"[{'no': 31751738, 'now': '12/09/22(Fri)20:08:04', 'name': 'Anonymous', 'com': 'Also considering I’ve already made my own thread, how do I get over my fear of rejection <br>Do you think I’d have good chances if I approached women in bars etc.?<br>t. OP', 'time': 1670634484, 'resto': 31733786, 'id': 'bK28qS+J'}, {'no': 31751750, 'now': '12/09/22(Fri)20:13:36', 'name': 'Anonymous', 'com': '<a href=""#p31751552"" class=""quotelink"">&gt;&gt;31751552</a><br>same<br><br><a href=""#p31751732"" class=""quotelink"">&gt;&gt;31751732</a><br>wrong', 'time': 1670634816, 'resto': 31733786, 'id': 'aoIH9zPp'}, {'no': 31751753, 'now': '12/09/22(Fri)20:13:57', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;Le balding crying guy face</span><br><br>Why don&#039;t you try tinder for your validation instead of faggots on 4chan. Afraid you can&#039;t compete with normies?', 'time': 1670634837, 'resto': 31733786, 'id': 'OOjv8yhX'}, {'no': 31751762, 'now': '12/09/22(Fri)20:18:29', 'name': 'Anonymous', 'com': '<a href=""#p31751753"" class=""quotelink"">&gt;&gt;31751753</a><br><span class=""quote"">&gt;balding</span><br>Post hairline', 'time': 1670635109, 'resto': 31733786, 'id': 'bK28qS+J'}, {'no': 31751766, 'now': '12/09/22(Fri)20:19:38', 'name': 'Anonymous', 'com': '<a href=""#p31751738"" class=""quotelink"">&gt;&gt;31751738</a><br>Duh, you&#039;re handsome as fuck. Ignore the trolls here, they&#039;re all crabs in a bucket', 'time': 1670635178, 'resto': 31733786, 'id': '4dGNm7Dc'}]",First time in my life committed to growing facial hair,
