,no,sticky,closed,now,name,sub,com,time,resto,capcode,semantic_url,replies,images,omitted_posts,omitted_images,last_replies,last_modified,filename,ext,w,h,tn_w,tn_h,tim,md5,fsize,bumplimit,imagelimit
10,4862671,,,12/06/22(Tue)16:49:14,Anonymous,feels (bad),,1670363354,0,,feels-bad,190,150,185.0,150.0,"[{'no': 4866789, 'now': '12/09/22(Fri)19:10:37', 'name': 'Anonymous', 'com': '<a href=""#p4866716"" class=""quotelink"">&gt;&gt;4866716</a><br>Lol you are 15? Hey you need to be at least 18 to post here', 'time': 1670631037, 'resto': 4862671}, {'no': 4866798, 'now': '12/09/22(Fri)19:14:26', 'name': 'Anonymous', 'com': '<a href=""#p4862697"" class=""quotelink"">&gt;&gt;4862697</a><br>millports a fucking shitole', 'time': 1670631266, 'resto': 4862671}, {'no': 4866815, 'now': '12/09/22(Fri)19:30:11', 'name': 'Anonymous', 'com': '<a href=""#p4862688"" class=""quotelink"">&gt;&gt;4862688</a><br>why did they kick him like that? what threat did he pose? ACAB', 'time': 1670632211, 'resto': 4862671}, {'no': 4866857, 'now': '12/09/22(Fri)20:01:06', 'name': 'Anonymous', 'com': '<a href=""#p4866716"" class=""quotelink"">&gt;&gt;4866716</a><br>some girls just like to have guys pursue them cause it boosts their ego, and they&#039;ll do things to make you think they might like you until you try to make a move or ask them out, then after that they&#039;ll give you the ice queen from then on. it&#039;s the girl&#039;s equivalent of pumping and dumping. kind of hard to see it coming though, the only good warning sign is if you see them acting the same way with other guys.', 'time': 1670634066, 'resto': 4862671}, {'no': 4866887, 'now': '12/09/22(Fri)20:36:43', 'name': 'Anonymous', 'com': '<a href=""#p4864699"" class=""quotelink"">&gt;&gt;4864699</a><br>This is pretty accurate though. I always fucking hate these questions.', 'time': 1670636203, 'resto': 4862671}]",1670636203,night call,.webm,580.0,480.0,249.0,170.0,1670363354561140.0,tA/WsXX9tSuxOCF6e4kfeQ==,4099919.0,0.0,1.0
11,4856732,,,12/02/22(Fri)14:58:55,Anonymous,gif caption,"old <a href=""/wsg/thread/4812901#p4812901"" class=""quotelink"">&gt;&gt;4812901</a>",1670011135,0,,gif-caption,114,62,109.0,62.0,"[{'no': 4866465, 'now': '12/09/22(Fri)14:41:38', 'name': 'Anonymous', 'com': '<a href=""#p4860366"" class=""quotelink"">&gt;&gt;4860366</a><br>Too real. A scam caller called me and as soon as I started talking they hung up on me in like two seconds.', 'time': 1670614898, 'resto': 4856732}, {'no': 4866469, 'now': '12/09/22(Fri)14:46:54', 'name': 'Anonymous', 'com': '<a href=""#p4862944"" class=""quotelink"">&gt;&gt;4862944</a><br><span class=""quote"">&gt;see black culture/history whatever dvd in walmart</span><br><span class=""quote"">&gt;put in the planet of the apes dvd section</span><br>I thought it was funny anyway. It was right around the time of the George Floyd shenanigans too.', 'time': 1670615214, 'resto': 4856732}, {'no': 4866495, 'now': '12/09/22(Fri)15:11:06', 'name': 'Anonymous', 'com': '<a href=""#p4863344"" class=""quotelink"">&gt;&gt;4863344</a><br>Isa is an important prophet in Islam, heretic.<br>Cope', 'time': 1670616666, 'resto': 4856732}, {'no': 4866552, 'now': '12/09/22(Fri)15:53:36', 'name': 'Anonymous', 'com': '<a href=""#p4860344"" class=""quotelink"">&gt;&gt;4860344</a><br>anyone have the i-slam version?', 'time': 1670619216, 'resto': 4856732}, {'no': 4866885, 'now': '12/09/22(Fri)20:35:29', 'name': 'Anonymous', 'com': '<a href=""#p4857666"" class=""quotelink"">&gt;&gt;4857666</a><br>Check&#039;em', 'time': 1670636129, 'resto': 4856732}]",1670636129,1668547926009963,.gif,200.0,314.0,159.0,250.0,1670011135942753.0,4C5klbXUPu9UeRC+edILNw==,2707782.0,0.0,0.0
12,4850057,,,11/27/22(Sun)15:57:27,Anonymous,Gondola Thread - Immortal Legacy Edition,"Last thread reached image limit <a href=""/wsg/thread/4788996#p4788996"" class=""quotelink"">&gt;&gt;4788996</a><br><br>music: a l e x - 天気",1669582647,0,,gondola-thread-immortal-legacy-edition,86,53,81.0,50.0,"[{'no': 4865604, 'now': '12/08/22(Thu)19:44:25', 'name': 'Anonymous', 'com': 'Anybody got the Jinroh Gondola? I would post but Captcha is fuckin me', 'time': 1670546665, 'resto': 4850057}, {'no': 4865605, 'now': '12/08/22(Thu)19:45:30', 'name': 'Anonymous', 'com': 'Nvm wait I got it', 'filename': 'Kerberos gondola music', 'ext': '.webm', 'w': 360, 'h': 480, 'tn_w': 93, 'tn_h': 125, 'tim': 1670546730769941, 'time': 1670546730, 'md5': 'TN7LaQbz8QObraT0g0MXMA==', 'fsize': 2382537, 'resto': 4850057}, {'no': 4865608, 'now': '12/08/22(Thu)19:50:08', 'name': 'Anonymous', 'filename': 'Gondola Westerado', 'ext': '.webm', 'w': 640, 'h': 360, 'tn_w': 125, 'tn_h': 70, 'tim': 1670547008077838, 'time': 1670547008, 'md5': 'RGv0pGzchHillD2OdtYVhw==', 'fsize': 3899604, 'resto': 4850057}, {'no': 4866605, 'now': '12/09/22(Fri)16:45:28', 'name': 'Anonymous', 'filename': 'brgondola', 'ext': '.webm', 'w': 640, 'h': 360, 'tn_w': 125, 'tn_h': 70, 'tim': 1670622328882067, 'time': 1670622328, 'md5': '9C+Em0eC9aEUzZJC4FpEbQ==', 'fsize': 3152135, 'resto': 4850057}, {'no': 4866883, 'now': '12/09/22(Fri)20:31:41', 'name': 'Anonymous', 'com': '<a href=""#p4858204"" class=""quotelink"">&gt;&gt;4858204</a><br>What song is that? I recognize it', 'time': 1670635901, 'resto': 4850057}]",1670635901,untitled1,.webm,1920.0,1080.0,250.0,140.0,1669582647183334.0,HQB0dLuWow0YcZV6eBXsfw==,3223288.0,0.0,0.0
13,4764274,,,10/03/22(Mon)00:47:16,Anonymous,[wsg] - [as] Style Bumps - Thread #50: Thanks for Bumping With Us,"Come share an [experience] with us, kick your shoes off at the door and take a load off your feet.<br><br><span class=""quote"">&gt;What is [wsg]?</span><br>[wsg] is anything you want it to be. Music, Video, Animation, Culture, Anything goes.<br>All styles are welcome.<br><br><span class=""quote"">&gt;Video Editing Programs</span><br><br><span class=""quote"">&gt;Free</span><br>HitFilm - iMovie - Windows Movie Maker - Shotcut - Resolve<br><br><span class=""quote"">&gt;Premium</span><br>Sony Vegas - Premiere - Final Cut<br><br><span class=""quote"">&gt;Visual Effects</span><br>Sony Vegas - After Effects<br><br><span class=""quote"">&gt;The Font</span><br>Helvettica Neue Bold Condensed<br>or whatever you feel<br>Download: mega.nz/#F!lkAkSYIY!8Ag0y44bWS40JFR<wbr>bpQ91zQ<br><br><span class=""quote"">&gt;How into an webm files?</span><br>Use Webm Converter, or XMedia Recode. Don&#039;t use the online converters.<br><br><span class=""quote"">&gt;Webm Converter</span><br>https://gitgud.io/nixx/WebMConverte<wbr>r<br><br><span class=""quote"">&gt;XMedia Recode</span><br>https://www.xmedia-recode.de/en/dow<wbr>nload_64bit.php<br><br><span class=""quote"">&gt;Online Converter</span><br>Use as an absolute last resort: video.online-convert.com/convert-to<wbr>-webm<br><br><span class=""quote"">&gt;Reminder that file size limit is 6MB</span><br><br><span class=""quote"">&gt;Gimme TheSauce™ bitch!</span><br>Download 4chan X and check the title field of each post, if the creator didn&#039;t put the sauce in the title - remind them it&#039;s their duty.<br>You can use VLC to check the metadata. You can also use Shazam or Sound Hound. Or you can just ask after exhausting everything else.<br><br><span class=""quote"">&gt;Tips</span><br>Don&#039;t rush, double check your work<br>Try to keep it under 45 seconds, or a minute tops<br>There&#039;s no need to follow the standard format, just include a [wsg] and use the font.<br>Put the song name in the metadata- Webm Converter makes this very simple<br>For more [as] inspiration go to bumpworthy.com, or check out the YouTube channel below<br><br>[wsg] Channel: https://www.youtube.com/channel/UCm<wbr>Vox8NbACAjVonDf3A7akw<br><br>Previous thread archives: https://mega.nz/#F!MlA0DaiJ!Sj7u-VB<wbr>WoAZIO1Sazkp6xA<br><br>Old Thread: <span class=""deadlink"">&gt;&gt;4575999</span>",1664772436,0,,wsg-as-style-bumps-thread-50-thanks-for-bumping,197,99,192.0,96.0,"[{'no': 4865854, 'now': '12/09/22(Fri)00:49:26', 'name': 'Anonymous', 'com': '<a href=""#p4865764"" class=""quotelink"">&gt;&gt;4865764</a><br>This is good, I like it anon.', 'time': 1670564966, 'resto': 4764274}, {'no': 4866450, 'now': '12/09/22(Fri)14:24:23', 'name': 'Anonymous', 'com': '<a href=""#p4865764"" class=""quotelink"">&gt;&gt;4865764</a><br>Anon, did you do this effect manually?', 'time': 1670613863, 'resto': 4764274}, {'no': 4866661, 'now': '12/09/22(Fri)17:39:16', 'name': 'Anonymous', 'com': '<a href=""#p4866450"" class=""quotelink"">&gt;&gt;4866450</a><br>after effects roto brush tool makes it easier than a pen tool but had to do like 30 frames manually<br><a href=""#p4861073"" class=""quotelink"">&gt;&gt;4861073</a><br>i like rocket bumps.', 'filename': 'Shoot', 'ext': '.webm', 'w': 1280, 'h': 720, 'tn_w': 125, 'tn_h': 58, 'tim': 1670625556269249, 'time': 1670625556, 'md5': 'to2o6qwkYbTSw8VHhnx1HQ==', 'fsize': 4008169, 'resto': 4764274}, {'no': 4866881, 'now': '12/09/22(Fri)20:29:50', 'name': 'Anonymous', 'com': '<a href=""#p4866661"" class=""quotelink"">&gt;&gt;4866661</a>', 'filename': 'CreativeEngine', 'ext': '.webm', 'w': 1280, 'h': 720, 'tn_w': 125, 'tn_h': 70, 'tim': 1670635790536520, 'time': 1670635790, 'md5': 'U9pdXqm/66HQFionTDUJnw==', 'fsize': 3956812, 'resto': 4764274}, {'no': 4866882, 'now': '12/09/22(Fri)20:31:06', 'name': 'Anonymous', 'com': 'I only get to post this bump once a year. And I&#039;m doing it early.', 'filename': 'ChristmasEve', 'ext': '.webm', 'w': 800, 'h': 450, 'tn_w': 125, 'tn_h': 70, 'tim': 1670635866512406, 'time': 1670635866, 'md5': 'x8W26upn0wMtioh3zi7sgg==', 'fsize': 3531452, 'resto': 4764274}]",1670635866,[We Did It] INDO15 - Nic Hessler,.webm,1280.0,720.0,250.0,140.0,1664772436548193.0,uK2pHMw02/fSEnlztvvkKA==,5014907.0,0.0,0.0
14,4861515,,,12/05/22(Mon)21:04:51,Anonymous,Random thread,"Does anybody have the full version of this video, also random thread.",1670292291,0,,random-thread,29,21,24.0,20.0,"[{'no': 4866231, 'now': '12/09/22(Fri)10:04:43', 'name': 'Anonymous', 'filename': '1653669064528', 'ext': '.webm', 'w': 400, 'h': 711, 'tn_w': 70, 'tn_h': 125, 'tim': 1670598283748503, 'time': 1670598283, 'md5': 'Hsq2YNXpOGQQ5Tc+wPtQFg==', 'fsize': 3711362, 'resto': 4861515}, {'no': 4866723, 'now': '12/09/22(Fri)18:20:24', 'name': 'Anonymous', 'com': '<a href=""#p4865487"" class=""quotelink"">&gt;&gt;4865487</a><br>Is he doing an erotic dance for his friends?', 'time': 1670628024, 'resto': 4861515}, {'no': 4866813, 'now': '12/09/22(Fri)19:29:34', 'name': 'Anonymous', 'com': '<a href=""#p4865487"" class=""quotelink"">&gt;&gt;4865487</a><br>this faggot looks like how i imagine gay pedophiles look like also its weird that he lives at aqua teen hunger force', 'time': 1670632174, 'resto': 4861515}, {'no': 4866828, 'now': '12/09/22(Fri)19:38:27', 'name': 'Anonymous', 'com': '<a href=""#p4863011"" class=""quotelink"">&gt;&gt;4863011</a><br>so why is he such a jew lover now?', 'time': 1670632707, 'resto': 4861515}, {'no': 4866880, 'now': '12/09/22(Fri)20:27:48', 'name': 'Anonymous', 'com': '<a href=""#p4865985"" class=""quotelink"">&gt;&gt;4865985</a><br>song?<br>fucking slaps', 'time': 1670635668, 'resto': 4861515}]",1670635668,SOYBOY MELTDOWN,.webm,1920.0,1080.0,250.0,140.0,1670292291400544.0,nmh77kEKm0OgwN7MLx2nAg==,4034530.0,0.0,0.0
15,4857480,,,12/03/22(Sat)02:40:26,Anonymous,Post Kino,"Film, television, anime, whatever. As long as it&#039;s great. Let&#039;s start off with some LOGH.",1670053226,0,,post-kino,111,79,106.0,74.0,"[{'no': 4865415, 'now': '12/08/22(Thu)17:46:33', 'name': 'Anonymous', 'filename': 'Golgo 13', 'ext': '.webm', 'w': 960, 'h': 540, 'tn_w': 125, 'tn_h': 70, 'tim': 1670539593389116, 'time': 1670539593, 'md5': 'ZbnVVJYnvG0pdhMc3cdX5A==', 'fsize': 2922467, 'resto': 4857480}, {'no': 4866870, 'now': '12/09/22(Fri)20:11:46', 'name': 'Anonymous', 'com': 'Eyes Wide Shut', 'filename': 'EWS1', 'ext': '.webm', 'w': 1280, 'h': 720, 'tn_w': 125, 'tn_h': 70, 'tim': 1670634706547996, 'time': 1670634706, 'md5': 'mRe6VU1R/qSMjstGyA8HBA==', 'fsize': 1530453, 'resto': 4857480}, {'no': 4866873, 'now': '12/09/22(Fri)20:15:08', 'name': 'Anonymous', 'com': 'The Thing nsfw', 'filename': 'TheThingCPR_sound', 'ext': '.webm', 'w': 720, 'h': 404, 'tn_w': 125, 'tn_h': 70, 'tim': 1670634908244108, 'time': 1670634908, 'md5': 'O8rpKiVnKJ/12OvR3lRi2w==', 'fsize': 3286778, 'resto': 4857480}, {'no': 4866876, 'now': '12/09/22(Fri)20:19:19', 'name': 'Anonymous', 'com': 'Porco Rosso best moment', 'filename': 'PorcoRossoDogfight_sound', 'ext': '.webm', 'w': 720, 'h': 404, 'tn_w': 125, 'tn_h': 70, 'tim': 1670635159263507, 'time': 1670635159, 'md5': 'Y7A70ZpLsesuLMB5ljdDwg==', 'fsize': 3393876, 'resto': 4857480}, {'no': 4866879, 'now': '12/09/22(Fri)20:26:50', 'name': 'Anonymous', 'com': 'Excalibur, King Arthur and returning the sword to the Lady of the Lake.', 'filename': 'ExcalLotL_sound.webmsd', 'ext': '.webm', 'w': 720, 'h': 404, 'tn_w': 125, 'tn_h': 70, 'tim': 1670635610477011, 'time': 1670635610, 'md5': 'dMfq0xwv7uX2FYQIG6SvPw==', 'fsize': 3134925, 'resto': 4857480}]",1670635610,1644371061924,.webm,400.0,300.0,250.0,187.0,1670053226457695.0,6dCBRaFZ9/MTZNmQHT6F7A==,6264857.0,0.0,0.0
16,4861649,,,12/05/22(Mon)23:48:57,Anonymous,90&#039;s-00&#039;s thread,Basically a nostalgia thread<br>Anything from the 90&#039;s-00&#039;s,1670302137,0,,90s00s-thread,82,38,77.0,37.0,"[{'no': 4866557, 'now': '12/09/22(Fri)15:57:18', 'name': 'Anonymous', 'com': '<a href=""#p4866001"" class=""quotelink"">&gt;&gt;4866001</a><br>You&#039;re saying that you are a loser and you think 4chan is a monolith?', 'time': 1670619438, 'resto': 4861649}, {'no': 4866559, 'now': '12/09/22(Fri)16:00:52', 'name': 'Anonymous', 'filename': 'The Internet is for Porn', 'ext': '.webm', 'w': 640, 'h': 480, 'tn_w': 125, 'tn_h': 93, 'tim': 1670619652839313, 'time': 1670619652, 'md5': '6gzNy+RFvaMwNdM97UqsFQ==', 'fsize': 4966754, 'resto': 4861649}, {'no': 4866564, 'now': '12/09/22(Fri)16:03:55', 'name': 'Anonymous', 'com': '<a href=""#p4866559"" class=""quotelink"">&gt;&gt;4866559</a><br>Is that Summergale?', 'time': 1670619835, 'resto': 4861649}, {'no': 4866669, 'now': '12/09/22(Fri)17:44:08', 'name': 'Anonymous', 'com': '<a href=""#p4861824"" class=""quotelink"">&gt;&gt;4861824</a><br>who the fuck feels nostalgia over the iraq war?', 'time': 1670625848, 'resto': 4861649}, {'no': 4866874, 'now': '12/09/22(Fri)20:15:15', 'name': 'Anonymous', 'com': '<a href=""#p4861815"" class=""quotelink"">&gt;&gt;4861815</a><br>now this will never happen again because of discord group calls being the norm<br><br>captcha, I shit you not: Y2KY28', 'time': 1670634915, 'resto': 4861649}]",1670634915,Nostalgia trip,.webm,320.0,240.0,250.0,187.0,1670302137711010.0,Qf3wCMz7GGcAHhcw3/nJ7Q==,3233023.0,0.0,0.0
17,4857061,,,12/02/22(Fri)20:04:07,Anonymous,The west has fallen,Post webms of the decline,1670029447,0,,the-west-has-fallen,285,92,280.0,92.0,"[{'no': 4866837, 'now': '12/09/22(Fri)19:42:20', 'name': 'Anonymous', 'com': '<a href=""#p4859612"" class=""quotelink"">&gt;&gt;4859612</a><br>It just reminds you, that you are alive.', 'time': 1670632940, 'resto': 4857061}, {'no': 4866843, 'now': '12/09/22(Fri)19:47:26', 'name': 'Anonymous', 'com': '<a href=""#p4859787"" class=""quotelink"">&gt;&gt;4859787</a><br><a href=""#p4865966"" class=""quotelink"">&gt;&gt;4865966</a><br>Ok good. I was gonna say this is the most profoundly surreal thing ive seen in a while. It seems like its from another dimension. Top tier comedy desu', 'time': 1670633246, 'resto': 4857061}, {'no': 4866859, 'now': '12/09/22(Fri)20:01:57', 'name': 'Anonymous', 'com': '<a href=""#p4859484"" class=""quotelink"">&gt;&gt;4859484</a><br><span class=""quote"">&gt;He thinks Nazi Germany would have allowed the English culture to keep going.</span><br><br>Look, I know you&#039;re a globohomo parasite but don&#039;t be fucking daft.', 'time': 1670634117, 'resto': 4857061}, {'no': 4866871, 'now': '12/09/22(Fri)20:12:00', 'name': 'Anonymous', 'com': '<a href=""#p4857089"" class=""quotelink"">&gt;&gt;4857089</a><br>I actually think this gives a bad impression of the world. It says &quot;escape from the pain of this world inside the screen&quot; and I don&#039;t know if thats right.', 'time': 1670634720, 'resto': 4857061}, {'no': 4866872, 'now': '12/09/22(Fri)20:14:31', 'name': 'Anonymous', 'com': '<a href=""#p4857319"" class=""quotelink"">&gt;&gt;4857319</a><br>What&#039;s of the 1st song?', 'time': 1670634871, 'resto': 4857061}]",1670634871,progress,.webm,720.0,556.0,250.0,193.0,1670029447016821.0,DidGkSgVN4c6biySa97DDw==,4575815.0,0.0,0.0
18,4861699,,,12/06/22(Tue)00:31:32,Anonymous,Fren thread,"Post your favorite videos of apus, groypers, pepes, and frens.",1670304692,0,,fren-thread,8,6,3.0,3.0,"[{'no': 4865820, 'now': '12/08/22(Thu)23:58:56', 'name': 'Anonymous', 'com': '<a href=""#p4861699"" class=""quotelink"">&gt;&gt;4861699</a><br><a href=""#p4861710"" class=""quotelink"">&gt;&gt;4861710</a><br>Please post Apu playing PS2 to complete the collection.<br><br><span class=""deadlink"">&gt;&gt;4865552</span><br>No, he isn&#039;t. He is a fren.', 'time': 1670561936, 'resto': 4861699}, {'no': 4865827, 'now': '12/09/22(Fri)00:10:06', 'name': 'Anonymous', 'com': 'Frens, they put that horse ride in my city amusement park this summer.', 'filename': '1670499334425057', 'ext': '.webm', 'w': 608, 'h': 480, 'tn_w': 124, 'tn_h': 98, 'tim': 1670562606056293, 'time': 1670562606, 'md5': '8w/RDC6s/fAe0c9XEjwmxg==', 'fsize': 4006504, 'resto': 4861699}, {'no': 4865838, 'now': '12/09/22(Fri)00:28:23', 'name': 'Anonymous', 'filename': '1670124968804636', 'ext': '.webm', 'w': 524, 'h': 480, 'tn_w': 125, 'tn_h': 114, 'tim': 1670563703076643, 'time': 1670563703, 'md5': 'bLf1ltXrVv47H5hQVOUpVA==', 'fsize': 1157911, 'resto': 4861699}, {'no': 4865839, 'now': '12/09/22(Fri)00:29:37', 'name': 'Anonymous', 'com': '<a href=""#p4865820"" class=""quotelink"">&gt;&gt;4865820</a>', 'filename': '1670217821875938', 'ext': '.webm', 'w': 1500, 'h': 1125, 'tn_w': 125, 'tn_h': 93, 'tim': 1670563777176164, 'time': 1670563777, 'md5': '9BvD6QF37VDLQ0ZEMqk4wA==', 'fsize': 4078100, 'resto': 4861699}, {'no': 4866869, 'now': '12/09/22(Fri)20:11:21', 'name': 'Anonymous', 'com': '<a href=""#p4865827"" class=""quotelink"">&gt;&gt;4865827</a><br>You faggot, you better go there and have a good fucking time and enjoy the scenery. Don&#039;t forget ice cream.', 'time': 1670634681, 'resto': 4861699}]",1670634681,1670304564961,.webm,1280.0,720.0,250.0,140.0,1670304692517575.0,RcaNxEpKl8aQjnCIsylk7g==,2681040.0,0.0,0.0
19,4826376,,,11/12/22(Sat)14:37:28,Anonymous,/rq/ - Revealing Quotes,"Zombieland Edition<br><br>previously<br><span class=""deadlink"">&gt;&gt;4787146</span>",1668281848,0,,rq-revealing-quotes,111,51,106.0,49.0,"[{'no': 4865125, 'now': '12/08/22(Thu)13:39:02', 'name': 'Anonymous', 'filename': 'Magufuli', 'ext': '.webm', 'w': 640, 'h': 360, 'tn_w': 125, 'tn_h': 70, 'tim': 1670524742356817, 'time': 1670524742, 'md5': 'bF8J7UUKEQGeQN3vrXMdyQ==', 'fsize': 6191868, 'resto': 4826376}, {'no': 4866061, 'now': '12/09/22(Fri)06:27:18', 'name': 'Anonymous', 'com': '<a href=""#p4865104"" class=""quotelink"">&gt;&gt;4865104</a><br>with audio', 'filename': 'JoséLuisGettor', 'ext': '.webm', 'w': 640, 'h': 360, 'tn_w': 125, 'tn_h': 70, 'tim': 1670585238539813, 'time': 1670585238, 'md5': '+ITxGGn4MTuZSwgKcHYrtQ==', 'fsize': 4022276, 'resto': 4826376}, {'no': 4866133, 'now': '12/09/22(Fri)07:43:13', 'name': 'Anonymous', 'com': '<a href=""#p4859316"" class=""quotelink"">&gt;&gt;4859316</a><br>herd immunity is from natural immunity from natural spread.', 'time': 1670589793, 'resto': 4826376}, {'no': 4866777, 'now': '12/09/22(Fri)19:04:27', 'name': 'Anonymous', 'com': '<a href=""#p4852730"" class=""quotelink"">&gt;&gt;4852730</a><br>Wu Mao', 'time': 1670630667, 'resto': 4826376}, {'no': 4866868, 'now': '12/09/22(Fri)20:10:45', 'name': 'Anonymous', 'com': '<a href=""#p4866061"" class=""quotelink"">&gt;&gt;4866061</a><br><span class=""quote"">&gt;contains ethylene oxide</span><br>EO is so stupidly unstable it&#039;d react instantly with cotton or nylon. This is schizo shit.', 'time': 1670634645, 'resto': 4826376}]",1670634645,1667821749391250,.webm,480.0,270.0,250.0,140.0,1668281848804874.0,teKc1n0ziwqQOnOpI7uQoQ==,2490245.0,0.0,0.0
20,4839794,,,11/20/22(Sun)22:17:29,Anonymous,,Clips that criticize The Tribe which are so reasonable and salient that it&#039;s impossible to dismiss them as unhinged.<br><br>Fashlarpers fuck off<br>You help nothing and no one,1669000649,0,,clips-that-criticize-the-tribe-which-are-so,283,88,278.0,86.0,"[{'no': 4865692, 'now': '12/08/22(Thu)21:21:19', 'name': 'Anonymous', 'com': '<a href=""#p4865689"" class=""quotelink"">&gt;&gt;4865689</a><br>Sam Hyde was blacklisted over less.', 'time': 1670552479, 'resto': 4839794}, {'no': 4865694, 'now': '12/08/22(Thu)21:22:34', 'name': 'Anonymous', 'com': '<a href=""#p4865692"" class=""quotelink"">&gt;&gt;4865692</a><br>Okay.', 'time': 1670552554, 'resto': 4839794}, {'no': 4866034, 'now': '12/09/22(Fri)05:44:25', 'name': 'Anonymous', 'filename': 'RABBI CLINTON', 'ext': '.webm', 'w': 1280, 'h': 720, 'tn_w': 125, 'tn_h': 70, 'tim': 1670582665581997, 'time': 1670582665, 'md5': '1qSj51Ogggep9v+aFEZE0A==', 'fsize': 4710407, 'resto': 4839794}, {'no': 4866588, 'now': '12/09/22(Fri)16:28:51', 'name': 'Anonymous', 'com': '<a href=""#p4866034"" class=""quotelink"">&gt;&gt;4866034</a><br>lol', 'time': 1670621331, 'resto': 4839794}, {'no': 4866867, 'now': '12/09/22(Fri)20:10:24', 'name': 'Anonymous', 'filename': 'Golem', 'ext': '.webm', 'w': 480, 'h': 360, 'tn_w': 125, 'tn_h': 93, 'tim': 1670634624673017, 'time': 1670634624, 'md5': 'kLT9Jhu0ctqNoZcA5JnCYA==', 'fsize': 3692917, 'resto': 4839794}]",1670634624,The,.webm,850.0,478.0,250.0,140.0,1669000649709415.0,T7WtBkZcnxdYJPyJgnALaQ==,6123312.0,0.0,0.0
21,4866367,,,12/09/22(Fri)12:39:54,Anonymous,,Post the big sillies. <br>The silliest you&#039;ve got.,1670607594,0,,post-the-big-sillies,7,6,2.0,2.0,"[{'no': 4866371, 'now': '12/09/22(Fri)12:42:58', 'name': 'Anonymous', 'filename': 'Atomic Dog', 'ext': '.webm', 'w': 800, 'h': 450, 'tn_w': 125, 'tn_h': 70, 'tim': 1670607778857082, 'time': 1670607778, 'md5': 'VOwzfyBjdaLCGriju0O3mA==', 'fsize': 3470578, 'resto': 4866367}, {'no': 4866374, 'now': '12/09/22(Fri)12:47:26', 'name': 'Anonymous', 'filename': 'Lakeside - Fantastic Voyage 2', 'ext': '.webm', 'w': 480, 'h': 360, 'tn_w': 125, 'tn_h': 93, 'tim': 1670608046692218, 'time': 1670608046, 'md5': 'nxNlYdp3BBn+PcKDaUs0Nw==', 'fsize': 981844, 'resto': 4866367}, {'no': 4866519, 'now': '12/09/22(Fri)15:24:34', 'name': 'Anonymous', 'filename': 'Balloon2', 'ext': '.webm', 'w': 640, 'h': 360, 'tn_w': 125, 'tn_h': 70, 'tim': 1670617474237275, 'time': 1670617474, 'md5': 'fdHU6UacZ4pChV5vLQhQLQ==', 'fsize': 2093486, 'resto': 4866367}, {'no': 4866795, 'now': '12/09/22(Fri)19:13:16', 'name': 'Anonymous', 'com': '<a href=""#p4866368"" class=""quotelink"">&gt;&gt;4866368</a><br>very dry cake', 'time': 1670631196, 'resto': 4866367}, {'no': 4866865, 'now': '12/09/22(Fri)20:07:08', 'name': 'Anonymous', 'filename': 'GET OFF THE TOILET', 'ext': '.webm', 'w': 800, 'h': 450, 'tn_w': 125, 'tn_h': 70, 'tim': 1670634428486618, 'time': 1670634428, 'md5': 'niy7/tg16mFUWVJ/NSrHjg==', 'fsize': 1911447, 'resto': 4866367}]",1670634428,ibdpsAnX3IXNVhU9,.webm,720.0,720.0,250.0,250.0,1670607594026055.0,uiwGARkfqPPNx1e2g7JauQ==,2989410.0,0.0,0.0
